candidate_id,family,rule,leverage,body_bps,min_range_bps,hard_pass_complete_years,non_positive_months,total_eval_return_pct,return_2023_pct,return_2024_pct,return_2025_pct,return_2026_ytd_pct,min_complete_year_return_pct,losing_eval_months,min_monthly_return_pct,min_monthly_orders,orders,turnover,cost_log,worst_selected_month_drawdown_pct,selected_candidate_count,wick_ratio,natr_window,natr_min_bps,natr_max_bps
volatility_structure_high_vol_body_reversal_lev4p0_natr_window14_natr_min_bps25_body_bps5,volatility_structure,high_vol_body_reversal,4.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999999999966,-100.0,41,-99.9984504470623,455,46618,285608.0,285.608,-100.0,1,,14.0,25.0,
body_structure_body_momentum_lev4p0_body_bps5_min_range_bps25,body_structure,body_momentum,4.0,5.0,25.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,41,-99.99903638209877,659,54486,293656.0,293.656,-100.0,1,,,,
range_structure_range_momentum_lev4p0_min_range_bps25,range_structure,range_momentum,4.0,,25.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,41,-99.99915252981405,694,53306,306624.0,306.624,-100.0,1,,,,
volatility_structure_high_vol_body_reversal_lev4p0_natr_window60_natr_min_bps25_body_bps5,volatility_structure,high_vol_body_reversal,4.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999999999999,-100.0,41,-99.9993083014527,332,52092,316576.0,316.57599999999996,-100.0,1,,60.0,25.0,
volatility_structure_high_vol_body_reversal_lev4p0_natr_window192_natr_min_bps25_body_bps5,volatility_structure,high_vol_body_reversal,4.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,41,-99.99939708984151,223,55253,332816.0,332.81600000000003,-100.0,1,,192.0,25.0,
volatility_structure_high_vol_body_momentum_lev4p0_natr_window14_natr_min_bps25_body_bps5,volatility_structure,high_vol_body_momentum,4.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999999999999,-100.0,41,-99.9994030318197,455,46618,285608.0,285.608,-100.0,1,,14.0,25.0,
body_structure_body_reversal_lev4p0_body_bps5_min_range_bps0,body_structure,body_reversal,4.0,5.0,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,41,-99.99955671266795,1716,77868,456476.0,456.476,-100.0,1,,,,
body_structure_body_momentum_lev4p0_body_bps10_min_range_bps0,body_structure,body_momentum,4.0,10.0,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,41,-99.99960744980828,1159,69529,357684.0,357.684,-100.0,1,,,,
volatility_structure_high_vol_body_momentum_lev4p0_natr_window60_natr_min_bps25_body_bps5,volatility_structure,high_vol_body_momentum,4.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,41,-99.99980825829705,332,52092,316576.0,316.57599999999996,-100.0,1,,60.0,25.0,
volatility_structure_high_vol_body_momentum_lev4p0_natr_window192_natr_min_bps25_body_bps5,volatility_structure,high_vol_body_momentum,4.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,41,-99.99992203857734,223,55253,332816.0,332.81600000000003,-100.0,1,,192.0,25.0,
body_structure_body_momentum_lev4p0_body_bps5_min_range_bps0,body_structure,body_momentum,4.0,5.0,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,41,-99.99994585305168,1716,77868,456476.0,456.476,-100.0,1,,,,
