candidate_id,kind,leverage,hard_pass,total_return_pct,return_2025_pct,return_2026_pct,min_required_year_return_pct,min_monthly_return_pct,losing_eval_months,min_monthly_orders,max_drawdown_pct,annualized_sharpe,exposure_pct,turnover,orders,segments,win_rate_pct,profit_factor,params_json
ultimate_no_trend_ret_fade_6b1d038b6a_lev6.0,no_trend_ret_fade,6.0,False,-99.95939307847068,-92.57211085826025,-92.22241904669023,-92.57211085826025,-58.68146576803428,10,10,-99.97083828427816,-1.8939248815980836,20.914261931187568,10128.0,1688,844,50.28745163073521,0.9765287210382774,"{""hold_bars"": 4, ""monthly_profit_lock_log"": 0.0, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_fade"", ""threshold_bps"": 200.0, ""window"": 96}}"
ultimate_no_trend_ret_fade_7abf27bb6a_lev6.0,no_trend_ret_fade,6.0,False,-99.99981029445807,-88.67728214311002,-96.72789298213429,-96.72789298213429,-58.68146576803428,15,54,-99.99984891631307,-2.4317469760305634,36.55313540510544,17520.0,2920,1460,50.21981845209855,0.978541648518129,"{""hold_bars"": 4, ""monthly_profit_lock_log"": null, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_fade"", ""threshold_bps"": 200.0, ""window"": 96}}"
ultimate_no_trend_ret_fade_c8b48c0159_lev4.0,no_trend_ret_fade,4.0,False,-99.7228825557364,-85.49512842852526,-53.76816605961918,-85.49512842852526,-58.685935912949304,13,10,-99.74461306791275,-3.3391863871452703,3.3157602663706993,5784.0,1446,723,49.05857740585774,0.8473704001624573,"{""hold_bars"": 4, ""monthly_profit_lock_log"": 0.0, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_fade"", ""threshold_bps"": 100.0, ""window"": 2}}"
ultimate_no_trend_ret_fade_0198b4748f_lev4.0,no_trend_ret_fade,4.0,False,-99.99029004237366,-89.020042133206,-84.11243283605974,-89.020042133206,-58.685935912949304,16,10,-99.99105146088701,-3.898184827257919,5.853449870514243,10152.0,2538,1269,49.535848311277896,0.8749610776694584,"{""hold_bars"": 4, ""monthly_profit_lock_log"": null, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_fade"", ""threshold_bps"": 100.0, ""window"": 2}}"
ultimate_no_trend_don_breakout_e69421af3b_lev6.0,no_trend_don_breakout,6.0,False,198.88112145014793,-39.47721672791087,126.9109458649366,-39.47721672791087,-58.70437141166759,7,10,-82.78722645245244,0.28544755023788226,23.687800591934888,2676.0,446,223,49.8901849773049,1.0221432330855236,"{""hold_bars"": 16, ""monthly_profit_lock_log"": 0.0, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""don_breakout"", ""high"": 0.8, ""low"": 0.2}}"
ultimate_no_trend_don_breakout_0db2be65b7_lev6.0,no_trend_don_breakout,6.0,False,-95.68056039260172,-78.23379710283108,-38.09910436587142,-78.23379710283108,-58.70437141166759,11,13,-99.07580132465644,-0.6280764813867994,41.48977987421384,4686.0,781,391,49.55833588764734,0.9959035076754953,"{""hold_bars"": 16, ""monthly_profit_lock_log"": null, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""don_breakout"", ""high"": 0.8, ""low"": 0.2}}"
ultimate_no_trend_ret_fade_3c0c48bc4d_lev4.0,no_trend_ret_fade,4.0,False,-98.1196791680116,-87.75370584944751,-62.887924444763456,-87.75370584944751,-59.19747061642893,13,6,-99.58651212325297,-1.3640334511156018,14.174065852756195,5808.0,1452,726,49.94290375203915,0.9801536988777199,"{""hold_bars"": 16, ""monthly_profit_lock_log"": null, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_fade"", ""threshold_bps"": 200.0, ""window"": 16}}"
ultimate_no_trend_ret_fade_b91fc8a711_lev4.0,no_trend_ret_fade,4.0,False,-98.20423817079504,-88.34519447875894,-75.70103727234819,-88.34519447875894,-59.19747061642893,12,6,-99.02371618957034,-1.8426297440766768,7.9379393266740665,3296.0,824,412,49.37372560442761,0.9361942465994831,"{""hold_bars"": 16, ""monthly_profit_lock_log"": 0.0, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_fade"", ""threshold_bps"": 200.0, ""window"": 16}}"
ultimate_no_trend_don_pullback_03f4b77edb_lev6.0,no_trend_don_pullback,6.0,False,-92.87866693533478,-24.184969021555748,-66.5326620111546,-66.5326620111546,-59.23052648111835,10,10,-97.69718315143642,-0.648592848176954,26.228958564557896,2886.0,481,241,49.82589147970204,0.9904740148346775,"{""hold_bars"": 4, ""monthly_profit_lock_log"": 0.0, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""don_pullback"", ""high"": 0.8, ""low"": 0.2}}"
ultimate_no_trend_don_pullback_751fd10424_lev6.0,no_trend_don_pullback,6.0,False,-99.74230841702297,-85.85277939426086,-75.20633247321263,-85.85277939426086,-59.23052648111835,14,15,-99.91667058489978,-1.2010792243489894,40.73598779134295,4794.0,799,400,50.00425713069391,0.981595575446359,"{""hold_bars"": 4, ""monthly_profit_lock_log"": null, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""don_pullback"", ""high"": 0.8, ""low"": 0.2}}"
ultimate_no_trend_ret_momentum_59fa06dd3f_lev8.0,no_trend_ret_momentum,8.0,False,-99.71828363452607,-86.08137838093599,-77.80078680962535,-86.08137838093599,-59.250105260631315,15,2,-99.82749102698327,-1.4776942470624888,3.182806141324454,5664.0,708,354,47.47548129313476,0.9288572815728501,"{""hold_bars"": 8, ""monthly_profit_lock_log"": null, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_momentum"", ""threshold_bps"": 200.0, ""window"": 4}}"
