symbol,month,url,ok,http_status,content_length,error,rows
SOLUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2020-08.zip,False,,,"RuntimeError(""Failed to download https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2020-08.zip: <HTTPError 404: 'Not Found'>"")",0
SOLUSDT,2020-09,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2020-09.zip,True,200.0,62974.0,,1604
SOLUSDT,2020-10,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2020-10.zip,True,200.0,114212.0,,2976
SOLUSDT,2020-11,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2020-11.zip,True,200.0,113047.0,,2880
SOLUSDT,2020-12,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2020-12.zip,True,200.0,115405.0,,2976
SOLUSDT,2021-01,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2021-01.zip,True,200.0,121933.0,,2976
SOLUSDT,2021-02,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2021-02.zip,True,200.0,112537.0,,2688
SOLUSDT,2021-03,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2021-03.zip,True,200.0,125199.0,,2976
SOLUSDT,2021-04,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2021-04.zip,True,200.0,125629.0,,2880
SOLUSDT,2021-05,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2021-05.zip,True,200.0,127688.0,,2976
SOLUSDT,2021-06,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2021-06.zip,True,200.0,120674.0,,2880
SOLUSDT,2021-07,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2021-07.zip,True,200.0,120638.0,,2976
SOLUSDT,2021-08,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2021-08.zip,True,200.0,125712.0,,2976
SOLUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2021-09.zip,True,200.0,128802.0,,2880
SOLUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2021-10.zip,True,200.0,129526.0,,2976
SOLUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2021-11.zip,True,200.0,125139.0,,2880
SOLUSDT,2021-12,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2021-12.zip,True,200.0,124660.0,,2976
SOLUSDT,2022-01,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2022-01.zip,True,200.0,118811.0,,2976
SOLUSDT,2022-02,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2022-02.zip,True,200.0,94679.0,,2400
SOLUSDT,2022-03,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2022-03.zip,True,200.0,115171.0,,2976
SOLUSDT,2022-04,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2022-04.zip,True,200.0,105192.0,,2688
SOLUSDT,2022-05,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2022-05.zip,True,200.0,116896.0,,2976
SOLUSDT,2022-06,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2022-06.zip,True,200.0,114107.0,,2880
SOLUSDT,2022-07,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2022-07.zip,True,200.0,115303.0,,2976
SOLUSDT,2022-08,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2022-08.zip,True,200.0,113778.0,,2976
SOLUSDT,2022-09,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2022-09.zip,True,200.0,108397.0,,2880
SOLUSDT,2022-10,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2022-10.zip,True,200.0,109553.0,,2976
SOLUSDT,2022-11,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2022-11.zip,True,200.0,117772.0,,2880
SOLUSDT,2022-12,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2022-12.zip,True,200.0,116632.0,,2976
SOLUSDT,2023-01,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2023-01.zip,True,200.0,124608.0,,2976
SOLUSDT,2023-02,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2023-02.zip,True,200.0,110966.0,,2688
SOLUSDT,2023-03,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2023-03.zip,True,200.0,122297.0,,2976
SOLUSDT,2023-04,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2023-04.zip,True,200.0,116711.0,,2880
SOLUSDT,2023-05,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2023-05.zip,True,200.0,118706.0,,2976
SOLUSDT,2023-06,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2023-06.zip,True,200.0,117267.0,,2880
SOLUSDT,2023-07,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2023-07.zip,True,200.0,123883.0,,2976
SOLUSDT,2023-08,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2023-08.zip,True,200.0,120757.0,,2976
SOLUSDT,2023-09,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2023-09.zip,True,200.0,115803.0,,2880
SOLUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2023-10.zip,True,200.0,123979.0,,2976
SOLUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2023-11.zip,True,200.0,125230.0,,2880
SOLUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2023-12.zip,True,200.0,130740.0,,2976
SOLUSDT,2024-01,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2024-01.zip,True,200.0,130489.0,,2976
SOLUSDT,2024-02,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2024-02.zip,True,200.0,120793.0,,2784
SOLUSDT,2024-03,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2024-03.zip,True,200.0,132839.0,,2976
SOLUSDT,2024-04,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2024-04.zip,True,200.0,127372.0,,2880
SOLUSDT,2024-05,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2024-05.zip,True,200.0,129481.0,,2976
SOLUSDT,2024-06,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2024-06.zip,True,200.0,123267.0,,2880
SOLUSDT,2024-07,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2024-07.zip,True,200.0,129627.0,,2976
SOLUSDT,2024-08,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2024-08.zip,True,200.0,130311.0,,2976
SOLUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2024-09.zip,True,200.0,124026.0,,2880
SOLUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2024-10.zip,True,200.0,125717.0,,2976
SOLUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2024-11.zip,True,200.0,122592.0,,2880
SOLUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2024-12.zip,True,200.0,125439.0,,2976
SOLUSDT,2025-01,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2025-01.zip,True,200.0,126541.0,,2976
SOLUSDT,2025-02,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2025-02.zip,True,200.0,114339.0,,2688
SOLUSDT,2025-03,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2025-03.zip,True,200.0,121284.0,,2976
SOLUSDT,2025-04,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2025-04.zip,True,200.0,130028.0,,2880
SOLUSDT,2025-05,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2025-05.zip,True,200.0,139354.0,,2976
SOLUSDT,2025-06,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2025-06.zip,True,200.0,134209.0,,2880
SOLUSDT,2025-07,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2025-07.zip,True,200.0,139605.0,,2976
SOLUSDT,2025-08,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2025-08.zip,True,200.0,141260.0,,2976
SOLUSDT,2025-09,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2025-09.zip,True,200.0,136348.0,,2880
SOLUSDT,2025-10,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2025-10.zip,True,200.0,141192.0,,2976
SOLUSDT,2025-11,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2025-11.zip,True,200.0,135063.0,,2880
SOLUSDT,2025-12,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2025-12.zip,True,200.0,136573.0,,2976
SOLUSDT,2026-01,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2026-01.zip,True,200.0,136200.0,,2976
SOLUSDT,2026-02,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2026-02.zip,True,200.0,123869.0,,2688
SOLUSDT,2026-03,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2026-03.zip,True,200.0,135239.0,,2976
SOLUSDT,2026-04,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2026-04.zip,True,200.0,128627.0,,2880
SOLUSDT,2026-05,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/15m/SOLUSDT-15m-2026-05.zip,True,200.0,132325.0,,2976
BNBUSDT,2020-01,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2020-01.zip,False,,,"RuntimeError(""Failed to download https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2020-01.zip: <HTTPError 404: 'Not Found'>"")",0
BNBUSDT,2020-02,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2020-02.zip,True,200.0,79689.0,,1888
BNBUSDT,2020-03,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2020-03.zip,True,200.0,125828.0,,2976
BNBUSDT,2020-04,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2020-04.zip,True,200.0,120589.0,,2880
BNBUSDT,2020-05,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2020-05.zip,True,200.0,122322.0,,2976
BNBUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2020-06.zip,True,200.0,114871.0,,2880
BNBUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2020-07.zip,True,200.0,123907.0,,2976
BNBUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2020-08.zip,True,200.0,126182.0,,2976
BNBUSDT,2020-09,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2020-09.zip,True,200.0,126973.0,,2880
BNBUSDT,2020-10,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2020-10.zip,True,200.0,127943.0,,2976
BNBUSDT,2020-11,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2020-11.zip,True,200.0,124245.0,,2880
BNBUSDT,2020-12,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2020-12.zip,True,200.0,128764.0,,2976
BNBUSDT,2021-01,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2021-01.zip,True,200.0,131959.0,,2976
BNBUSDT,2021-02,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2021-02.zip,True,200.0,128927.0,,2688
BNBUSDT,2021-03,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2021-03.zip,True,200.0,142305.0,,2976
BNBUSDT,2021-04,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2021-04.zip,True,200.0,142238.0,,2880
BNBUSDT,2021-05,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2021-05.zip,True,200.0,142723.0,,2976
BNBUSDT,2021-06,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2021-06.zip,True,200.0,134003.0,,2880
BNBUSDT,2021-07,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2021-07.zip,True,200.0,134506.0,,2976
BNBUSDT,2021-08,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2021-08.zip,True,200.0,134842.0,,2976
BNBUSDT,2021-09,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2021-09.zip,True,200.0,129692.0,,2880
BNBUSDT,2021-10,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2021-10.zip,True,200.0,133120.0,,2976
BNBUSDT,2021-11,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2021-11.zip,True,200.0,131202.0,,2880
BNBUSDT,2021-12,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2021-12.zip,True,200.0,132427.0,,2976
BNBUSDT,2022-01,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2022-01.zip,True,200.0,132451.0,,2976
BNBUSDT,2022-02,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2022-02.zip,True,200.0,118964.0,,2688
BNBUSDT,2022-03,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2022-03.zip,True,200.0,129316.0,,2976
BNBUSDT,2022-04,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2022-04.zip,True,200.0,124860.0,,2880
BNBUSDT,2022-05,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2022-05.zip,True,200.0,131863.0,,2976
BNBUSDT,2022-06,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2022-06.zip,True,200.0,128051.0,,2880
BNBUSDT,2022-07,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2022-07.zip,True,200.0,130177.0,,2976
BNBUSDT,2022-08,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2022-08.zip,True,200.0,131475.0,,2976
BNBUSDT,2022-09,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2022-09.zip,True,200.0,124684.0,,2880
BNBUSDT,2022-10,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2022-10.zip,True,200.0,126778.0,,2976
BNBUSDT,2022-11,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2022-11.zip,True,200.0,128434.0,,2880
BNBUSDT,2022-12,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2022-12.zip,True,200.0,128413.0,,2976
BNBUSDT,2023-01,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2023-01.zip,True,200.0,129229.0,,2976
BNBUSDT,2023-02,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2023-02.zip,True,200.0,117313.0,,2688
BNBUSDT,2023-03,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2023-03.zip,True,200.0,129343.0,,2976
BNBUSDT,2023-04,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2023-04.zip,True,200.0,122775.0,,2880
BNBUSDT,2023-05,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2023-05.zip,True,200.0,125258.0,,2976
BNBUSDT,2023-06,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2023-06.zip,True,200.0,125798.0,,2880
BNBUSDT,2023-07,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2023-07.zip,True,200.0,126440.0,,2976
BNBUSDT,2023-08,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2023-08.zip,True,200.0,124336.0,,2976
BNBUSDT,2023-09,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2023-09.zip,True,200.0,118609.0,,2880
BNBUSDT,2023-10,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2023-10.zip,True,200.0,123623.0,,2976
BNBUSDT,2023-11,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2023-11.zip,True,200.0,123776.0,,2880
BNBUSDT,2023-12,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2023-12.zip,True,200.0,129464.0,,2976
BNBUSDT,2024-01,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2024-01.zip,True,200.0,128858.0,,2976
BNBUSDT,2024-02,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2024-02.zip,True,200.0,120113.0,,2784
BNBUSDT,2024-03,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2024-03.zip,True,200.0,134639.0,,2976
BNBUSDT,2024-04,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2024-04.zip,True,200.0,128576.0,,2880
BNBUSDT,2024-05,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2024-05.zip,True,200.0,128795.0,,2976
BNBUSDT,2024-06,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2024-06.zip,True,200.0,125801.0,,2880
BNBUSDT,2024-07,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2024-07.zip,True,200.0,129221.0,,2976
BNBUSDT,2024-08,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2024-08.zip,True,200.0,130485.0,,2976
BNBUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2024-09.zip,True,200.0,125310.0,,2880
BNBUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2024-10.zip,True,200.0,127916.0,,2976
BNBUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2024-11.zip,True,200.0,128890.0,,2880
BNBUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2024-12.zip,True,200.0,134015.0,,2976
BNBUSDT,2025-01,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2025-01.zip,True,200.0,129932.0,,2976
BNBUSDT,2025-02,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2025-02.zip,True,200.0,120510.0,,2688
BNBUSDT,2025-03,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2025-03.zip,True,200.0,131396.0,,2976
BNBUSDT,2025-04,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2025-04.zip,True,200.0,124536.0,,2880
BNBUSDT,2025-05,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2025-05.zip,True,200.0,129270.0,,2976
BNBUSDT,2025-06,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2025-06.zip,True,200.0,122766.0,,2880
BNBUSDT,2025-07,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2025-07.zip,True,200.0,129975.0,,2976
BNBUSDT,2025-08,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2025-08.zip,True,200.0,131504.0,,2976
BNBUSDT,2025-09,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2025-09.zip,True,200.0,128001.0,,2880
BNBUSDT,2025-10,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2025-10.zip,True,200.0,138730.0,,2976
BNBUSDT,2025-11,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2025-11.zip,True,200.0,129514.0,,2880
BNBUSDT,2025-12,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2025-12.zip,True,200.0,130180.0,,2976
BNBUSDT,2026-01,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2026-01.zip,True,200.0,129936.0,,2976
BNBUSDT,2026-02,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2026-02.zip,True,200.0,119745.0,,2688
BNBUSDT,2026-03,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2026-03.zip,True,200.0,129299.0,,2976
BNBUSDT,2026-04,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2026-04.zip,True,200.0,123370.0,,2880
BNBUSDT,2026-05,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/15m/BNBUSDT-15m-2026-05.zip,True,200.0,128535.0,,2976
DOGEUSDT,2020-01,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2020-01.zip,False,,,"RuntimeError(""Failed to download https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2020-01.zip: <HTTPError 404: 'Not Found'>"")",0
DOGEUSDT,2020-02,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2020-02.zip,False,,,"RuntimeError(""Failed to download https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2020-02.zip: <HTTPError 404: 'Not Found'>"")",0
DOGEUSDT,2020-03,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2020-03.zip,False,,,"RuntimeError(""Failed to download https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2020-03.zip: <HTTPError 404: 'Not Found'>"")",0
DOGEUSDT,2020-04,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2020-04.zip,False,,,"RuntimeError(""Failed to download https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2020-04.zip: <HTTPError 404: 'Not Found'>"")",0
DOGEUSDT,2020-05,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2020-05.zip,False,,,"RuntimeError(""Failed to download https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2020-05.zip: <HTTPError 404: 'Not Found'>"")",0
DOGEUSDT,2020-06,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2020-06.zip,False,,,"RuntimeError(""Failed to download https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2020-06.zip: URLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))"")",0
DOGEUSDT,2020-07,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2020-07.zip,True,200.0,86755.0,,2076
DOGEUSDT,2020-08,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2020-08.zip,True,200.0,121472.0,,2976
DOGEUSDT,2020-09,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2020-09.zip,True,200.0,113805.0,,2880
DOGEUSDT,2020-10,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2020-10.zip,True,200.0,114933.0,,2976
DOGEUSDT,2020-11,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2020-11.zip,True,200.0,118275.0,,2880
DOGEUSDT,2020-12,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2020-12.zip,True,200.0,123679.0,,2976
DOGEUSDT,2021-01,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2021-01.zip,True,200.0,136333.0,,2976
DOGEUSDT,2021-02,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/15m/DOGEUSDT-15m-2021-02.zip,True,200.0,131298.0,,2688
