candidate_id,family,rule,direction,leverage,threshold_bps,hard_pass_complete_years,non_positive_months,total_eval_return_pct,return_2023_pct,return_2024_pct,return_2025_pct,return_2026_ytd_pct,min_complete_year_return_pct,losing_eval_months,min_monthly_return_pct,min_monthly_orders,orders,turnover,cost_log,worst_selected_month_drawdown_pct,selected_candidate_count,window,z_threshold
funding_change_funding_change_momentum_lev1p0_window9_threshold_bps1p0,funding_change,funding_change,momentum,1.0,1.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-11', '2023-12', '2024-01', '2024-03', '2024-04', '2024-05', '2024-06', '2024-08', '2024-11', '2024-12', '2025-03', '2025-04', '2025-05', '2025-07', '2025-09', '2025-12', '2026-01', '2026-02', '2026-05']",-57.719184955065714,-34.41297097678538,-31.465619106496046,3.181379192608502,-8.837637938086395,-34.41297097678538,27,-18.31269084745706,0,397,404.0,0.404,-94.09261495723828,1,9.0,
funding_zscore_funding_zscore_momentum_lev2p0_window9_z_threshold1p5,funding_zscore,funding_zscore,momentum,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-06', '2023-07', '2023-10', '2023-11', '2023-12', '2024-03', '2024-04', '2024-05', '2024-07', '2024-08', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-06', '2025-07', '2025-09', '2025-10', '2025-12', '2026-01']",-76.90741816021168,-20.988773827398187,-47.535001823807285,-50.637167225645776,12.853219484638556,-50.637167225645776,27,-21.0125379018832,4,856,1744.0,1.7440000000000002,-98.88362209816277,1,9.0,1.5
funding_change_funding_change_momentum_lev1p0_window3_threshold_bps1p0,funding_change,funding_change,momentum,1.0,1.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-06', '2023-07', '2023-11', '2023-12', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-09', '2024-10', '2024-11', '2024-12', '2025-04', '2025-05', '2025-07', '2025-08', '2025-09', '2025-10', '2026-02', '2026-03', '2026-05']",-54.84714192333004,-20.82977335106787,-38.04174281456974,6.767015816039756,-13.784160783998335,-38.04174281456974,27,-23.781421455160658,0,311,328.0,0.32799999999999996,-95.17600968430887,1,3.0,
funding_zscore_funding_zscore_contrarian_lev1p0_window9_z_threshold1p0,funding_zscore,funding_zscore,contrarian,1.0,,False,"['2023-01', '2023-02', '2023-05', '2023-08', '2023-09', '2023-10', '2023-12', '2024-01', '2024-02', '2024-06', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-07', '2025-08', '2025-10', '2025-12', '2026-01', '2026-03', '2026-04', '2026-05']",-79.32967294293223,-24.04429067682393,-17.99192168800302,-46.388405684226164,-38.10271974398807,-46.388405684226164,27,-26.718643973092437,8,1464,1574.0,1.574,-84.95125912778887,1,9.0,1.0
funding_change_funding_change_momentum_lev2p0_window9_threshold_bps1p0,funding_change,funding_change,momentum,2.0,1.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-11', '2023-12', '2024-01', '2024-03', '2024-04', '2024-05', '2024-06', '2024-08', '2024-11', '2024-12', '2025-03', '2025-04', '2025-05', '2025-07', '2025-09', '2025-12', '2026-01', '2026-02', '2026-05']",-82.12332679136058,-56.98341623908003,-53.030386355441195,6.46397012088864,-16.894237432925753,-56.98341623908003,27,-33.271835234168734,0,397,808.0,0.808,-99.65102801956556,1,9.0,
funding_zscore_funding_zscore_momentum_lev4p0_window9_z_threshold1p5,funding_zscore,funding_zscore,momentum,4.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-06', '2023-07', '2023-10', '2023-11', '2023-12', '2024-03', '2024-04', '2024-05', '2024-07', '2024-08', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-06', '2025-07', '2025-09', '2025-10', '2025-12', '2026-01']",-94.66732663972678,-37.57226138701962,-72.47423966372095,-75.6331074049114,27.35849148048004,-75.6331074049114,27,-37.609808312985614,4,856,3488.0,3.4880000000000004,-99.9875370038029,1,9.0,1.5
funding_change_funding_change_momentum_lev2p0_window3_threshold_bps1p0,funding_change,funding_change,momentum,2.0,1.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-06', '2023-07', '2023-11', '2023-12', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-09', '2024-10', '2024-11', '2024-12', '2025-04', '2025-05', '2025-07', '2025-08', '2025-09', '2025-10', '2026-02', '2026-03', '2026-05']",-79.61219407508099,-37.32075212356718,-61.61174366544079,13.99195666262485,-25.668290682805484,-61.61174366544079,27,-41.90728284604156,0,311,656.0,0.6559999999999999,-99.76729117434118,1,3.0,
funding_zscore_funding_zscore_contrarian_lev2p0_window9_z_threshold1p0,funding_zscore,funding_zscore,contrarian,2.0,,False,"['2023-01', '2023-02', '2023-05', '2023-08', '2023-09', '2023-10', '2023-12', '2024-01', '2024-02', '2024-06', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-07', '2025-08', '2025-10', '2025-12', '2026-01', '2026-03', '2026-04', '2026-05']",-95.72737579353853,-42.30730221213184,-32.7467509157337,-71.25796954920887,-61.68726696908715,-71.25796954920887,27,-46.29842858857619,8,1464,3148.0,3.148,-97.73535398161042,1,9.0,1.0
funding_change_funding_change_momentum_lev4p0_window9_threshold_bps1p0,funding_change,funding_change,momentum,4.0,1.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-11', '2023-12', '2024-01', '2024-03', '2024-04', '2024-05', '2024-06', '2024-08', '2024-11', '2024-12', '2025-03', '2025-04', '2025-05', '2025-07', '2025-09', '2025-12', '2026-01', '2026-02', '2026-05']",-96.80424554991514,-81.49573521539757,-77.93855394080876,13.345769339014701,-30.93432228145081,-81.49573521539757,27,-55.47352026984076,0,397,1616.0,1.616,-99.99878218556871,1,9.0,
funding_change_funding_change_momentum_lev4p0_window3_threshold_bps1p0,funding_change,funding_change,momentum,4.0,1.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-06', '2023-07', '2023-11', '2023-12', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-09', '2024-10', '2024-11', '2024-12', '2025-04', '2025-05', '2025-07', '2025-08', '2025-09', '2025-10', '2026-02', '2026-03', '2026-05']",-95.84337369567838,-60.71311885644691,-85.26341775592175,29.94166183773741,-44.74796989984099,-85.26341775592175,27,-66.25236213670182,0,311,1312.0,1.3119999999999998,-99.9994584660246,1,3.0,
funding_zscore_funding_zscore_contrarian_lev4p0_window9_z_threshold1p0,funding_zscore,funding_zscore,contrarian,4.0,,False,"['2023-01', '2023-02', '2023-05', '2023-08', '2023-09', '2023-10', '2023-12', '2024-01', '2024-02', '2024-06', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-07', '2025-08', '2025-10', '2025-12', '2026-01', '2026-03', '2026-04', '2026-05']",-99.8174468239036,-66.71552621957711,-54.77000487609634,-91.73895685565795,-85.32134487702,-91.73895685565795,27,-71.16141227943749,8,1464,6296.0,6.296,-99.94871378411392,1,9.0,1.0
funding_change_funding_change_contrarian_lev1p0_window21_threshold_bps1p0,funding_change,funding_change,contrarian,1.0,1.0,False,"['2023-03', '2023-05', '2023-06', '2023-08', '2023-09', '2023-12', '2024-01', '2024-02', '2024-03', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-04']",-39.997198809152636,-5.504868196210666,-8.043200349540491,-23.199730946818097,-10.088446651904459,-23.199730946818097,28,-13.624427118334237,0,474,486.0,0.486,-79.02823816455071,1,21.0,
funding_zscore_funding_zscore_momentum_lev1p0_window63_z_threshold1p0,funding_zscore,funding_zscore,momentum,1.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-06', '2023-07', '2023-11', '2023-12', '2024-01', '2024-04', '2024-05', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-06', '2025-09', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-05']",-77.46735979262067,-34.80887733192194,-36.20218415265973,-31.681820356252622,-20.698477506670887,-36.20218415265973,28,-18.126710540601355,6,1204,1243.0,1.243,-96.8277088314794,1,63.0,1.0
funding_change_funding_change_contrarian_lev2p0_window21_threshold_bps1p0,funding_change,funding_change,contrarian,2.0,1.0,False,"['2023-03', '2023-05', '2023-06', '2023-08', '2023-09', '2023-12', '2024-01', '2024-02', '2024-03', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-04']",-63.99663849251645,-10.706700653844802,-15.439469980452502,-41.017186733588694,-19.15912574532569,-41.017186733588694,28,-25.392604093640468,0,474,972.0,0.972,-95.60185205517193,1,21.0,
funding_zscore_funding_zscore_momentum_lev2p0_window63_z_threshold1p0,funding_zscore,funding_zscore,momentum,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-06', '2023-07', '2023-11', '2023-12', '2024-01', '2024-04', '2024-05', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-06', '2025-09', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-05']",-94.92280125284792,-57.501175252756,-59.29838693108859,-53.326263301646605,-37.11268530240017,-59.29838693108859,28,-32.96764473097523,6,1204,2486.0,2.486,-99.89936568742127,1,63.0,1.0
funding_change_funding_change_contrarian_lev4p0_window21_threshold_bps1p0,funding_change,funding_change,contrarian,4.0,1.0,False,"['2023-03', '2023-05', '2023-06', '2023-08', '2023-09', '2023-12', '2024-01', '2024-02', '2024-03', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-04']",-87.03757960161452,-20.267066918779207,-28.495167628132066,-65.21027739179655,-34.64753049739937,-65.21027739179655,28,-44.33736476071727,0,474,1944.0,1.944,-99.80656294655404,1,21.0,
funding_zscore_funding_zscore_momentum_lev4p0_window63_z_threshold1p0,funding_zscore,funding_zscore,momentum,4.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-06', '2023-07', '2023-11', '2023-12', '2024-01', '2024-04', '2024-05', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-06', '2025-09', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-05']",-99.74222052881917,-81.9384989510304,-83.43378693588619,-78.2156230261278,-60.45185650125045,-83.43378693588619,28,-55.06663347087248,6,1204,4972.0,4.972,-99.99989872735132,1,63.0,1.0
funding_change_funding_change_momentum_lev1p0_window63_threshold_bps1p0,funding_change,funding_change,momentum,1.0,1.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-08', '2023-10', '2023-12', '2024-03', '2024-04', '2024-05', '2024-06', '2024-08', '2024-09', '2024-10', '2024-11', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-09', '2025-11', '2025-12', '2026-01', '2026-02', '2026-04', '2026-05']",-49.9811450099897,-33.687082923924486,-3.009030604591645,-11.029183025062872,-12.590882692253814,-33.687082923924486,29,-13.889791384672623,2,541,546.0,0.546,-98.23117339453295,1,63.0,
funding_zscore_funding_zscore_momentum_lev1p0_window63_z_threshold1p5,funding_zscore,funding_zscore,momentum,1.0,,False,"['2023-01', '2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-11', '2023-12', '2024-03', '2024-04', '2024-05', '2024-07', '2024-08', '2024-09', '2024-10', '2024-12', '2025-01', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-09', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-05']",-66.39719982219306,-33.57514654227286,-17.760151023148516,-34.99134215644053,-5.378166207079527,-34.99134215644053,29,-18.83713887886541,6,675,678.0,0.678,-93.09157395629084,1,63.0,1.5
funding_zscore_funding_zscore_momentum_lev1p0_window9_z_threshold1p0,funding_zscore,funding_zscore,momentum,1.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-06', '2023-07', '2023-11', '2024-03', '2024-04', '2024-05', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-05']",-79.22726778166238,-39.648248250200744,-44.32547877950677,-37.661761635507176,-0.827165506485239,-44.32547877950677,29,-19.891225123358215,8,1464,1574.0,1.574,-99.0701153502301,1,9.0,1.0
funding_zscore_funding_zscore_momentum_lev1p0_window21_z_threshold1p5,funding_zscore,funding_zscore,momentum,1.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-11', '2023-12', '2024-03', '2024-04', '2024-05', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-06', '2025-09', '2025-11', '2026-01', '2026-02', '2026-03']",-56.67358183663475,-34.61085887228524,-34.534522009524615,-10.862807961921483,13.547051620173622,-34.61085887228524,29,-22.373783084019262,6,744,752.0,0.752,-92.2591654990709,1,21.0,1.5
funding_change_funding_change_momentum_lev2p0_window63_threshold_bps1p0,funding_change,funding_change,momentum,2.0,1.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-08', '2023-10', '2023-12', '2024-03', '2024-04', '2024-05', '2024-06', '2024-08', '2024-09', '2024-10', '2024-11', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-09', '2025-11', '2025-12', '2026-01', '2026-02', '2026-04', '2026-05']",-74.98114145488321,-56.025970288615326,-5.927518557389588,-20.8419372681224,-23.59646211480665,-56.025970288615326,29,-25.850319722247995,2,541,1092.0,1.092,-99.96871252439792,1,63.0,
funding_zscore_funding_zscore_momentum_lev2p0_window63_z_threshold1p5,funding_zscore,funding_zscore,momentum,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-11', '2023-12', '2024-03', '2024-04', '2024-05', '2024-07', '2024-08', '2024-09', '2024-10', '2024-12', '2025-01', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-09', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-05']",-88.70851820210378,-55.87738843119474,-32.36607240264661,-57.738744053790136,-10.467085696649326,-57.738744053790136,29,-34.12589974631419,6,675,1356.0,1.356,-99.52273649598601,1,63.0,1.5
funding_zscore_funding_zscore_momentum_lev2p0_window9_z_threshold1p0,funding_zscore,funding_zscore,momentum,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-06', '2023-07', '2023-11', '2024-03', '2024-04', '2024-05', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-05']",-95.68493596185237,-63.576660607306025,-69.00347686868848,-61.13944037611676,-1.647488985219292,-69.00347686868848,29,-35.82584187763527,8,1464,3148.0,3.148,-99.99135314538123,1,9.0,1.0
funding_zscore_funding_zscore_momentum_lev2p0_window21_z_threshold1p5,funding_zscore,funding_zscore,momentum,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-11', '2023-12', '2024-03', '2024-04', '2024-05', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-06', '2025-09', '2025-11', '2026-01', '2026-02', '2026-03']",-81.22821489133216,-57.242602225798024,-57.14271191478583,-20.54560995566711,28.92932931634371,-57.242602225798024,29,-39.741704473131044,6,744,1504.0,1.504,-99.40079481229226,1,21.0,1.5
funding_change_funding_change_momentum_lev4p0_window63_threshold_bps1p0,funding_change,funding_change,momentum,4.0,1.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-08', '2023-10', '2023-12', '2024-03', '2024-04', '2024-05', '2024-06', '2024-08', '2024-09', '2024-10', '2024-11', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-09', '2025-11', '2025-12', '2026-01', '2026-02', '2026-04', '2026-05']",-93.74056717099437,-80.66284710942257,-11.503682352297206,-37.34001104536131,-41.624993986258254,-80.66284710942257,29,-45.01824914707156,2,541,2184.0,2.184,-99.9999902109387,1,63.0,
funding_zscore_funding_zscore_momentum_lev4p0_window63_z_threshold1p5,funding_zscore,funding_zscore,momentum,4.0,,False,"['2023-01', '2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-11', '2023-12', '2024-03', '2024-04', '2024-05', '2024-07', '2024-08', '2024-09', '2024-10', '2024-12', '2025-01', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-09', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-05']",-98.72502438807777,-80.53195148348333,-54.25651837755958,-82.1398624584894,-19.838572563488654,-82.1398624584894,29,-56.60602915767352,6,675,2712.0,2.712,-99.99772219547737,1,63.0,1.5
funding_zscore_funding_zscore_momentum_lev4p0_window9_z_threshold1p0,funding_zscore,funding_zscore,momentum,4.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-06', '2023-07', '2023-11', '2024-03', '2024-04', '2024-05', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-05']",-99.81380222346685,-86.73340347484627,-90.3921555377007,-84.89856905718615,-3.2678357708743833,-90.3921555377007,29,-58.816774292857275,8,1464,6296.0,6.296,-99.99999925231904,1,9.0,1.0
funding_zscore_funding_zscore_momentum_lev4p0_window21_z_threshold1p5,funding_zscore,funding_zscore,momentum,4.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-11', '2023-12', '2024-03', '2024-04', '2024-05', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-06', '2025-09', '2025-11', '2026-01', '2026-02', '2026-03']",-96.47620083833996,-81.71804935578668,-81.63252857980959,-36.86999902683014,66.22771957962206,-81.71804935578668,29,-63.689378201965255,6,744,3008.0,3.008,-99.99640953143025,1,21.0,1.5
funding_zscore_funding_zscore_contrarian_lev1p0_window9_z_threshold2p0,funding_zscore,funding_zscore,contrarian,1.0,,False,"['2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-06', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-02', '2025-05', '2025-06', '2025-08', '2025-09', '2025-10', '2025-11', '2026-01', '2026-03', '2026-04', '2026-05']",-35.315182154836286,-18.02987302437674,-13.394997377640838,-0.7543672837456827,-8.189496807304176,-18.02987302437674,30,-6.201608082267329,2,343,344.0,0.344,-67.19594046062929,1,9.0,2.0
funding_mean_funding_mean_momentum_lev1p0_window9_threshold_bps1p0,funding_mean,funding_mean,momentum,1.0,1.0,False,"['2023-02', '2023-04', '2023-05', '2023-06', '2023-08', '2023-09', '2024-01', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",83.48535568222213,11.82501258799551,61.650297413000324,1.504651480371555,0.0,1.504651480371555,30,-10.119877599511629,0,38,38.0,0.038000000000000006,-75.8565759568654,1,9.0,
funding_mean_funding_mean_momentum_lev1p0_window3_threshold_bps1p0,funding_mean,funding_mean,momentum,1.0,1.0,False,"['2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2024-01', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2025-01', '2025-02', '2025-03', '2025-04', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-12', '2026-01', '2026-03', '2026-04', '2026-05']",25.354691043007204,-6.688196600101637,43.854642539340816,-7.4874978632891835,0.9438113553971395,-7.4874978632891835,30,-11.477736148736495,0,121,121.0,0.12100000000000001,-92.60576970514481,1,3.0,
funding_zscore_funding_zscore_contrarian_lev2p0_window9_z_threshold2p0,funding_zscore,funding_zscore,contrarian,2.0,,False,"['2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-06', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-02', '2025-05', '2025-06', '2025-08', '2025-09', '2025-10', '2025-11', '2026-01', '2026-03', '2026-04', '2026-05']",-58.15874340337991,-32.808982836002,-24.99573520781163,-1.5030438675035174,-15.708315035039888,-32.808982836002,30,-12.01861673647423,2,343,688.0,0.688,-89.23893677737422,1,9.0,2.0
funding_change_funding_change_contrarian_lev1p0_window63_threshold_bps2p0,funding_change,funding_change,contrarian,1.0,2.0,False,"['2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2024-01', '2024-02', '2024-06', '2024-07', '2024-09', '2024-10', '2024-11', '2025-01', '2025-02', '2025-03', '2025-04', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-03', '2026-04', '2026-05']",11.371230565211189,6.9016841414651475,-2.6784384032220054,0.37342775224080693,6.6499476636038946,-2.6784384032220054,30,-12.106218832173244,0,119,120.0,0.12000000000000002,-26.424647227382746,1,63.0,
funding_mean_funding_mean_momentum_lev2p0_window9_threshold_bps1p0,funding_mean,funding_mean,momentum,2.0,1.0,False,"['2023-02', '2023-04', '2023-05', '2023-06', '2023-08', '2023-09', '2024-01', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",236.66875749831564,25.04833440305354,161.30818653711455,3.0319427215169448,0.0,3.0319427215169448,30,-19.21563597273228,0,38,76.0,0.07600000000000001,-94.17095075473391,1,9.0,
funding_zscore_funding_zscore_contrarian_lev1p0_window3_z_threshold1p0,funding_zscore,funding_zscore,contrarian,1.0,,False,"['2023-02', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-06', '2024-07', '2024-09', '2024-10', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-08', '2025-10', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-87.3759251313797,-42.95684641819426,-12.081504582649828,-57.9939007339354,-40.07563607718768,-57.9939007339354,30,-20.28456959552124,13,2223,2542.0,2.5420000000000003,-98.34240823850394,1,3.0,1.0
funding_mean_funding_mean_momentum_lev2p0_window3_threshold_bps1p0,funding_mean,funding_mean,momentum,2.0,1.0,False,"['2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2024-01', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2025-01', '2025-02', '2025-03', '2025-04', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-12', '2026-01', '2026-03', '2026-04', '2026-05']",57.13798566487789,-12.929073462587148,106.94158180121525,-14.41436948405077,1.8965305095400176,-14.41436948405077,30,-21.638088026472857,0,121,242.0,0.24200000000000002,-99.45325358346646,1,3.0,
funding_zscore_funding_zscore_contrarian_lev4p0_window9_z_threshold2p0,funding_zscore,funding_zscore,contrarian,4.0,,False,"['2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-06', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-02', '2025-05', '2025-06', '2025-08', '2025-09', '2025-10', '2025-11', '2026-01', '2026-03', '2026-04', '2026-05']",-82.49309246415795,-54.85367212467326,-43.743602629832914,-2.983496326330637,-28.94911845767918,-54.85367212467326,30,-22.592761990365872,2,343,1376.0,1.376,-98.8419951831865,1,9.0,2.0
funding_change_funding_change_contrarian_lev2p0_window63_threshold_bps2p0,funding_change,funding_change,contrarian,2.0,2.0,False,"['2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2024-01', '2024-02', '2024-06', '2024-07', '2024-09', '2024-10', '2024-11', '2025-01', '2025-02', '2025-03', '2025-04', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-03', '2026-04', '2026-05']",24.035509976094293,14.279700722815791,-5.285136483645458,0.7482499873430415,13.742113366494513,-5.285136483645458,30,-22.74683232022182,0,119,240.0,0.24000000000000005,-45.86667464384925,1,63.0,
funding_mean_funding_mean_momentum_lev4p0_window9_threshold_bps1p0,funding_mean,funding_mean,momentum,4.0,1.0,False,"['2023-02', '2023-04', '2023-05', '2023-06', '2023-08', '2023-09', '2024-01', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",1033.4585227545965,56.370859369779055,582.8196835131546,6.155812209699474,0.0,6.155812209699474,30,-34.73886528709893,0,38,152.0,0.15200000000000002,-99.66022184896262,1,9.0,
funding_zscore_funding_zscore_contrarian_lev2p0_window3_z_threshold1p0,funding_zscore,funding_zscore,contrarian,2.0,,False,"['2023-02', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-06', '2024-07', '2024-09', '2024-10', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-08', '2025-10', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-98.4063273371147,-67.46078629442522,-22.70338163549377,-82.35487624449527,-64.09070608446349,-82.35487624449527,30,-36.454501554287035,13,2223,5084.0,5.0840000000000005,-99.9725238955222,1,3.0,1.0
