symbol,timestamp,funding_interval_hours,funding_rate
LINKUSDT,2025-09-15 08:00:00.002000+00:00,8,-1.011e-05
LINKUSDT,2025-09-15 16:00:00.001000+00:00,8,-3.566e-05
LINKUSDT,2025-09-16 00:00:00.001000+00:00,8,-5.941e-05
LINKUSDT,2025-09-16 08:00:00+00:00,8,5.437e-05
LINKUSDT,2025-09-16 16:00:00+00:00,8,3.106e-05
LINKUSDT,2025-09-17 00:00:00.001000+00:00,8,7.74e-05
LINKUSDT,2025-09-17 08:00:00+00:00,8,1.845e-05
LINKUSDT,2025-09-17 16:00:00.003000+00:00,8,0.0001
LINKUSDT,2025-09-18 00:00:00.006000+00:00,8,0.0001
LINKUSDT,2025-09-18 08:00:00.002000+00:00,8,0.0001
LINKUSDT,2025-09-18 16:00:00+00:00,8,0.0001
LINKUSDT,2025-09-19 00:00:00+00:00,8,0.0001
LINKUSDT,2025-09-19 08:00:00.005000+00:00,8,0.0001
LINKUSDT,2025-09-19 16:00:00+00:00,8,1.607e-05
LINKUSDT,2025-09-20 00:00:00+00:00,8,-3.684e-05
LINKUSDT,2025-09-20 08:00:00+00:00,8,-4.753e-05
LINKUSDT,2025-09-20 16:00:00.002000+00:00,8,-6.04e-05
LINKUSDT,2025-09-21 00:00:00+00:00,8,-7.8e-06
LINKUSDT,2025-09-21 08:00:00+00:00,8,7.195e-05
LINKUSDT,2025-09-21 16:00:00+00:00,8,-1.963e-05
LINKUSDT,2025-09-22 00:00:00.005000+00:00,8,-2.611e-05
LINKUSDT,2025-09-22 08:00:00.003000+00:00,8,-0.00015206
LINKUSDT,2025-09-22 16:00:00+00:00,8,-5.322e-05
LINKUSDT,2025-09-23 00:00:00+00:00,8,1.649e-05
LINKUSDT,2025-09-23 08:00:00.001000+00:00,8,3.745e-05
LINKUSDT,2025-09-23 16:00:00+00:00,8,3.28e-06
LINKUSDT,2025-09-24 00:00:00.003000+00:00,8,0.0001
LINKUSDT,2025-09-24 08:00:00.001000+00:00,8,0.0001
LINKUSDT,2025-09-24 16:00:00.002000+00:00,8,0.0001
LINKUSDT,2025-09-25 00:00:00+00:00,8,7.296e-05
LINKUSDT,2025-09-25 08:00:00.001000+00:00,8,9.239e-05
LINKUSDT,2025-09-25 16:00:00+00:00,8,0.0001
LINKUSDT,2025-09-26 00:00:00+00:00,8,0.0001
LINKUSDT,2025-09-26 08:00:00+00:00,8,0.0001
LINKUSDT,2025-09-26 16:00:00.008000+00:00,8,0.0001
LINKUSDT,2025-09-27 00:00:00+00:00,8,5.057e-05
LINKUSDT,2025-09-27 08:00:00.010000+00:00,8,0.0001
LINKUSDT,2025-09-27 16:00:00.003000+00:00,8,0.0001
LINKUSDT,2025-09-28 00:00:00+00:00,8,0.0001
LINKUSDT,2025-09-28 08:00:00+00:00,8,5.004e-05
LINKUSDT,2025-09-28 16:00:00+00:00,8,0.0001
LINKUSDT,2025-09-29 00:00:00+00:00,8,0.0001
LINKUSDT,2025-09-29 08:00:00.002000+00:00,8,-5.983e-05
LINKUSDT,2025-09-29 16:00:00.001000+00:00,8,-4.871e-05
LINKUSDT,2025-09-30 00:00:00.002000+00:00,8,0.0001
LINKUSDT,2025-09-30 08:00:00.005000+00:00,8,0.0001
LINKUSDT,2025-09-30 16:00:00+00:00,8,-2.939e-05
LINKUSDT,2025-10-01 00:00:00+00:00,8,0.0001
LINKUSDT,2025-10-01 08:00:00+00:00,8,0.0001
LINKUSDT,2025-10-01 16:00:00+00:00,8,0.0001
LINKUSDT,2025-10-02 00:00:00+00:00,8,0.0001
LINKUSDT,2025-10-02 08:00:00.013000+00:00,8,0.0001
LINKUSDT,2025-10-02 16:00:00+00:00,8,-7.358e-05
LINKUSDT,2025-10-03 00:00:00.006000+00:00,8,7.867e-05
LINKUSDT,2025-10-03 08:00:00.006000+00:00,8,0.0001
LINKUSDT,2025-10-03 16:00:00+00:00,8,4.4e-06
LINKUSDT,2025-10-04 00:00:00.001000+00:00,8,0.0001
LINKUSDT,2025-10-04 08:00:00+00:00,8,0.0001
LINKUSDT,2025-10-04 16:00:00+00:00,8,7.081e-05
LINKUSDT,2025-10-05 00:00:00+00:00,8,0.0001
LINKUSDT,2025-10-05 08:00:00.003000+00:00,8,0.0001
LINKUSDT,2025-10-05 16:00:00.009000+00:00,8,0.0001
LINKUSDT,2025-10-06 00:00:00.004000+00:00,8,-5.209e-05
LINKUSDT,2025-10-06 08:00:00.002000+00:00,8,3.921e-05
LINKUSDT,2025-10-06 16:00:00.004000+00:00,8,0.0001
LINKUSDT,2025-10-07 00:00:00+00:00,8,0.0001
LINKUSDT,2025-10-07 08:00:00.003000+00:00,8,0.0001
LINKUSDT,2025-10-07 16:00:00+00:00,8,-2.203e-05
LINKUSDT,2025-10-08 00:00:00+00:00,8,-0.00017606
LINKUSDT,2025-10-08 08:00:00.006000+00:00,8,-2.05e-05
LINKUSDT,2025-10-08 16:00:00.002000+00:00,8,7.797e-05
LINKUSDT,2025-10-09 00:00:00.001000+00:00,8,0.0001
LINKUSDT,2025-10-09 08:00:00+00:00,8,0.0001
LINKUSDT,2025-10-09 16:00:00+00:00,8,-3.053e-05
LINKUSDT,2025-10-10 00:00:00.005000+00:00,8,0.0001
LINKUSDT,2025-10-10 08:00:00.002000+00:00,8,0.0001
LINKUSDT,2025-10-10 16:00:00.014000+00:00,8,0.0001
LINKUSDT,2025-10-11 00:00:00+00:00,8,-0.00030062
LINKUSDT,2025-10-11 08:00:00.003000+00:00,8,-1.09e-05
LINKUSDT,2025-10-11 16:00:00+00:00,8,1.182e-05
LINKUSDT,2025-10-12 00:00:00.004000+00:00,8,-4.877e-05
LINKUSDT,2025-10-12 08:00:00.002000+00:00,8,-1.264e-05
LINKUSDT,2025-10-12 16:00:00+00:00,8,1.477e-05
LINKUSDT,2025-10-13 00:00:00.003000+00:00,8,7.118e-05
LINKUSDT,2025-10-13 08:00:00.002000+00:00,8,3.213e-05
LINKUSDT,2025-10-13 16:00:00.003000+00:00,8,9.358e-05
LINKUSDT,2025-10-14 00:00:00+00:00,8,0.0001
LINKUSDT,2025-10-14 08:00:00+00:00,8,0.0001
LINKUSDT,2025-10-14 16:00:00+00:00,8,5.009e-05
LINKUSDT,2025-10-15 00:00:00.006000+00:00,8,6.747e-05
LINKUSDT,2025-10-15 08:00:00.002000+00:00,8,7.401e-05
LINKUSDT,2025-10-15 16:00:00+00:00,8,3.077e-05
LINKUSDT,2025-10-16 00:00:00+00:00,8,7.74e-05
LINKUSDT,2025-10-16 08:00:00.003000+00:00,8,-3.798e-05
LINKUSDT,2025-10-16 16:00:00.002000+00:00,8,4.244e-05
LINKUSDT,2025-10-17 00:00:00.001000+00:00,8,9.221e-05
LINKUSDT,2025-10-17 08:00:00.005000+00:00,8,5.003e-05
LINKUSDT,2025-10-17 16:00:00.003000+00:00,8,0.0001
LINKUSDT,2025-10-18 00:00:00+00:00,8,5.223e-05
LINKUSDT,2025-10-18 08:00:00.002000+00:00,8,5.88e-06
LINKUSDT,2025-10-18 16:00:00.001000+00:00,8,5.481e-05
LINKUSDT,2025-10-19 00:00:00.001000+00:00,8,7.659e-05
LINKUSDT,2025-10-19 08:00:00.001000+00:00,8,6.133e-05
LINKUSDT,2025-10-19 16:00:00.001000+00:00,8,2.355e-05
LINKUSDT,2025-10-20 00:00:00.004000+00:00,8,1.261e-05
LINKUSDT,2025-10-20 08:00:00.001000+00:00,8,3.04e-05
LINKUSDT,2025-10-20 16:00:00+00:00,8,0.0001
LINKUSDT,2025-10-21 00:00:00.009000+00:00,8,4.71e-05
LINKUSDT,2025-10-21 08:00:00+00:00,8,-1.311e-05
LINKUSDT,2025-10-21 16:00:00+00:00,8,-0.00011381
LINKUSDT,2025-10-22 00:00:00.004000+00:00,8,2.313e-05
LINKUSDT,2025-10-22 08:00:00+00:00,8,-4.325e-05
LINKUSDT,2025-10-22 16:00:00+00:00,8,-7.3e-05
LINKUSDT,2025-10-23 00:00:00+00:00,8,0.0001
LINKUSDT,2025-10-23 08:00:00.001000+00:00,8,-4.485e-05
LINKUSDT,2025-10-23 16:00:00.004000+00:00,8,0.0001
LINKUSDT,2025-10-24 00:00:00+00:00,8,0.0001
LINKUSDT,2025-10-24 08:00:00+00:00,8,-6.84e-06
LINKUSDT,2025-10-24 16:00:00.009000+00:00,8,2.035e-05
LINKUSDT,2025-10-25 00:00:00+00:00,8,0.0001
LINKUSDT,2025-10-25 08:00:00.001000+00:00,8,7.485e-05
LINKUSDT,2025-10-25 16:00:00.001000+00:00,8,6.743e-05
LINKUSDT,2025-10-26 00:00:00.001000+00:00,8,6.186e-05
LINKUSDT,2025-10-26 08:00:00.001000+00:00,8,5.252e-05
LINKUSDT,2025-10-26 16:00:00+00:00,8,6.822e-05
LINKUSDT,2025-10-27 00:00:00+00:00,8,0.0001
LINKUSDT,2025-10-27 08:00:00.005000+00:00,8,0.0001
LINKUSDT,2025-10-27 16:00:00+00:00,8,4.1e-05
LINKUSDT,2025-10-28 00:00:00+00:00,8,0.0001
LINKUSDT,2025-10-28 08:00:00+00:00,8,5.43e-05
LINKUSDT,2025-10-28 16:00:00.004000+00:00,8,6.193e-05
LINKUSDT,2025-10-29 00:00:00.004000+00:00,8,-8.606e-05
LINKUSDT,2025-10-29 08:00:00.005000+00:00,8,-5.819e-05
LINKUSDT,2025-10-29 16:00:00+00:00,8,0.0001
LINKUSDT,2025-10-30 00:00:00.004000+00:00,8,0.0001
LINKUSDT,2025-10-30 08:00:00.008000+00:00,8,2.867e-05
LINKUSDT,2025-10-30 16:00:00.001000+00:00,8,-0.00010997
LINKUSDT,2025-10-31 00:00:00+00:00,8,-0.00018715
LINKUSDT,2025-10-31 08:00:00.008000+00:00,8,3.11e-05
LINKUSDT,2025-10-31 16:00:00.007000+00:00,8,4.474e-05
LINKUSDT,2025-11-01 00:00:00.001000+00:00,8,0.0001
LINKUSDT,2025-11-01 08:00:00+00:00,8,0.0001
LINKUSDT,2025-11-01 16:00:00+00:00,8,0.0001
LINKUSDT,2025-11-02 00:00:00.007000+00:00,8,0.0001
LINKUSDT,2025-11-02 08:00:00+00:00,8,4.903e-05
LINKUSDT,2025-11-02 16:00:00.001000+00:00,8,5.639e-05
LINKUSDT,2025-11-03 00:00:00+00:00,8,9.373e-05
LINKUSDT,2025-11-03 08:00:00.010000+00:00,8,-0.00017586
LINKUSDT,2025-11-03 16:00:00+00:00,8,1.459e-05
LINKUSDT,2025-11-04 00:00:00.002000+00:00,8,4.401e-05
LINKUSDT,2025-11-04 08:00:00.004000+00:00,8,6.154e-05
LINKUSDT,2025-11-04 16:00:00+00:00,8,0.0001
LINKUSDT,2025-11-05 00:00:00+00:00,8,0.0001
LINKUSDT,2025-11-05 08:00:00+00:00,8,0.0001
LINKUSDT,2025-11-05 16:00:00.004000+00:00,8,4.122e-05
LINKUSDT,2025-11-06 00:00:00.001000+00:00,8,0.0001
LINKUSDT,2025-11-06 08:00:00+00:00,8,4.074e-05
LINKUSDT,2025-11-06 16:00:00.001000+00:00,8,3.004e-05
LINKUSDT,2025-11-07 00:00:00.005000+00:00,8,0.0001
LINKUSDT,2025-11-07 08:00:00.003000+00:00,8,0.0001
LINKUSDT,2025-11-07 16:00:00.005000+00:00,8,0.0001
LINKUSDT,2025-11-08 00:00:00.011000+00:00,8,0.0001
LINKUSDT,2025-11-08 08:00:00.015000+00:00,8,0.0001
LINKUSDT,2025-11-08 16:00:00.001000+00:00,8,5.397e-05
LINKUSDT,2025-11-09 00:00:00.004000+00:00,8,2.923e-05
LINKUSDT,2025-11-09 08:00:00+00:00,8,5.784e-05
LINKUSDT,2025-11-09 16:00:00.005000+00:00,8,1.229e-05
LINKUSDT,2025-11-10 00:00:00+00:00,8,6.779e-05
LINKUSDT,2025-11-10 08:00:00+00:00,8,3.362e-05
LINKUSDT,2025-11-10 16:00:00.003000+00:00,8,0.0001
LINKUSDT,2025-11-11 00:00:00.007000+00:00,8,5.97e-05
LINKUSDT,2025-11-11 08:00:00+00:00,8,1.54e-06
LINKUSDT,2025-11-11 16:00:00.009000+00:00,8,9.444e-05
LINKUSDT,2025-11-12 00:00:00+00:00,8,7.824e-05
LINKUSDT,2025-11-12 08:00:00.002000+00:00,8,-9.319e-05
LINKUSDT,2025-11-12 16:00:00+00:00,8,0.0001
LINKUSDT,2025-11-13 00:00:00.002000+00:00,8,-0.00018861
LINKUSDT,2025-11-13 08:00:00+00:00,8,0.0001
LINKUSDT,2025-11-13 16:00:00.001000+00:00,8,9.332e-05
LINKUSDT,2025-11-14 00:00:00+00:00,8,-0.00020034
LINKUSDT,2025-11-14 08:00:00+00:00,8,5.706e-05
LINKUSDT,2025-11-14 16:00:00.001000+00:00,8,7.405e-05
LINKUSDT,2025-11-15 00:00:00.005000+00:00,8,4.317e-05
LINKUSDT,2025-11-15 08:00:00+00:00,8,8.787e-05
LINKUSDT,2025-11-15 16:00:00.001000+00:00,8,5.782e-05
LINKUSDT,2025-11-16 00:00:00.001000+00:00,8,0.0001
LINKUSDT,2025-11-16 08:00:00+00:00,8,9.59e-05
LINKUSDT,2025-11-16 16:00:00+00:00,8,-5.063e-05
LINKUSDT,2025-11-17 00:00:00.003000+00:00,8,0.0001
LINKUSDT,2025-11-17 08:00:00.003000+00:00,8,5.259e-05
LINKUSDT,2025-11-17 16:00:00+00:00,8,0.0001
LINKUSDT,2025-11-18 00:00:00.002000+00:00,8,-4.119e-05
LINKUSDT,2025-11-18 08:00:00.004000+00:00,8,0.0001
LINKUSDT,2025-11-18 16:00:00+00:00,8,0.0001
LINKUSDT,2025-11-19 00:00:00+00:00,8,0.0001
LINKUSDT,2025-11-19 08:00:00+00:00,8,8.447e-05
LINKUSDT,2025-11-19 16:00:00.008000+00:00,8,-2.86e-05
LINKUSDT,2025-11-20 00:00:00+00:00,8,4.059e-05
LINKUSDT,2025-11-20 08:00:00+00:00,8,0.0001
LINKUSDT,2025-11-20 16:00:00+00:00,8,0.0001
LINKUSDT,2025-11-21 00:00:00.001000+00:00,8,-2.357e-05
LINKUSDT,2025-11-21 08:00:00+00:00,8,0.0001
LINKUSDT,2025-11-21 16:00:00.001000+00:00,8,-1.24e-06
LINKUSDT,2025-11-22 00:00:00.004000+00:00,8,-4.71e-06
LINKUSDT,2025-11-22 08:00:00+00:00,8,5.348e-05
LINKUSDT,2025-11-22 16:00:00+00:00,8,-2.32e-06
LINKUSDT,2025-11-23 00:00:00+00:00,8,4.052e-05
LINKUSDT,2025-11-23 08:00:00.008000+00:00,8,-1.492e-05
LINKUSDT,2025-11-23 16:00:00.003000+00:00,8,-1.519e-05
LINKUSDT,2025-11-24 00:00:00.004000+00:00,8,1.197e-05
LINKUSDT,2025-11-24 08:00:00+00:00,8,3.031e-05
LINKUSDT,2025-11-24 16:00:00.006000+00:00,8,2.403e-05
LINKUSDT,2025-11-25 00:00:00+00:00,8,7.426e-05
LINKUSDT,2025-11-25 08:00:00.009000+00:00,8,-3.293e-05
LINKUSDT,2025-11-25 16:00:00.007000+00:00,8,-3.623e-05
LINKUSDT,2025-11-26 00:00:00.001000+00:00,8,0.0001
LINKUSDT,2025-11-26 08:00:00.001000+00:00,8,0.0001
LINKUSDT,2025-11-26 16:00:00+00:00,8,6.942e-05
LINKUSDT,2025-11-27 00:00:00.013000+00:00,8,0.0001
LINKUSDT,2025-11-27 08:00:00+00:00,8,0.0001
LINKUSDT,2025-11-27 16:00:00.004000+00:00,8,6.609e-05
LINKUSDT,2025-11-28 00:00:00.008000+00:00,8,5.742e-05
LINKUSDT,2025-11-28 08:00:00+00:00,8,6.206e-05
LINKUSDT,2025-11-28 16:00:00.008000+00:00,8,5.03e-06
LINKUSDT,2025-11-29 00:00:00+00:00,8,2.589e-05
LINKUSDT,2025-11-29 08:00:00.005000+00:00,8,0.0001
LINKUSDT,2025-11-29 16:00:00.001000+00:00,8,0.0001
LINKUSDT,2025-11-30 00:00:00.003000+00:00,8,5.235e-05
LINKUSDT,2025-11-30 08:00:00+00:00,8,7.818e-05
LINKUSDT,2025-11-30 16:00:00.004000+00:00,8,0.0001
LINKUSDT,2025-12-01 00:00:00+00:00,8,-5.43e-06
LINKUSDT,2025-12-01 08:00:00.004000+00:00,8,-0.0001469
LINKUSDT,2025-12-01 16:00:00+00:00,8,-1.941e-05
LINKUSDT,2025-12-02 00:00:00.004000+00:00,8,5.273e-05
LINKUSDT,2025-12-02 08:00:00+00:00,8,5.838e-05
LINKUSDT,2025-12-02 16:00:00+00:00,8,6.145e-05
LINKUSDT,2025-12-03 00:00:00+00:00,8,0.0001
LINKUSDT,2025-12-03 08:00:00+00:00,8,1.94e-06
LINKUSDT,2025-12-03 16:00:00.005000+00:00,8,0.0001
LINKUSDT,2025-12-04 00:00:00.012000+00:00,8,0.0001
LINKUSDT,2025-12-04 08:00:00+00:00,8,8.12e-06
LINKUSDT,2025-12-04 16:00:00.011000+00:00,8,6.572e-05
LINKUSDT,2025-12-05 00:00:00+00:00,8,0.0001
LINKUSDT,2025-12-05 08:00:00+00:00,8,-4.912e-05
LINKUSDT,2025-12-05 16:00:00.010000+00:00,8,2.426e-05
LINKUSDT,2025-12-06 00:00:00.001000+00:00,8,-1.297e-05
LINKUSDT,2025-12-06 08:00:00.001000+00:00,8,-0.00017941
LINKUSDT,2025-12-06 16:00:00.008000+00:00,8,-2.052e-05
LINKUSDT,2025-12-07 00:00:00+00:00,8,4.716e-05
LINKUSDT,2025-12-07 08:00:00.004000+00:00,8,7.272e-05
LINKUSDT,2025-12-07 16:00:00+00:00,8,9.43e-06
LINKUSDT,2025-12-08 00:00:00+00:00,8,-8.08e-06
LINKUSDT,2025-12-08 08:00:00+00:00,8,1.165e-05
LINKUSDT,2025-12-08 16:00:00.001000+00:00,8,-3.25e-05
LINKUSDT,2025-12-09 00:00:00.001000+00:00,8,5.76e-06
LINKUSDT,2025-12-09 08:00:00.001000+00:00,8,-4.127e-05
LINKUSDT,2025-12-09 16:00:00.007000+00:00,8,3.824e-05
LINKUSDT,2025-12-10 00:00:00.007000+00:00,8,0.0001
LINKUSDT,2025-12-10 08:00:00.002000+00:00,8,-0.00019623
LINKUSDT,2025-12-10 16:00:00.012000+00:00,8,-9.596e-05
LINKUSDT,2025-12-11 00:00:00.001000+00:00,8,0.0001
LINKUSDT,2025-12-11 08:00:00+00:00,8,4.347e-05
LINKUSDT,2025-12-11 16:00:00+00:00,8,2.295e-05
LINKUSDT,2025-12-12 00:00:00.005000+00:00,8,0.0001
LINKUSDT,2025-12-12 08:00:00.007000+00:00,8,6.045e-05
LINKUSDT,2025-12-12 16:00:00.002000+00:00,8,8.67e-06
LINKUSDT,2025-12-13 00:00:00.001000+00:00,8,-2.557e-05
LINKUSDT,2025-12-13 08:00:00.006000+00:00,8,0.0001
LINKUSDT,2025-12-13 16:00:00+00:00,8,0.0001
LINKUSDT,2025-12-14 00:00:00+00:00,8,0.0001
LINKUSDT,2025-12-14 08:00:00.003000+00:00,8,3.317e-05
LINKUSDT,2025-12-14 16:00:00.005000+00:00,8,3.444e-05
LINKUSDT,2025-12-15 00:00:00+00:00,8,3.444e-05
LINKUSDT,2025-12-15 08:00:00+00:00,8,6.868e-05
LINKUSDT,2025-12-15 16:00:00+00:00,8,4.491e-05
LINKUSDT,2025-12-16 00:00:00.002000+00:00,8,-1.71e-05
LINKUSDT,2025-12-16 08:00:00+00:00,8,1.232e-05
LINKUSDT,2025-12-16 16:00:00.002000+00:00,8,0.0001
LINKUSDT,2025-12-17 00:00:00.004000+00:00,8,9.606e-05
LINKUSDT,2025-12-17 08:00:00+00:00,8,5.774e-05
LINKUSDT,2025-12-17 16:00:00+00:00,8,4.241e-05
LINKUSDT,2025-12-18 00:00:00.005000+00:00,8,-8.09e-06
LINKUSDT,2025-12-18 08:00:00.007000+00:00,8,-0.00010683
LINKUSDT,2025-12-18 16:00:00.001000+00:00,8,8.102e-05
LINKUSDT,2025-12-19 00:00:00+00:00,8,-4.16e-06
LINKUSDT,2025-12-19 08:00:00.001000+00:00,8,3.57e-05
LINKUSDT,2025-12-19 16:00:00+00:00,8,0.0001
LINKUSDT,2025-12-20 00:00:00.005000+00:00,8,0.0001
LINKUSDT,2025-12-20 08:00:00+00:00,8,5.742e-05
LINKUSDT,2025-12-20 16:00:00.002000+00:00,8,0.0001
LINKUSDT,2025-12-21 00:00:00+00:00,8,0.0001
LINKUSDT,2025-12-21 08:00:00.009000+00:00,8,4.896e-05
LINKUSDT,2025-12-21 16:00:00+00:00,8,-6.917e-05
LINKUSDT,2025-12-22 00:00:00+00:00,8,-4.219e-05
LINKUSDT,2025-12-22 08:00:00.005000+00:00,8,-2.718e-05
LINKUSDT,2025-12-22 16:00:00.009000+00:00,8,7.771e-05
LINKUSDT,2025-12-23 00:00:00+00:00,8,-7.18e-06
LINKUSDT,2025-12-23 08:00:00+00:00,8,-6.273e-05
LINKUSDT,2025-12-23 16:00:00.001000+00:00,8,7.043e-05
LINKUSDT,2025-12-24 00:00:00.001000+00:00,8,5.846e-05
LINKUSDT,2025-12-24 08:00:00.001000+00:00,8,-3.302e-05
LINKUSDT,2025-12-24 16:00:00+00:00,8,4.65e-06
LINKUSDT,2025-12-25 00:00:00+00:00,8,0.0001
LINKUSDT,2025-12-25 08:00:00.001000+00:00,8,0.0001
LINKUSDT,2025-12-25 16:00:00.005000+00:00,8,3.265e-05
LINKUSDT,2025-12-26 00:00:00.004000+00:00,8,1.896e-05
LINKUSDT,2025-12-26 08:00:00.001000+00:00,8,0.0001
LINKUSDT,2025-12-26 16:00:00.007000+00:00,8,0.0001
LINKUSDT,2025-12-27 00:00:00+00:00,8,4.326e-05
LINKUSDT,2025-12-27 08:00:00+00:00,8,0.0001
LINKUSDT,2025-12-27 16:00:00.011000+00:00,8,0.0001
LINKUSDT,2025-12-28 00:00:00.008000+00:00,8,0.0001
LINKUSDT,2025-12-28 08:00:00+00:00,8,0.0001
LINKUSDT,2025-12-28 16:00:00+00:00,8,0.0001
LINKUSDT,2025-12-29 00:00:00.016000+00:00,8,0.0001
LINKUSDT,2025-12-29 08:00:00.001000+00:00,8,0.0001
LINKUSDT,2025-12-29 16:00:00+00:00,8,-1.865e-05
LINKUSDT,2025-12-30 00:00:00.005000+00:00,8,-1.135e-05
LINKUSDT,2025-12-30 08:00:00.001000+00:00,8,6.423e-05
LINKUSDT,2025-12-30 16:00:00.003000+00:00,8,0.0001
LINKUSDT,2025-12-31 00:00:00.004000+00:00,8,4.83e-05
LINKUSDT,2025-12-31 08:00:00.001000+00:00,8,-1.392e-05
LINKUSDT,2025-12-31 16:00:00.001000+00:00,8,8.961e-05
LINKUSDT,2026-01-01 00:00:00.008000+00:00,8,3.104e-05
LINKUSDT,2026-01-01 08:00:00.002000+00:00,8,-4.15e-05
LINKUSDT,2026-01-01 16:00:00.001000+00:00,8,-3.478e-05
LINKUSDT,2026-01-02 00:00:00.006000+00:00,8,0.0001
LINKUSDT,2026-01-02 08:00:00.007000+00:00,8,0.0001
LINKUSDT,2026-01-02 16:00:00+00:00,8,0.0001
LINKUSDT,2026-01-03 00:00:00.001000+00:00,8,0.0001
LINKUSDT,2026-01-03 08:00:00+00:00,8,0.0001
LINKUSDT,2026-01-03 16:00:00+00:00,8,0.0001
LINKUSDT,2026-01-04 00:00:00+00:00,8,0.0001
LINKUSDT,2026-01-04 08:00:00+00:00,8,9.093e-05
LINKUSDT,2026-01-04 16:00:00.001000+00:00,8,0.0001
LINKUSDT,2026-01-05 00:00:00+00:00,8,0.0001
LINKUSDT,2026-01-05 08:00:00+00:00,8,-7.05e-06
LINKUSDT,2026-01-05 16:00:00+00:00,8,0.0001
LINKUSDT,2026-01-06 00:00:00.010000+00:00,8,0.0001
LINKUSDT,2026-01-06 08:00:00+00:00,8,1.247e-05
LINKUSDT,2026-01-06 16:00:00+00:00,8,6.252e-05
LINKUSDT,2026-01-07 00:00:00.001000+00:00,8,0.0001
LINKUSDT,2026-01-07 08:00:00.001000+00:00,8,9.052e-05
LINKUSDT,2026-01-07 16:00:00.001000+00:00,8,-3.939e-05
LINKUSDT,2026-01-08 00:00:00.001000+00:00,8,7.522e-05
LINKUSDT,2026-01-08 08:00:00+00:00,8,0.0001
LINKUSDT,2026-01-08 16:00:00+00:00,8,0.0001
LINKUSDT,2026-01-09 00:00:00.003000+00:00,8,0.0001
LINKUSDT,2026-01-09 08:00:00+00:00,8,0.0001
LINKUSDT,2026-01-09 16:00:00.001000+00:00,8,5.496e-05
LINKUSDT,2026-01-10 00:00:00+00:00,8,5.182e-05
LINKUSDT,2026-01-10 08:00:00.002000+00:00,8,4.133e-05
LINKUSDT,2026-01-10 16:00:00.001000+00:00,8,0.0001
LINKUSDT,2026-01-11 00:00:00.003000+00:00,8,0.0001
LINKUSDT,2026-01-11 08:00:00.006000+00:00,8,9.274e-05
LINKUSDT,2026-01-11 16:00:00+00:00,8,0.0001
LINKUSDT,2026-01-12 00:00:00.005000+00:00,8,5.56e-06
LINKUSDT,2026-01-12 08:00:00+00:00,8,0.0001
LINKUSDT,2026-01-12 16:00:00+00:00,8,-4.24e-06
LINKUSDT,2026-01-13 00:00:00.007000+00:00,8,-4.06e-06
LINKUSDT,2026-01-13 08:00:00.009000+00:00,8,0.0001
LINKUSDT,2026-01-13 16:00:00.002000+00:00,8,0.0001
LINKUSDT,2026-01-14 00:00:00+00:00,8,0.0001
LINKUSDT,2026-01-14 08:00:00.001000+00:00,8,0.0001
LINKUSDT,2026-01-14 16:00:00.004000+00:00,8,0.0001
LINKUSDT,2026-01-15 00:00:00+00:00,8,0.0001
LINKUSDT,2026-01-15 08:00:00.004000+00:00,8,0.0001
LINKUSDT,2026-01-15 16:00:00.002000+00:00,8,6.76e-05
LINKUSDT,2026-01-16 00:00:00+00:00,8,-8.334e-05
LINKUSDT,2026-01-16 08:00:00+00:00,8,2.678e-05
LINKUSDT,2026-01-16 16:00:00.001000+00:00,8,2.659e-05
LINKUSDT,2026-01-17 00:00:00+00:00,8,0.0001
LINKUSDT,2026-01-17 08:00:00+00:00,8,7.41e-05
LINKUSDT,2026-01-17 16:00:00.002000+00:00,8,9.06e-05
LINKUSDT,2026-01-18 00:00:00.001000+00:00,8,9.16e-05
LINKUSDT,2026-01-18 08:00:00+00:00,8,-1.998e-05
LINKUSDT,2026-01-18 16:00:00+00:00,8,-4.631e-05
LINKUSDT,2026-01-19 00:00:00.007000+00:00,8,-7.42e-06
LINKUSDT,2026-01-19 08:00:00.007000+00:00,8,-3.559e-05
LINKUSDT,2026-01-19 16:00:00.007000+00:00,8,-9.92e-06
LINKUSDT,2026-01-20 00:00:00.005000+00:00,8,4.747e-05
LINKUSDT,2026-01-20 08:00:00.001000+00:00,8,8.139e-05
LINKUSDT,2026-01-20 16:00:00.009000+00:00,8,4.766e-05
LINKUSDT,2026-01-21 00:00:00.001000+00:00,8,3.063e-05
LINKUSDT,2026-01-21 08:00:00.011000+00:00,8,-0.00010599
LINKUSDT,2026-01-21 16:00:00.011000+00:00,8,4e-05
LINKUSDT,2026-01-22 00:00:00.010000+00:00,8,6.55e-05
LINKUSDT,2026-01-22 08:00:00.003000+00:00,8,0.0001
LINKUSDT,2026-01-22 16:00:00.005000+00:00,8,1.83e-06
LINKUSDT,2026-01-23 00:00:00.005000+00:00,8,-1.228e-05
LINKUSDT,2026-01-23 08:00:00+00:00,8,4.336e-05
LINKUSDT,2026-01-23 16:00:00.011000+00:00,8,-5.501e-05
LINKUSDT,2026-01-24 00:00:00.011000+00:00,8,-3.588e-05
LINKUSDT,2026-01-24 08:00:00.002000+00:00,8,-1.318e-05
LINKUSDT,2026-01-24 16:00:00.001000+00:00,8,-4.066e-05
LINKUSDT,2026-01-25 00:00:00.002000+00:00,8,8.664e-05
