timestamp,symbol,funding_rate
2026-06-25 08:00:00+00:00,BTCUSDT,-1.803e-05
2026-06-25 16:00:00+00:00,BTCUSDT,1.58e-05
2026-06-26 00:00:00.010000+00:00,BTCUSDT,5.298e-05
2026-06-26 08:00:00.002000+00:00,BTCUSDT,5.904e-05
2026-06-26 16:00:00+00:00,BTCUSDT,7.308e-05
2026-06-27 00:00:00+00:00,BTCUSDT,5.255e-05
2026-06-27 08:00:00+00:00,BTCUSDT,4.284e-05
2026-06-27 16:00:00.009000+00:00,BTCUSDT,3.742e-05
2026-06-28 00:00:00+00:00,BTCUSDT,4.258e-05
2026-06-28 08:00:00.013000+00:00,BTCUSDT,1.355e-05
2026-06-28 16:00:00+00:00,BTCUSDT,4.43e-05
2026-06-29 00:00:00.006000+00:00,BTCUSDT,3.112e-05
2026-06-29 08:00:00.013000+00:00,BTCUSDT,7.444e-05
2026-05-01 00:00:00+00:00,HYPEUSDT,4.283e-05
2026-05-01 04:00:00.003000+00:00,HYPEUSDT,1.793e-05
2026-05-01 08:00:00.005000+00:00,HYPEUSDT,-8.478e-05
2026-05-01 12:00:00+00:00,HYPEUSDT,5e-05
2026-05-01 16:00:00+00:00,HYPEUSDT,-3.801e-05
2026-05-01 20:00:00.009000+00:00,HYPEUSDT,-9.17e-06
2026-05-02 00:00:00.006000+00:00,HYPEUSDT,5e-05
2026-05-02 04:00:00+00:00,HYPEUSDT,5e-05
2026-05-02 08:00:00+00:00,HYPEUSDT,5e-05
2026-05-02 12:00:00.009000+00:00,HYPEUSDT,5e-05
2026-05-02 16:00:00.010000+00:00,HYPEUSDT,5e-05
2026-05-02 20:00:00+00:00,HYPEUSDT,5e-05
2026-05-03 00:00:00.005000+00:00,HYPEUSDT,5e-05
2026-05-03 04:00:00.014000+00:00,HYPEUSDT,5e-05
2026-05-03 08:00:00.003000+00:00,HYPEUSDT,5e-05
2026-05-03 12:00:00.004000+00:00,HYPEUSDT,5e-05
2026-05-03 16:00:00+00:00,HYPEUSDT,5e-05
2026-05-03 20:00:00+00:00,HYPEUSDT,5e-05
2026-05-04 00:00:00+00:00,HYPEUSDT,5e-05
2026-05-04 04:00:00.003000+00:00,HYPEUSDT,5e-05
2026-05-04 08:00:00+00:00,HYPEUSDT,5e-05
2026-05-04 12:00:00+00:00,HYPEUSDT,5e-05
2026-05-04 16:00:00.003000+00:00,HYPEUSDT,5e-05
2026-05-04 20:00:00.007000+00:00,HYPEUSDT,-7.14e-06
2026-05-05 00:00:00+00:00,HYPEUSDT,5e-05
2026-05-05 04:00:00+00:00,HYPEUSDT,5e-05
2026-05-05 08:00:00.011000+00:00,HYPEUSDT,5e-05
2026-05-05 12:00:00.006000+00:00,HYPEUSDT,5e-05
2026-05-05 16:00:00+00:00,HYPEUSDT,5e-05
2026-05-05 20:00:00+00:00,HYPEUSDT,5e-05
2026-05-06 00:00:00.010000+00:00,HYPEUSDT,7.5e-06
2026-05-06 04:00:00+00:00,HYPEUSDT,-6.558e-05
2026-05-06 08:00:00+00:00,HYPEUSDT,-5.863e-05
2026-05-06 12:00:00+00:00,HYPEUSDT,2.293e-05
2026-05-06 16:00:00.002000+00:00,HYPEUSDT,4.046e-05
2026-05-06 20:00:00+00:00,HYPEUSDT,2.701e-05
2026-05-07 00:00:00+00:00,HYPEUSDT,5e-05
2026-05-07 04:00:00.001000+00:00,HYPEUSDT,5e-05
2026-05-07 08:00:00+00:00,HYPEUSDT,5e-05
2026-05-07 12:00:00+00:00,HYPEUSDT,5e-05
2026-05-07 16:00:00.004000+00:00,HYPEUSDT,5e-05
2026-05-07 20:00:00.005000+00:00,HYPEUSDT,5e-05
2026-05-08 00:00:00.003000+00:00,HYPEUSDT,5e-05
2026-05-08 04:00:00+00:00,HYPEUSDT,5e-05
2026-05-08 08:00:00.002000+00:00,HYPEUSDT,5e-05
2026-05-08 12:00:00+00:00,HYPEUSDT,5e-05
2026-05-08 16:00:00.003000+00:00,HYPEUSDT,5e-05
2026-05-08 20:00:00+00:00,HYPEUSDT,5e-05
2026-05-09 00:00:00+00:00,HYPEUSDT,4.663e-05
2026-05-09 04:00:00+00:00,HYPEUSDT,5e-05
2026-05-09 08:00:00.001000+00:00,HYPEUSDT,5e-05
2026-05-09 12:00:00+00:00,HYPEUSDT,2.761e-05
2026-05-09 16:00:00.002000+00:00,HYPEUSDT,3.11e-05
2026-05-09 20:00:00+00:00,HYPEUSDT,-5.644e-05
2026-05-10 00:00:00.003000+00:00,HYPEUSDT,-4.414e-05
2026-05-10 04:00:00.005000+00:00,HYPEUSDT,-4.551e-05
2026-05-10 08:00:00+00:00,HYPEUSDT,1.411e-05
2026-05-10 12:00:00.007000+00:00,HYPEUSDT,-1.118e-05
2026-05-10 16:00:00+00:00,HYPEUSDT,4.861e-05
2026-05-10 20:00:00.002000+00:00,HYPEUSDT,4.715e-05
2026-05-11 00:00:00+00:00,HYPEUSDT,-6.464e-05
2026-05-11 04:00:00+00:00,HYPEUSDT,-0.00012868
2026-05-11 08:00:00+00:00,HYPEUSDT,-9.2e-05
2026-05-11 12:00:00.001000+00:00,HYPEUSDT,-6.203e-05
2026-05-11 16:00:00+00:00,HYPEUSDT,-3.935e-05
2026-05-11 20:00:00.014000+00:00,HYPEUSDT,3.014e-05
2026-05-12 00:00:00.002000+00:00,HYPEUSDT,-6.787e-05
2026-05-12 04:00:00+00:00,HYPEUSDT,2.274e-05
2026-05-12 08:00:00.008000+00:00,HYPEUSDT,-8.319e-05
2026-05-12 12:00:00.003000+00:00,HYPEUSDT,5e-05
2026-05-12 16:00:00+00:00,HYPEUSDT,5e-05
2026-05-12 20:00:00+00:00,HYPEUSDT,-1.173e-05
2026-05-13 00:00:00.010000+00:00,HYPEUSDT,3.074e-05
2026-05-13 04:00:00.003000+00:00,HYPEUSDT,3.596e-05
2026-05-13 08:00:00.003000+00:00,HYPEUSDT,-1.234e-05
2026-05-13 12:00:00.004000+00:00,HYPEUSDT,-0.00020425
2026-05-13 16:00:00.001000+00:00,HYPEUSDT,2.483e-05
2026-05-13 20:00:00.004000+00:00,HYPEUSDT,5e-05
2026-05-14 00:00:00.005000+00:00,HYPEUSDT,5e-05
2026-05-14 04:00:00.005000+00:00,HYPEUSDT,3.176e-05
2026-05-14 08:00:00+00:00,HYPEUSDT,-1.75e-06
2026-05-14 12:00:00.001000+00:00,HYPEUSDT,-5.28e-05
2026-05-14 16:00:00+00:00,HYPEUSDT,4.184e-05
2026-05-14 20:00:00+00:00,HYPEUSDT,5e-05
2026-05-15 00:00:00+00:00,HYPEUSDT,5e-05
2026-05-15 04:00:00.006000+00:00,HYPEUSDT,5e-05
2026-05-15 08:00:00.016000+00:00,HYPEUSDT,5e-05
2026-05-15 12:00:00.001000+00:00,HYPEUSDT,5e-05
2026-05-15 16:00:00.012000+00:00,HYPEUSDT,-6.753e-05
2026-05-15 20:00:00.001000+00:00,HYPEUSDT,-1.617e-05
2026-05-16 00:00:00.005000+00:00,HYPEUSDT,1.76e-05
2026-05-16 04:00:00+00:00,HYPEUSDT,-5.806e-05
2026-05-16 08:00:00+00:00,HYPEUSDT,3.187e-05
2026-05-16 12:00:00.002000+00:00,HYPEUSDT,-7.808e-05
2026-05-16 16:00:00.005000+00:00,HYPEUSDT,-7.348e-05
2026-05-16 20:00:00+00:00,HYPEUSDT,1.506e-05
2026-05-17 00:00:00+00:00,HYPEUSDT,-8.895e-05
2026-05-17 04:00:00.012000+00:00,HYPEUSDT,5e-05
2026-05-17 08:00:00.010000+00:00,HYPEUSDT,-5.376e-05
2026-05-17 12:00:00.014000+00:00,HYPEUSDT,-4.128e-05
2026-05-17 16:00:00.009000+00:00,HYPEUSDT,4.78e-06
2026-05-17 20:00:00.002000+00:00,HYPEUSDT,5e-05
