selector_id,family,strict_no_future,posthoc_selection,hard_pass,return_2025_pct,return_2026_pct,min_required_year_return_pct,min_monthly_return_pct,losing_eval_months,min_monthly_orders,total_return_pct,max_drawdown_pct,annualized_sharpe,exposure_pct,turnover,orders,unique_units_used,unit_index,unit_id,expert_index,expert_name,leverage,win_rate_pct,profit_factor,notes
static_single_expert,static_single_expert,True,True,False,-99.91037365955381,-21.133954447489998,-99.91037365955381,-87.26020009494067,13,55,-99.99981998572324,-99.99992487718227,-2.7204211256912028,95.01133000369958,11204.0,2801,1,2194,expert_0548_ret_momentum_lev4,548,ret_momentum,4.0,48.79351674961366,0.9612350710541089,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-99.62463231495867,-77.12645169740195,-99.62463231495867,-87.49794891610493,13,18,-99.99992180752781,-99.99997964946394,-1.9898118563209959,30.676563078061413,12192.0,1524,1,1815,expert_0453_ret_momentum_flip_lev8,453,ret_momentum_flip,8.0,49.935931258008594,0.9644472859064056,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-93.25876524707857,-99.87583660248931,-99.87583660248931,-87.79126147254063,13,46,-99.99993832025238,-99.9999555647681,-1.4947236453670276,99.88785608583056,18472.0,2309,1,223,expert_0055_ret_state_flip_lev8,55,ret_state_flip,8.0,50.285304228058195,0.9758360110577331,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-99.95620561207936,-91.01711922999917,-99.95620561207936,-88.21396763243393,13,44,-99.99999990344637,-99.99999999121624,-2.1695792477457463,99.94103773584906,17672.0,2209,1,151,expert_0037_ret_state_flip_lev8,37,ret_state_flip,8.0,50.28399560414136,0.9651020018128353,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-99.99260600390659,-10.413624015348482,-99.99260600390659,-88.36635576369002,13,26,-99.99999999901709,-99.99999999991377,-2.6679464242843656,99.90982241953385,20008.0,2501,1,71,expert_0017_ret_state_flip_lev8,17,ret_state_flip,8.0,50.43278020782708,0.9573381714962554,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-98.76912831425074,-99.930330386444,-99.930330386444,-88.6183596282023,13,55,-99.99999893819542,-99.99999915568635,-1.9325602163331008,95.01133000369958,22408.0,2801,1,2199,expert_0549_ret_momentum_flip_lev8,549,ret_momentum_flip,8.0,50.31089911293365,0.974381215993491,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-99.96032033529558,27.159707168127063,-99.96032033529558,-89.84540089329622,13,0,-98.47421948635598,-99.99367873274187,-0.4320912716870829,99.87745098039215,1320.0,165,1,123,expert_0030_ret_state_lev8,30,ret_state,8.0,50.16552841764093,0.9929229025531271,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-99.98848595967918,-10.732034593900083,-99.98848595967918,-92.25901701824205,13,26,-99.99960899247459,-99.99993524205546,-1.2753520948442894,99.77686829448761,13464.0,1683,1,259,expert_0064_ret_state_lev8,64,ret_state,8.0,49.54404829496078,0.9792049469568375,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-99.99879408537176,-47.80169413621885,-99.99879408537176,-94.38686684986948,13,38,-99.99999984608085,-99.99999994677152,-2.0686946203970784,99.77686829448761,20824.0,2603,1,251,expert_0062_ret_state_lev8,62,ret_state,8.0,49.307671807469035,0.9665046274432465,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-99.78524526301122,-99.78643449727348,-99.78643449727348,-94.98690578359928,13,14,-99.99995476375118,-99.99999442888694,-1.476266850186539,99.90635405105438,16984.0,2123,1,27,expert_0006_ret_state_lev8,6,ret_state,8.0,49.42544697101198,0.9757716323679603,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-99.99909310990472,-33.29837962545579,-99.99909310990472,-96.69073496595647,13,52,-99.99999999536027,-99.99999999961514,-2.6163952812400413,73.72017203107659,21152.0,2644,1,2235,expert_0558_ret_momentum_lev8,558,ret_momentum,8.0,48.6395357954991,0.9690966403429778,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-99.8396993151453,-96.76509105350472,-99.8396993151453,-96.80060263253513,13,20,-99.99045316532927,-99.99940799614694,-1.008157790210988,89.4919996300407,7096.0,887,1,2879,expert_0719_don_pullback_flip_lev8,719,don_pullback_flip,8.0,49.58983037709768,0.9869786940336995,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-99.81634604133305,-97.14102443687342,-99.81634604133305,-96.83009547943257,13,20,-99.99133096452269,-99.99943270264201,-1.0178350171040484,89.68044765075842,7096.0,887,1,2895,expert_0723_don_pullback_flip_lev8,723,don_pullback_flip,8.0,49.58618022431352,0.9868254113953842,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-99.83899458428989,-96.85533407834185,-99.83899458428989,-96.87218327858821,13,20,-99.991501441662,-99.99944668455912,-1.0205285590567263,89.55327413984462,7096.0,887,1,2887,expert_0721_don_pullback_flip_lev8,721,don_pullback_flip,8.0,49.586883552801446,0.9867721105329892,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-99.99996834535,-29.289983759275483,-99.99996834535,-98.18034529258193,13,61,-99.99999999995404,-99.9999999999919,-2.946350277633047,91.33717166111728,26120.0,3265,1,2187,expert_0546_ret_momentum_lev8,546,ret_momentum,8.0,48.64498816500639,0.962164573579892,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-99.99991967119098,-37.80146858909417,-99.99991967119098,-98.3769749837905,13,55,-99.99999999967595,-99.99999999994357,-2.7204211256912028,95.01133000369958,22408.0,2801,1,2195,expert_0548_ret_momentum_lev8,548,ret_momentum,8.0,48.79351674961366,0.9612350710541089,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,1.2297236321730525,2.891103400283811,1.2297236321730525,-1.3130720679226964,14,0,15.355049511590268,-3.4840380747285016,1.0910351337110076,0.05549389567147614,48.0,48,1,868,expert_0217_ret_momentum_flip_lev1,217,ret_momentum_flip,1.0,64.58333333333334,2.1358062106684583,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-0.6554718918926061,1.549315541033543,-0.6554718918926061,-1.5292264607289587,14,0,5.829007136069614,-2.7321152108593427,0.5314284199383253,0.03121531631520533,48.0,48,1,860,expert_0215_ret_momentum_flip_lev1,215,ret_momentum_flip,1.0,66.66666666666666,1.79145719077969,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-0.12090009651711041,-3.233788706910276,-3.233788706910276,-1.7793867471929337,14,0,-16.042874820906672,-16.042874820906672,-1.012344581177284,0.08092859785423603,134.0,134,1,616,expert_0154_ret_momentum_lev1,154,ret_momentum,1.0,40.0,0.7132083994425596,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,2.4745694664613533,5.865791589278949,2.4745694664613533,-2.6089025532898056,14,0,33.06787447821443,-6.846690936395428,1.0910351337110076,0.05549389567147614,96.0,48,1,869,expert_0217_ret_momentum_flip_lev2,217,ret_momentum_flip,2.0,64.58333333333334,2.1358062106684583,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-1.3066473497745996,3.1226348685239667,-1.3066473497745996,-3.0350675857759817,14,0,11.997787514062734,-5.389585886464587,0.5314284199383253,0.03121531631520533,96.0,48,1,861,expert_0215_ret_momentum_flip_lev2,215,ret_momentum_flip,2.0,66.66666666666666,1.79145719077969,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-0.24165402470084238,-6.363003519811149,-6.363003519811149,-3.527111322425009,14,0,-29.51201131662053,-29.512011316620534,-1.012344581177284,0.08092859785423603,268.0,134,1,617,expert_0154_ret_momentum_lev2,154,ret_momentum,2.0,40.0,0.7132083994425596,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-8.679077962607442,0.08726901022739869,-8.679077962607442,-4.564198825700735,14,0,-8.893047555975851,-15.122463228163497,-0.5633818776479861,0.08092859785423603,134.0,134,1,620,expert_0155_ret_momentum_flip_lev1,155,ret_momentum_flip,1.0,51.42857142857142,0.9100826069666051,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-9.248135285688017,0.4383771317768249,-9.248135285688017,-4.960290530796943,14,0,-20.51393819555342,-26.236692672650854,-1.0555556931316714,0.1502959674435812,124.0,124,1,628,expert_0157_ret_momentum_flip_lev1,157,ret_momentum_flip,1.0,47.69230769230769,0.742193598390796,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,5.010373873366135,12.075658288246455,5.010373873366135,-5.14974138125399,14,0,77.0705921814983,-13.224610105005663,1.0910351337110076,0.05549389567147614,192.0,48,1,870,expert_0217_ret_momentum_flip_lev4,217,ret_momentum_flip,4.0,64.58333333333334,2.1358062106684583,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-12.29166967061849,0.5722351472914972,-12.29166967061849,-5.772451259345422,14,0,-20.129699418790615,-29.8910407626628,-0.8921060919695782,0.2751572327044025,122.0,122,1,636,expert_0159_ret_momentum_flip_lev1,159,ret_momentum_flip,1.0,47.05882352941176,0.8275415383977551,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-2.5962214265824692,6.342778222269149,-2.5962214265824692,-5.978018819049683,14,0,25.435044080451462,-10.488695412653392,0.5314284199383253,0.03121531631520533,192.0,48,1,862,expert_0215_ret_momentum_flip_lev4,215,ret_momentum_flip,4.0,66.66666666666666,1.79145719077969,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-2.9266809589657283,-5.7605633454801115,-5.7605633454801115,-6.514685775549508,14,0,-25.180245484359258,-25.85315174840489,-1.603932764196825,0.10751942286348502,104.0,104,1,1096,expert_0274_ret_momentum_lev1,274,ret_momentum,1.0,34.40860215053764,0.5571386655716778,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-0.4827240827251435,-12.321128901691008,-12.321128901691008,-6.929817502042231,14,0,-50.31443451371768,-50.31443451371768,-1.012344581177284,0.08092859785423603,536.0,134,1,618,expert_0154_ret_momentum_lev4,154,ret_momentum,4.0,40.0,0.7132083994425596,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-16.205821732986998,-1.0411725654594532,-16.205821732986998,-7.674206385896475,14,0,-18.19419167172886,-30.90365835176848,-0.6152403748598768,1.0092952275249722,122.0,122,1,652,expert_0163_ret_momentum_flip_lev1,163,ret_momentum_flip,1.0,49.71363115693013,0.9323034461296182,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-13.954777080102518,-9.09187567696116,-13.954777080102518,-7.884942310079876,14,0,-44.57879655242222,-44.83199910544635,-1.724384843692369,1.2173973362930077,484.0,484,1,1576,expert_0394_ret_momentum_lev1,394,ret_momentum,1.0,48.433048433048434,0.8643754525481859,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-13.158031968053896,-15.089021656894102,-15.089021656894102,-8.197070338241586,14,2,-48.13158526147844,-51.556758487130125,-1.1393469036820336,5.747086570477247,674.0,674,1,1080,expert_0270_ret_momentum_lev1,270,ret_momentum,1.0,47.71675719171193,0.9584407626208729,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-2.51564077014236,-7.359236801457095,-7.359236801457095,-8.796122119422538,14,0,-26.149909560800744,-27.494040327951907,-1.4178117498717873,0.2358490566037736,98.0,98,1,1112,expert_0278_ret_momentum_lev1,278,ret_momentum,1.0,41.17647058823529,0.6894462787938164,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-16.604891982404705,0.1746141792562581,-16.604891982404705,-8.92007854219619,14,0,-16.99523216362322,-27.958037515455423,-0.5633818776479861,0.08092859785423603,268.0,134,1,621,expert_0155_ret_momentum_flip_lev2,155,ret_momentum_flip,2.0,51.42857142857142,0.9100826069666051,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-24.87156804816044,-8.61330203850758,-24.87156804816044,-9.553607363680442,14,0,-45.23923674287375,-57.191305760898445,-0.8120296902627384,16.96494635590085,642.0,642,1,2096,expert_0524_ret_momentum_lev1,524,ret_momentum,1.0,49.49570669210849,0.9848898071533677,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-14.380994998223606,-3.0273729155127587,-14.380994998223606,-9.642218584501885,14,0,-13.827352006455243,-27.178886132221713,-0.3398094259550304,3.135405105438402,332.0,332,1,1612,expert_0403_ret_momentum_flip_lev1,403,ret_momentum_flip,1.0,49.07817109144543,1.0016653498386847,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-17.640990508752154,0.8786760086502986,-17.640990508752154,-9.67453624009475,14,0,-36.81965978819699,-45.58974492131039,-1.0555556931316714,0.1502959674435812,248.0,124,1,629,expert_0157_ret_momentum_flip_lev2,157,ret_momentum_flip,2.0,47.69230769230769,0.742193598390796,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-14.589643321253625,-5.13156867284748,-14.589643321253625,-9.869767501215614,14,0,-31.46270033441874,-34.55008834628141,-1.1504943785646622,1.2173973362930077,484.0,484,1,1580,expert_0395_ret_momentum_flip_lev1,395,ret_momentum_flip,1.0,48.05318138651472,0.9415241076327417,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,10.271786210241368,25.609531807437865,10.271786210241368,-10.034284399569984,14,0,213.53994615506488,-24.70031708571715,1.0910351337110076,0.05549389567147614,384.0,48,1,871,expert_0217_ret_momentum_flip_lev8,217,ret_momentum_flip,8.0,64.58333333333334,2.1358062106684583,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-12.496345781338547,-14.463392423955543,-14.463392423955543,-10.63647147047134,14,0,-30.113103767072648,-38.10109496874249,-0.93491666488166,1.408157602663707,324.0,324,1,836,expert_0209_ret_momentum_flip_lev1,209,ret_momentum_flip,1.0,49.343185550082104,0.9275097455533846,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-23.072487908320955,1.147744825220952,-23.072487908320955,-11.21169058327566,14,0,-36.20735085067264,-50.84733834657391,-0.8921060919695782,0.2751572327044025,244.0,122,1,637,expert_0159_ret_momentum_flip_lev2,159,ret_momentum_flip,2.0,47.05882352941176,0.8275415383977551,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-29.410290639103742,-16.793612353052417,-29.410290639103742,-11.438158054669564,14,4,-66.66881756331625,-68.34657207287792,-2.188058138982493,2.639428412874584,1184.0,1184,1,584,expert_0146_ret_momentum_lev1,146,ret_momentum,1.0,45.90451160753395,0.893217714710802,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-26.92441166817941,-4.362446890340211,-26.92441166817941,-11.46130322571515,14,0,-39.83556322260096,-48.739332600885085,-0.8210510586019677,9.405059193488716,490.0,490,1,1856,expert_0464_ret_momentum_lev1,464,ret_momentum,1.0,49.969268592501535,0.9767055850093095,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-22.222688585364477,-19.471420142178502,-22.222688585364477,-11.578813370261393,14,2,-43.86576979429761,-54.32426861552617,-0.8615395394497958,10.208564557898631,622.0,622,1,1088,expert_0272_ret_momentum_lev1,272,ret_momentum,1.0,49.32049830124575,0.9749760089826789,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-5.125039196206479,13.08786480030722,-5.125039196206479,-11.598670548090242,14,0,57.339502834648016,-19.877263510712627,0.5314284199383253,0.03121531631520533,384.0,48,1,863,expert_0215_ret_momentum_flip_lev8,215,ret_momentum_flip,8.0,66.66666666666666,1.79145719077969,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-21.345587010655734,-25.542209615127188,-25.542209615127188,-12.445638861340292,14,4,-67.83553483722419,-69.17300137679649,-3.282774962025285,0.8127543470218277,1296.0,1296,1,568,expert_0142_ret_momentum_lev1,142,ret_momentum,1.0,40.54054054054054,0.774124754763012,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-5.767707303575731,-11.189285790387334,-11.189285790387334,-12.604960243557544,14,0,-44.02004334219257,-45.022448943549264,-1.603932764196825,0.10751942286348502,208.0,104,1,1097,expert_0274_ret_momentum_lev2,274,ret_momentum,2.0,34.40860215053764,0.5571386655716778,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-16.573704433464645,-29.69645948193209,-29.69645948193209,-12.799138565533976,14,6,-68.47562772058326,-70.55736544924267,-1.7720735749692516,9.57732149463559,1058.0,1058,1,1320,expert_0330_ret_momentum_lev1,330,ret_momentum,1.0,47.887493964268465,0.9467951414230289,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-0.9631179400498587,-23.12415562926116,-23.12415562926116,-13.379411297968355,14,0,-75.3134458230835,-75.3134458230835,-1.012344581177284,0.08092859785423603,1072.0,134,1,619,expert_0154_ret_momentum_lev8,154,ret_momentum,8.0,40.0,0.7132083994425596,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-27.815294723261573,-20.73950221564189,-27.815294723261573,-13.889551638477002,14,15,-62.97315521389657,-69.32392984986802,-1.2010792243489896,40.73598779134295,799.0,799,1,2792,expert_0698_don_pullback_lev1,698,don_pullback,1.0,50.00425713069391,0.9815955754463591,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-28.7274281345751,-20.162228590892536,-28.7274281345751,-13.906590109712786,14,15,-62.540257880406536,-68.95914026949622,-1.1891786465385645,40.4978264890862,799.0,799,1,2776,expert_0694_don_pullback_lev1,694,don_pullback,1.0,50.01855605355563,0.9818582704345385,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-29.12131931369577,-20.915366039842592,-29.12131931369577,-13.987726097221179,14,15,-63.60383067672919,-69.81201574729405,-1.2233385095800802,40.57875508694044,799.0,799,1,2784,expert_0696_don_pullback_lev1,696,don_pullback,1.0,49.99572637397077,0.9810016234081417,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-30.09240253203439,-20.710659161954705,-30.09240253203439,-14.091277718754322,14,15,-64.4564054883783,-70.48362949978342,-1.2464720846874635,41.01808176100629,799.0,799,1,2800,expert_0700_don_pullback_lev1,700,don_pullback,1.0,49.9873164407114,0.9804791677961459,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-29.78535688556046,-2.0715047278082523,-29.78535688556046,-14.759478335259606,14,0,-33.078097237581645,-52.25695570830866,-0.6152403748598768,1.0092952275249722,244.0,122,1,653,expert_0163_ret_momentum_flip_lev2,163,ret_momentum_flip,2.0,49.71363115693013,0.9323034461296182,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-5.989951894654389,-37.03173247738453,-37.03173247738453,-14.801248934764253,14,36,-73.71235236530795,-74.92014146078576,-1.3670730097227473,44.812476877543475,1916.0,1916,1,2284,expert_0571_ret_momentum_flip_lev1,571,ret_momentum_flip,1.0,50.31603931787105,0.9897236702130207,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-38.3709557994857,-30.113774432392443,-38.3709557994857,-14.842633414305078,14,22,-78.58615502717943,-80.7727834568928,-1.8681460738036142,23.669302626711062,1768.0,1768,1,1800,expert_0450_ret_momentum_lev1,450,ret_momentum,1.0,48.551751086797246,0.9723376106551911,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-25.962196126651488,-17.35712932066914,-25.962196126651488,-15.148161467826876,14,0,-69.28490208422193,-69.56491677298528,-1.724384843692369,1.2173973362930077,968.0,484,1,1577,expert_0394_ret_momentum_lev2,394,ret_momentum,2.0,48.433048433048434,0.8643754525481859,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-30.857895392967833,-19.554320919944892,-30.857895392967833,-15.26571507416469,14,2,-66.59160858832448,-68.46343148366142,-2.559581148004814,1.8023954864964855,736.0,736,1,1064,expert_0266_ret_momentum_lev1,266,ret_momentum,1.0,44.772289929441946,0.8178344777587957,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-24.584725883384507,-27.901257568166017,-27.901257568166017,-15.72222105518237,14,2,-73.0966755251272,-76.5325235172576,-1.1393469036820336,5.747086570477247,1348.0,674,1,1081,expert_0270_ret_momentum_lev2,270,ret_momentum,2.0,47.71675719171193,0.9584407626208729,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-11.340847720815336,-21.01555558573736,-21.01555558573736,-16.51818335217213,14,0,-33.889242352425946,-42.00059834228449,-0.9099992272202924,3.5400480947095816,204.0,204,1,1376,expert_0344_ret_momentum_lev1,344,ret_momentum,1.0,50.26126714565643,0.9424925993682597,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-8.013744644617315,-19.075626542535836,-19.075626542535836,-16.802388487507365,14,0,-38.06038151154411,-40.83905656556027,-1.4678372594940061,1.071725860155383,226.0,226,1,1360,expert_0340_ret_momentum_lev1,340,ret_momentum,1.0,48.22006472491909,0.8452563532842883,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-4.967997055440695,-14.176889939914982,-14.176889939914982,-16.818526595447132,14,0,-45.461641421220904,-47.428858120353354,-1.4178117498717873,0.2358490566037736,196.0,98,1,1113,expert_0278_ret_momentum_lev2,278,ret_momentum,2.0,41.17647058823529,0.6894462787938164,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-59.492210148176326,-17.02300049728033,-59.492210148176326,-16.848635140300583,14,28,-94.98188861294402,-95.23831003109869,-3.1026366969050536,38.49657787643359,2860.0,2860,1,1044,expert_0261_ret_momentum_flip_lev1,261,ret_momentum_flip,1.0,50.19520691933449,0.9426038795317364,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-30.452559587336125,0.3495332596284895,-30.452559587336125,-17.04447907240289,14,0,-31.10208516429191,-48.09955641375472,-0.5633818776479861,0.08092859785423603,536.0,134,1,622,expert_0155_ret_momentum_flip_lev4,155,ret_momentum_flip,4.0,51.42857142857142,0.9100826069666051,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-60.56824459277645,-37.023651254257324,-60.56824459277645,-17.31384616332915,14,10,-84.26183850304926,-88.29977905473424,-2.0183231908856136,26.69603218645949,2000.0,2000,1,800,expert_0200_ret_momentum_lev1,200,ret_momentum,1.0,48.78957169459962,0.957433826284463,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-43.55718712457813,-16.484714356949574,-43.55718712457813,-18.19450059076719,14,0,-70.0125880749697,-81.67415697543113,-0.8120296902627384,16.96494635590085,1284.0,642,1,2097,expert_0524_ret_momentum_lev2,524,ret_momentum,2.0,49.49570669210849,0.9848898071533677,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-15.931505177064862,-27.15651284132884,-27.15651284132884,-18.347766612563,14,6,-57.5987611569742,-62.410954388584564,-1.1329094572965812,16.29786348501665,968.0,968,1,1328,expert_0332_ret_momentum_lev1,332,ret_momentum,1.0,48.960771795417465,0.9746594958712301,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-26.693859825057892,-5.963095963329716,-26.693859825057892,-18.35471337669063,14,0,-25.742747377806275,-46.97085375056069,-0.3398094259550304,3.135405105438402,664.0,332,1,1613,expert_0403_ret_momentum_flip_lev2,403,ret_momentum_flip,2.0,49.07817109144543,1.0016653498386847,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-32.169935556205466,1.7650727325823734,-32.169935556205466,-18.413105965580428,14,0,-60.08244610720828,-70.39524142271931,-1.0555556931316714,0.1502959674435812,496.0,124,1,630,expert_0157_ret_momentum_flip_lev4,157,ret_momentum_flip,4.0,47.69230769230769,0.742193598390796,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-21.645631006245672,-50.33012585760388,-50.33012585760388,-18.47730241060032,14,26,-82.48856832502197,-83.17574324841421,-1.773792625559073,44.32228079911209,1598.0,1598,1,2052,expert_0513_ret_momentum_flip_lev1,513,ret_momentum_flip,1.0,50.11868429976263,0.9753043923895118,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-27.05070972009324,-9.999807375253464,-27.05070972009324,-18.765411897150706,14,0,-53.02638554550315,-57.16309064520433,-1.1504943785646622,1.2173973362930077,968.0,484,1,1581,expert_0395_ret_momentum_flip_lev2,395,ret_momentum_flip,2.0,48.05318138651472,0.9415241076327417,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-40.957772134193284,-24.768724736965748,-40.957772134193284,-19.017995449957713,14,4,-77.31418187586465,-78.7792798219901,-2.3565193991744904,8.220033296337403,1052.0,1052,1,604,expert_0151_ret_momentum_flip_lev1,151,ret_momentum_flip,1.0,50.028129395218,0.910447545015883,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-38.00261208956086,-49.66015235487457,-49.66015235487457,-19.55031473389442,14,30,-89.95003230147248,-90.13897353751095,-2.463620746092882,36.93349981502035,1946.0,1946,1,2044,expert_0511_ret_momentum_flip_lev1,511,ret_momentum_flip,1.0,50.05321479997495,0.962338463003726,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-23.431104983809316,-26.83488764381774,-26.83488764381774,-20.14159768752117,14,0,-51.158217349280456,-61.68525555931363,-0.93491666488166,1.408157602663707,648.0,324,1,837,expert_0209_ret_momentum_flip_lev2,209,ret_momentum_flip,2.0,49.343185550082104,0.9275097455533846,Single expert+leverage held for the whole backtest; best row is selected after the scan.
static_single_expert,static_single_expert,True,True,False,-55.334244322508084,-22.407420216248685,-55.334244322508084,-20.665322656044086,14,22,-86.39683212244026,-88.0343929115647,-2.4305439398471393,23.669302626711062,1768.0,1768,1,1804,expert_0451_ret_momentum_flip_lev1,451,ret_momentum_flip,1.0,49.90963708298735,0.9548147442729475,Single expert+leverage held for the whole backtest; best row is selected after the scan.
