variant_id,variant_kind,leverage,total_return_pct,annualized_sharpe,max_drawdown_pct,exposure_pct,turnover,trade_count,win_rate_pct,profit_factor,return_2025_pct,return_2026_pct,min_required_year_return_pct,yearly_return_gate_pass,drawdown_improved_vs_base,drawdown_improvement_pct_points,active_rows,segments,trigger_rows,losing_months,worst_month_return_pct,params_json
alpha_robust_natr_cap_448ff05f01_lev2.5,natr_cap,2.5,496.9994179793334,1.6598384253916487,-72.69102673644579,86.31150573436922,932.5,372,49.88882340334334,1.0146984071005516,38.07138811949993,107.25606002052031,38.07138811949993,False,False,-3.39803559848977,74657,187,5300,10,-46.44354443807692,"{""natr_max"": 0.55}"
alpha_robust_daily_loss_stop_a5df46f72f_lev2.0,daily_loss_stop,2.0,302.40793255261036,1.5431256551100412,-73.11178843616733,82.48358305586385,970.0,485,49.868946667601094,1.0150952916429805,-26.3971936494646,158.8849066921627,-26.3971936494646,False,False,-3.818797298211308,71346,243,5300,10,-44.62879077705723,"{""loss_cap_pct"": -4.0, ""period"": ""day""}"
alpha_robust_monthly_loss_stop_452a36cacc_lev2.8,monthly_loss_stop,2.8,790.9130336548866,1.8044297733426857,-73.19629738644382,67.48288938216797,70.0,24,49.85609045742676,1.0164220473113637,92.07280464590657,35.85858333567202,35.85858333567202,False,False,-3.9033062484877945,58371,13,5300,13,-23.355768565936007,"{""loss_cap_pct"": -20.0, ""period"": ""month""}"
alpha_robust_monthly_loss_stop_751cb77c03_lev3.0,monthly_loss_stop,3.0,841.6421659285248,1.750223961431765,-73.31450871869707,63.533573806881236,81.0,26,49.8562434035739,1.0164021053584706,112.38965628298754,4.290665723140985,4.290665723140985,False,False,-4.0215175807410475,54955,14,5300,14,-24.798239547162115,"{""loss_cap_pct"": -20.0, ""period"": ""month""}"
alpha_robust_daily_loss_stop_c19980c414_lev2.4,daily_loss_stop,2.4,291.8305801338028,1.3076423851460206,-73.4001761453272,78.496115427303,1423.1999999999998,593,49.83504182867915,1.014272917634554,-37.88401888197891,172.4253629424855,-37.88401888197891,False,False,-4.1071850073711715,67897,297,5300,12,-50.254750221702025,"{""loss_cap_pct"": -4.0, ""period"": ""day""}"
alpha_robust_monthly_loss_stop_529dad6b3f_lev3.2,monthly_loss_stop,3.2,1448.9608049369951,2.0095098923669323,-73.81657256937727,63.182112467628556,92.80000000000001,28,49.86093321134492,1.018891748444775,160.65042943444703,14.91707506611788,14.91707506611788,False,False,-4.523581431421249,54651,15,5300,14,-21.368823034774188,"{""loss_cap_pct"": -20.0, ""period"": ""month""}"
alpha_robust_monthly_loss_stop_a24f646caf_lev2.8,monthly_loss_stop,2.8,226.89654775153792,1.3131214492804595,-74.03404569644874,35.64095449500555,120.39999999999998,43,49.91241728298949,1.016958685125611,60.96710364413747,73.2199523079476,60.96710364413747,False,False,-4.741054558492721,30829,22,5300,21,-11.683798812206758,"{""loss_cap_pct"": -8.0, ""period"": ""month""}"
alpha_robust_monthly_loss_stop_b300f4d728_lev3.2,monthly_loss_stop,3.2,140.33362601465842,0.9210568727233737,-74.05943338516023,30.052256751757305,144.0,45,49.949988458875126,1.0131059672115885,93.40536997915638,91.53025528430389,91.53025528430389,False,False,-4.7664422472042105,25995,23,5300,22,-13.237538833976792,"{""loss_cap_pct"": -8.0, ""period"": ""month""}"
alpha_robust_monthly_loss_stop_2716e8bad7_lev3.0,monthly_loss_stop,3.0,187.50737940573092,0.9805336114879124,-74.79499021633093,43.011237513873475,123.0,41,49.8561943929253,1.011568978275216,94.78538591514416,54.72181426633256,54.72181426633256,False,False,-5.501999078374908,37204,21,5300,20,-14.656957590034715,"{""loss_cap_pct"": -12.0, ""period"": ""month""}"
alpha_robust_monthly_loss_stop_d1e07a967a_lev3.0,monthly_loss_stop,3.0,98.48368166003148,0.7620707731712573,-75.11213605614763,30.525110987791344,135.0,45,49.91478241108965,1.0108531516682522,77.8396184986867,80.95147679073398,77.8396184986867,False,False,-5.819144918191611,26404,23,5300,22,-12.46411606725728,"{""loss_cap_pct"": -8.0, ""period"": ""month""}"
alpha_robust_daily_loss_stop_35b8139ef8_lev2.8,daily_loss_stop,2.8,158.38869722913,0.9108534895825456,-77.50472425212199,62.50578061413245,2673.9999999999995,955,49.69203736243411,1.0157117541500043,-57.375367943374044,163.33315791666232,-57.375367943374044,False,False,-8.211733114165966,54066,478,5300,12,-43.85510277269997,"{""loss_cap_pct"": -2.5, ""period"": ""day""}"
alpha_robust_monthly_loss_stop_e4786ac3ed_lev2.8,monthly_loss_stop,2.8,85.29372112381732,0.5904811441914631,-77.56547306581015,46.47960599334073,120.39999999999999,42,49.72514488968485,1.0067937705398122,67.94844283011521,37.51956595952226,37.51956595952226,False,False,-8.27248192785413,40204,22,5300,20,-15.804293705230366,"{""loss_cap_pct"": -12.0, ""period"": ""month""}"
alpha_robust_daily_loss_stop_c25ed68c5d_lev2.4,daily_loss_stop,2.4,995.003768564168,2.0431720345600546,-77.64362690991854,90.9117184609693,487.19999999999993,203,50.003179245882876,1.0166759371918896,35.92029424938534,166.4587519824623,35.92029424938534,False,False,-8.350635771962516,78636,102,5300,11,-49.15846962184136,"{""loss_cap_pct"": -8.0, ""period"": ""day""}"
alpha_robust_daily_loss_stop_ff461c7071_lev2.4,daily_loss_stop,2.4,674.1025074327924,1.8196004804067005,-77.7919490012906,86.7901405845357,842.3999999999999,351,49.96003729852138,1.0160989409562389,-17.856668051729898,207.7206571069428,-17.856668051729898,False,False,-8.498957863334581,75071,176,5300,13,-43.98224722458964,"{""loss_cap_pct"": -6.0, ""period"": ""day""}"
alpha_robust_monthly_loss_stop_154e9fbdc1_lev2.8,monthly_loss_stop,2.8,410.21480603359583,1.42196968732425,-77.80878142136785,56.63845726970034,92.4,32,49.75505205143907,1.0142441444950383,145.06761836200943,19.67815828967654,19.67815828967654,False,False,-8.515790283411832,48991,17,5300,16,-18.913312777197334,"{""loss_cap_pct"": -16.0, ""period"": ""month""}"
alpha_robust_monthly_loss_stop_1336f65cc2_lev3.5,monthly_loss_stop,3.5,322.0166844993127,1.1685728373416373,-78.17170285797167,40.40880503144654,143.5,41,49.95136186770428,1.0141818435543235,136.61618868148153,77.21740041333891,77.21740041333891,False,False,-8.878711720015644,34953,21,5300,20,-16.183319585875676,"{""loss_cap_pct"": -12.0, ""period"": ""month""}"
