month,log_return,first_equity,last_equity,min_drawdown,turnover,orders,return_pct,drawdown_pct,scenario_id,candidate,cost_per_side,round_trip_cost,extra_delay_bars
2026-05,0.1603613685299851,7.968212934588717,9.355099654178273,-0.08267378187868968,32.2,12,17.393501752217055,-8.267378187868967,2C_cost0.0010_delay2,2C,0.001,0.002,2
2026-06,0.39325507223711714,9.354164190986792,13.862352111955671,-0.22509834925614802,54.7,12,48.17963062279424,-22.509834925614804,2C_cost0.0010_delay2,2C,0.001,0.002,2
2025-01,0.0699557086315212,0.9999000049998333,1.0724606794511318,-0.17410222558331712,50.2,12,7.246067945113177,-17.41022255833171,2C_cost0.0010_delay3,2C,0.001,0.002,3
2025-02,0.10507048363115933,1.0723534387453113,1.1912774184548025,-0.06543614320811164,20.3,13,11.078890003172814,-6.543614320811164,2C_cost0.0010_delay3,2C,0.001,0.002,3
2025-03,0.23278279234076865,1.1908338565757948,1.5035199382817555,-0.15021086129005357,50.9,11,26.210731017797716,-15.021086129005356,2C_cost0.0010_delay3,2C,0.001,0.002,3
2025-04,0.13518153626699891,1.5033695938052765,1.7211462974840614,-0.32340593690951913,80.0,16,14.474457814707286,-32.34059369095191,2C_cost0.0010_delay3,2C,0.001,0.002,3
2025-05,0.17232407890702217,1.7209741914597576,2.0448298841041774,-0.09117908382779516,48.0,12,18.806279692392813,-9.117908382779516,2C_cost0.0010_delay3,2C,0.001,0.002,3
2025-06,0.038825378367079146,2.0446254113395756,2.125782517550521,-0.12830858839826498,48.0,12,3.958893308222966,-12.830858839826497,2C_cost0.0010_delay3,2C,0.001,0.002,3
2025-07,0.043977498645877744,2.1255699499273244,2.221355237107454,-0.08441191836055129,32.4,14,4.4958841634966,-8.441191836055129,2C_cost0.0010_delay3,2C,0.001,0.002,3
2025-08,0.09179518467515538,2.2211331126901492,2.4349169799223533,-0.10473266851068508,32.2,12,9.614029275794223,-10.473266851068509,2C_cost0.0010_delay3,2C,0.001,0.002,3
2025-09,0.08806713392839312,2.4346735003985405,2.6590789286223138,-0.09158364796941132,32.2,12,9.206143394141876,-9.158364796941132,2C_cost0.0010_delay3,2C,0.001,0.002,3
2025-10,0.09469948940302686,2.658813034024403,2.9232011054240696,-0.12917923694940903,51.9,16,9.932844563534537,-12.917923694940903,2C_cost0.0010_delay3,2C,0.001,0.002,3
2025-11,0.2520036786169532,2.9229087999290457,3.7609927936516736,-0.10936785171524399,36.2,14,28.66007701875406,-10.936785171524399,2C_cost0.0010_delay3,2C,0.001,0.002,3
2025-12,0.1251835356175338,3.7606167131766455,4.262545423240178,-0.17413889281963135,63.800000000000004,12,13.335644525432077,-17.413889281963137,2C_cost0.0010_delay3,2C,0.001,0.002,3
2026-01,-0.01125375587421302,4.262119190009871,4.214844687291594,-0.23972528374439062,84.1,13,-1.1190669239208306,-23.97252837443906,2C_cost0.0010_delay3,2C,0.001,0.002,3
2026-02,0.31027501616246195,4.178509366868311,5.748205730941464,-0.21973855855928082,60.1,11,36.380012964017006,-21.973855855928083,2C_cost0.0010_delay3,2C,0.001,0.002,3
2026-03,0.17024096268267974,5.747630939108441,6.815018106483537,-0.2695588048872323,36.0,12,18.559049997108335,-26.955880488723228,2C_cost0.0010_delay3,2C,0.001,0.002,3
2026-04,0.17146303826960835,6.814336638746843,8.089700911769963,-0.12059993359742138,36.0,12,18.704026685912112,-12.059993359742139,2C_cost0.0010_delay3,2C,0.001,0.002,3
2026-05,0.16703650646613763,8.08889198212594,9.560387567147487,-0.076978935736843,32.2,12,18.179740776791565,-7.697893573684301,2C_cost0.0010_delay3,2C,0.001,0.002,3
2026-06,0.37841973077405205,9.559431576191114,13.957932679573432,-0.2272439688151343,54.7,12,45.99756109822675,-22.72439688151343,2C_cost0.0010_delay3,2C,0.001,0.002,3
2025-01,0.09397885294535606,0.9998500112494375,1.0985365148598323,-0.18859451488106949,82.0,14,9.853651485983228,-18.85945148810695,2C_cost0.0015_delay0,2C,0.0015,0.003,0
2025-02,0.09236469925098971,1.0983717467405212,1.204836113376493,-0.04980795525636694,20.3,13,9.676473843040533,-4.980795525636694,2C_cost0.0015_delay0,2C,0.0015,0.003,0
2025-03,0.3155951467169295,1.2042971773588227,1.6519207452427216,-0.30959999659130855,65.9,11,37.10750590080638,-30.959999659130855,2C_cost0.0015_delay0,2C,0.0015,0.003,0
2025-04,0.13768113995832298,1.6516729757141144,1.895760048018582,-0.31421025582351114,80.0,16,14.760956509449974,-31.421025582351113,2C_cost0.0015_delay0,2C,0.0015,0.003,0
2025-05,0.16537427221475434,1.8954757053376132,2.236683327146234,-0.12143090230964604,48.0,12,17.98346154008148,-12.143090230964603,2C_cost0.0015_delay0,2C,0.0015,0.003,0
2025-06,0.09622370634822157,2.2363478498085914,2.4626002833417004,-0.1945189390101012,48.0,12,10.100533832999602,-19.45189390101012,2C_cost0.0015_delay0,2C,0.0015,0.003,0
2025-07,0.028884829260502863,2.462230921002067,2.534769349961267,-0.09951746423453145,48.2,14,2.930604171036433,-9.951746423453145,2C_cost0.0015_delay0,2C,0.0015,0.003,0
2025-08,0.07491474132181222,2.5343891630735023,2.7319547756887164,-0.11418446387908365,32.2,12,7.779225582416882,-11.418446387908364,2C_cost0.0015_delay0,2C,0.0015,0.003,0
2025-09,0.04366242129193255,2.731545013205317,2.853880962867944,-0.10827529441279815,32.2,12,4.46296506312005,-10.827529441279815,2C_cost0.0015_delay0,2C,0.0015,0.003,0
2025-10,0.08068004062913926,2.853452912828069,3.0936754495765735,-0.18212669621293265,51.9,16,8.40239974366883,-18.212669621293266,2C_cost0.0015_delay0,2C,0.0015,0.003,0
2025-11,0.18194930992724415,3.0932114330612452,3.7110288634788526,-0.12025182483505881,36.2,14,19.95533868902699,-12.02518248350588,2C_cost0.0015_delay0,2C,0.0015,0.003,0
2025-12,0.15420175358101537,3.7104722508963177,4.3297548052423664,-0.11698170594311696,32.2,12,16.67262542343839,-11.698170594311696,2C_cost0.0015_delay0,2C,0.0015,0.003,0
2026-01,0.07445574997921917,4.329105390728886,4.66443477211867,-0.23269474858248307,68.3,13,7.729767202315618,-23.26947485824831,2C_cost0.0015_delay0,2C,0.0015,0.003,0
2026-02,0.22932535640527132,4.605993970789225,5.86669838462005,-0.25764122342119145,60.1,11,25.775118985216228,-25.764122342119144,2C_cost0.0015_delay0,2C,0.0015,0.003,0
2026-03,0.1935869271439034,5.865818445859413,7.119795100389541,-0.3078156400259786,36.0,12,21.359487630292474,-30.78156400259786,2C_cost0.0015_delay0,2C,0.0015,0.003,0
2026-04,0.17175958475467903,7.118727211218172,8.453990105314777,-0.146974446244439,36.0,12,18.739233167710758,-14.6974446244439,2C_cost0.0015_delay0,2C,0.0015,0.003,0
2026-05,0.11720054833545786,8.452722101901612,9.505200596818698,-0.09963051915364851,32.2,12,12.434489257836479,-9.96305191536485,2C_cost0.0015_delay0,2C,0.0015,0.003,0
2026-06,0.3517588771966997,9.503774923657335,13.512267239681059,-0.22467782849948492,54.7,12,42.15657104810071,-22.46778284994849,2C_cost0.0015_delay0,2C,0.0015,0.003,0
