method,order_floor,round_trip_cost,monthly_requirement,annual_threshold_pct,month,candidate_id,source_candidate_id,pool,family,rule,leverage,gross_log_return,turnover,orders,cost_log,log_return,return_pct,last_target,boundary_turnover_adjustment,boundary_gross_adjustment,oracle_had_month_order_return_pass_candidate
strict_expanding_selector,0,0.0,allow_any,50.0,2025-04,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,0.0307450269782449,568.0,263,0.0,0.0307450269782449,3.1222536436927406,0.0,0.0,0.0,
strict_expanding_selector,0,0.0,allow_any,50.0,2025-05,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,-0.0356329628856144,548.0,265,0.0,-0.0356329628856144,-3.500558274282828,0.0,0.0,0.0,
strict_expanding_selector,0,0.0,allow_any,50.0,2025-06,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,-0.0053887506522656,648.0,299,0.0,-0.0053887506522656,-0.5374257380698189,0.0,0.0,0.0,
strict_expanding_selector,0,0.0,allow_any,50.0,2025-07,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,-0.050592197775849,712.0,333,0.0,-0.050592197775849,-4.933372468449204,0.0,0.0,0.0,
strict_expanding_selector,0,0.0,allow_any,50.0,2025-08,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,-0.0188528371059497,608.0,284,0.0,-0.0188528371059497,-1.8676233937482523,0.0,0.0,0.0,
strict_expanding_selector,0,0.0,allow_any,50.0,2025-09,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,-0.0022821684015497,608.0,283,0.0,-0.0022821684015497,-0.22795662351469126,0.0,0.0,0.0,
strict_expanding_selector,0,0.0,allow_any,50.0,2025-10,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,0.1286936369043445,624.0,302,0.0,0.1286936369043445,13.734163128280041,0.0,0.0,0.0,
strict_expanding_selector,0,0.0,allow_any,50.0,2025-11,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,-0.1810834325144839,586.0,278,0.0,-0.1810834325144839,-16.56342574401957,-2.0,0.0,0.0,
strict_expanding_selector,0,0.0,allow_any,50.0,2025-12,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,-0.0986890228560888,702.0,325,0.0,-0.0986890228560888,-9.39755828957195,0.0,0.0,0.0,
strict_expanding_selector,0,0.0,allow_any,50.0,2026-01,strategy21_volume__volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio2p0_min_body_bps10,volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio2p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,4.0,0.2139706318290066,2032.0,415,0.0,0.2139706318290066,23.858627924567433,0.0,0.0,0.0,
