month,log_return,first_equity,last_equity,min_drawdown,turnover,orders,return_pct,drawdown_pct,scenario_id,candidate,cost_per_side,round_trip_cost,extra_delay_bars
2026-02,0.22388597464626522,0.6160367250445317,0.7819186648555575,-0.48178725368400643,58.1,11,25.09283737455914,-48.17872536840064,1G_cost0.0020_delay1,1G,0.002,0.004,1
2026-03,0.16649491974376018,0.7817622967599172,0.9235691229641139,-0.3834918123336437,34.0,12,18.11575352721926,-38.34918123336437,1G_cost0.0020_delay1,1G,0.002,0.004,1
2026-04,0.13893657046496197,0.9233844276096722,1.0612282218697058,-0.26194659499560147,34.0,12,14.905121390783084,-26.194659499560146,1G_cost0.0020_delay1,1G,0.002,0.004,1
2026-05,0.13203367797319504,1.0610159974484814,1.2110171365325957,-0.12485050490413019,30.2,12,14.11467501297572,-12.48505049041302,1G_cost0.0020_delay1,1G,0.002,0.004,1
2026-06,0.32824084635246176,1.2107749573240172,1.6815255747231117,-0.23123723237286387,50.7,12,38.85233528054635,-23.123723237286388,1G_cost0.0020_delay1,1G,0.002,0.004,1
2025-01,0.1129221950075321,0.9998000199986667,1.1195448233832996,-0.34161634133435337,112.0,16,11.954482338329964,-34.161634133435335,1G_cost0.0020_delay2,1G,0.002,0.004,2
2025-02,-2.088771232138743,1.1193209368080268,0.13864354873635473,-0.892735304212035,550.2,88,-87.61607879911682,-89.27353042120349,1G_cost0.0020_delay2,1G,0.002,0.004,2
2025-03,0.2541444748104002,0.13857424428954213,0.1787611784963594,-0.9120803844919894,58.0,12,28.935807057486997,-91.20803844919894,1G_cost0.0020_delay2,1G,0.002,0.004,2
2025-04,0.04115297009770286,0.17872542983564535,0.186271201950937,-0.8951676753214611,72.0,16,4.2011489954070225,-89.51676753214612,1G_cost0.0020_delay2,1G,0.002,0.004,2
2025-05,0.13441070029100527,0.1862339514357225,0.21306864420427,-0.8665771692770544,44.0,12,14.386250785234811,-86.65771692770544,1G_cost0.0020_delay2,1G,0.002,0.004,2
2025-06,0.07900317986131487,0.21302603473651793,0.2305845408812187,-0.8474227037084885,44.0,12,8.220776333544455,-84.74227037084884,1G_cost0.0020_delay2,1G,0.002,0.004,2
2025-07,0.14653815118714067,0.23053842858442586,0.2669751860925546,-0.8278670427276622,44.2,14,15.781910214909779,-82.78670427276622,1G_cost0.0020_delay2,1G,0.002,0.004,2
2025-08,0.11801774513093395,0.2669217963944839,0.3004175869339636,-0.7923493298771543,44.0,12,12.526407914859616,-79.23493298771544,1G_cost0.0020_delay2,1G,0.002,0.004,2
2025-09,0.0629974838871668,0.300357509424528,0.3199519880254594,-0.7924484091275206,58.0,14,6.502415950697893,-79.24484091275205,1G_cost0.0020_delay2,1G,0.002,0.004,2
2025-10,0.07058097524739611,0.31988800402646744,0.34335054499896195,-0.7646896679070551,57.9,16,7.313146299825624,-76.46896679070551,1G_cost0.0020_delay2,1G,0.002,0.004,2
2025-11,0.19960557382999575,0.3432818817565153,0.4192039250664304,-0.7290978992064314,34.2,14,22.09210999437832,-72.90978992064314,1G_cost0.0020_delay2,1G,0.002,0.004,2
2025-12,0.1618970956190094,0.41912009266493666,0.49287450693559054,-0.7041419899369107,44.0,12,17.57392463762968,-70.41419899369107,1G_cost0.0020_delay2,1G,0.002,0.004,2
2026-01,0.05981457803621732,0.49277594189103646,0.5232551323348847,-0.7599010408404092,186.1,29,6.163967698021766,-75.99010408404092,1G_cost0.0020_delay2,1G,0.002,0.004,2
2026-02,0.24947795227802522,0.5156926759640006,0.6715222311570824,-0.5874107141028084,58.1,11,28.335526908373687,-58.741071410280846,1G_cost0.0020_delay2,1G,0.002,0.004,2
2026-03,0.13357247338479714,0.6713879401404004,0.7674855067057458,-0.4964261629718214,34.0,12,14.290409326182907,-49.642616297182144,1G_cost0.0020_delay2,1G,0.002,0.004,2
2026-04,0.14023372930041675,0.7673320249530915,0.8830248340253163,-0.41667033733456604,34.0,12,15.054268296934548,-41.667033733456606,1G_cost0.0020_delay2,1G,0.002,0.004,2
2026-05,0.14526088718744914,0.8828482467178306,1.0210780010851397,-0.3074169343210297,30.2,12,15.634120552476482,-30.741693432102966,1G_cost0.0020_delay2,1G,0.002,0.004,2
2026-06,0.2954571197766347,1.0208738059051212,1.3720638317140745,-0.3106685969799161,50.7,12,34.37404686575645,-31.06685969799161,1G_cost0.0020_delay2,1G,0.002,0.004,2
