candidate_id,family,rule,leverage,lookback,threshold_bps,hard_pass_target_years_relaxed,hard_pass_complete_years_relaxed,return_2023_pct,return_2024_pct,return_2025_pct,return_2026_ytd_pct,min_target_year_return_pct,max_drawdown_pct,orders,turnover,selected_month_count,selected_candidate_count,symbol
pair_long_strong_short_weak_lev4p0_lookback768_threshold_bps100,pair,long_strong_short_weak,4.0,768,100,False,False,0.0,0.0,-73.13882193184217,4.667563171044442,-73.13882193184217,-94.78425617379341,1536,3100.0,41,1,
single_symbol_symbol_momentum_lev1p0_symbolHYPEUSDT_lookback192_threshold_bps200,single_symbol,symbol_momentum,1.0,192,200,False,False,0.0,0.0,-90.54787076990407,-28.808870728009595,-90.54787076990407,-94.78904800183288,2138,2139.0,41,1,HYPEUSDT
pair_long_strong_short_weak_lev1p0_lookback96_threshold_bps20,pair,long_strong_short_weak,1.0,96,20,False,False,0.0,0.0,-86.798303842307,-47.16014437047319,-86.798303842307,-94.83902504963547,5108,3115.0,41,1,
single_symbol_symbol_momentum_lev3p0_symbolHYPEUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,3.0,1536,100,False,False,0.0,0.0,-88.53408193441534,321.2976715959062,-88.53408193441534,-94.846686233795,271,825.0,41,1,HYPEUSDT
pair_long_strong_short_weak_lev4p0_lookback1536_threshold_bps20,pair,long_strong_short_weak,4.0,1536,20,False,False,0.0,0.0,-91.26837840088906,130.20785782546284,-91.26837840088906,-94.84788449113624,626,1540.0,41,1,
pair_long_strong_short_weak_lev1p0_lookback96_threshold_bps50,pair,long_strong_short_weak,1.0,96,50,False,False,0.0,0.0,-87.05166183264382,-48.69466820350487,-87.05166183264382,-94.9099640208814,5940,3105.0,41,1,
single_symbol_symbol_momentum_lev3p0_symbolHYPEUSDT_lookback768_threshold_bps400,single_symbol,symbol_momentum,3.0,768,400,False,False,0.0,0.0,-19.057232196720307,-35.21890747191188,-35.21890747191188,-94.93075105254437,789,2367.0,41,1,HYPEUSDT
pair_long_weak_short_strong_lev2p0_lookback192_threshold_bps400,pair,long_weak_short_strong,2.0,192,400,False,False,0.0,0.0,-76.79440900831554,-77.78059549665363,-77.78059549665363,-94.9657192408818,3342,3342.0,41,1,
single_symbol_symbol_momentum_lev3p0_symbolHYPEUSDT_lookback1536_threshold_bps50,single_symbol,symbol_momentum,3.0,1536,50,False,False,0.0,0.0,-88.63135541857744,398.0675826145437,-88.63135541857744,-95.019197136544,255,825.0,41,1,HYPEUSDT
single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback1536_threshold_bps0,single_symbol,symbol_reversal,3.0,1536,0,False,False,0.0,0.0,265.1298328090439,-88.84669538587755,-88.84669538587755,-95.10796371951815,164,915.0,41,1,HYPEUSDT
single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback1536_threshold_bps20,single_symbol,symbol_reversal,3.0,1536,20,False,False,0.0,0.0,231.11640129617842,-89.02088324820166,-89.02088324820166,-95.1843655906757,220,849.0,41,1,HYPEUSDT
single_symbol_symbol_momentum_lev2p0_symbolHYPEUSDT_lookback768_threshold_bps0,single_symbol,symbol_momentum,2.0,768,0,False,False,0.0,0.0,19.757897302893458,-63.15333502718763,-63.15333502718763,-95.25076521447797,462,1794.0,41,1,HYPEUSDT
single_symbol_symbol_reversal_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps400,single_symbol,symbol_reversal,1.0,1536,400,False,False,-44.76586025882345,-33.5827062789807,-12.511759817139922,-9.101034024998766,-12.511759817139922,-95.27066358382189,1028,1028.0,41,1,BTCUSDT
single_symbol_symbol_reversal_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps0,single_symbol,symbol_reversal,1.0,1536,0,False,False,-52.39524188501748,-31.885076684364744,-13.901168422454246,-19.960465775500357,-19.960465775500357,-95.29130435036319,563,1044.0,41,1,BTCUSDT
single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback1536_threshold_bps50,single_symbol,symbol_reversal,3.0,1536,50,False,False,0.0,0.0,207.80956041407657,-88.98118136472348,-88.98118136472348,-95.31893082941777,255,825.0,41,1,HYPEUSDT
single_symbol_symbol_momentum_lev3p0_symbolHYPEUSDT_lookback1536_threshold_bps200,single_symbol,symbol_momentum,3.0,1536,200,False,False,0.0,0.0,-89.39454292421216,215.84220450009295,-89.39454292421216,-95.33104770666989,325,975.0,41,1,HYPEUSDT
single_symbol_symbol_momentum_lev1p0_symbolHYPEUSDT_lookback96_threshold_bps20,single_symbol,symbol_momentum,1.0,96,20,False,False,0.0,0.0,-86.54013417570054,-42.34484016126005,-86.54013417570054,-95.33972705936196,2422,3077.0,41,1,HYPEUSDT
single_symbol_symbol_momentum_lev3p0_symbolHYPEUSDT_lookback1536_threshold_bps20,single_symbol,symbol_momentum,3.0,1536,20,False,False,0.0,0.0,-89.68220171442131,388.0146279341591,-89.68220171442131,-95.36270435233676,220,849.0,41,1,HYPEUSDT
single_symbol_symbol_momentum_lev2p0_symbolBTCUSDT_lookback1536_threshold_bps50,single_symbol,symbol_momentum,2.0,1536,50,False,False,60.295559181830406,-26.17365464072362,-74.89420310698209,-1.0335590652067905,-74.89420310698209,-95.43563891404882,1105,2228.0,41,1,BTCUSDT
pair_long_strong_short_weak_lev4p0_lookback1536_threshold_bps200,pair,long_strong_short_weak,4.0,1536,200,False,False,0.0,0.0,-93.01104514311601,147.86907820470327,-93.01104514311601,-95.44314391219505,794,1588.0,41,1,
pair_long_strong_short_weak_lev4p0_lookback768_threshold_bps20,pair,long_strong_short_weak,4.0,768,20,False,False,0.0,0.0,-73.60421236801126,1.514495776147018,-73.60421236801126,-95.4793235652866,1210,3036.0,41,1,
pair_long_strong_short_weak_lev4p0_lookback768_threshold_bps0,pair,long_strong_short_weak,4.0,768,0,False,False,0.0,0.0,-73.99166800446854,-2.9536188928066864,-73.99166800446854,-95.48578878325638,788,3060.0,41,1,
single_symbol_symbol_momentum_lev1p0_symbolHYPEUSDT_lookback96_threshold_bps0,single_symbol,symbol_momentum,1.0,96,0,False,False,0.0,0.0,-87.09740272025903,-46.061300688720976,-87.09740272025903,-95.5212944599144,1539,3049.0,41,1,HYPEUSDT
single_symbol_symbol_reversal_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps200,single_symbol,symbol_reversal,1.0,1536,200,False,False,-50.97980393813949,-25.936526541084458,-20.400144914709372,-13.11240251236706,-20.400144914709372,-95.52677038964403,1170,1170.0,41,1,BTCUSDT
pair_long_weak_short_strong_lev2p0_lookback384_threshold_bps50,pair,long_weak_short_strong,2.0,384,50,False,False,0.0,0.0,-71.81876900561359,-82.45726335399529,-82.45726335399529,-95.55587931669758,3102,3246.0,41,1,
pair_long_weak_short_strong_lev2p0_lookback384_threshold_bps200,pair,long_weak_short_strong,2.0,384,200,False,False,0.0,0.0,-71.99251405953005,-82.41381293631726,-82.41381293631726,-95.57590635719433,2980,2982.0,41,1,
single_symbol_symbol_momentum_lev1p0_symbolHYPEUSDT_lookback192_threshold_bps100,single_symbol,symbol_momentum,1.0,192,100,False,False,0.0,0.0,-90.56648788750589,-36.79667657669563,-90.56648788750589,-95.58361359595136,2252,2275.0,41,1,HYPEUSDT
single_symbol_symbol_reversal_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps20,single_symbol,symbol_reversal,1.0,1536,20,False,False,-50.83621113000811,-32.47122408894002,-19.34387387243416,-19.777330352702837,-19.777330352702837,-95.63097500885873,996,1086.0,41,1,BTCUSDT
pair_long_strong_short_weak_lev1p0_lookback96_threshold_bps200,pair,long_strong_short_weak,1.0,96,200,False,False,0.0,0.0,-88.652086985584,-57.697290621543964,-88.652086985584,-95.70328887806997,5790,2897.0,41,1,
pair_long_weak_short_strong_lev2p0_lookback384_threshold_bps20,pair,long_weak_short_strong,2.0,384,20,False,False,0.0,0.0,-73.12954920822395,-82.44268444764162,-82.44268444764162,-95.71926427459456,2560,3166.0,41,1,
pair_long_weak_short_strong_lev2p0_lookback384_threshold_bps100,pair,long_weak_short_strong,2.0,384,100,False,False,0.0,0.0,-72.00354156713615,-83.82707790636272,-83.82707790636272,-95.89889223505585,3180,3190.0,41,1,
pair_long_strong_short_weak_lev4p0_lookback1536_threshold_bps100,pair,long_strong_short_weak,4.0,1536,100,False,False,0.0,0.0,-93.3173715681814,138.38845186051745,-93.3173715681814,-95.91677728688215,842,1684.0,41,1,
pair_long_weak_short_strong_lev3p0_lookback768_threshold_bps400,pair,long_weak_short_strong,3.0,768,400,False,False,0.0,0.0,-72.68012813118033,-85.14338036683672,-85.14338036683672,-95.98187326407432,1482,2229.0,41,1,
single_symbol_symbol_momentum_lev2p0_symbolHYPEUSDT_lookback384_threshold_bps0,single_symbol,symbol_momentum,2.0,384,0,False,False,0.0,0.0,-88.8090337880034,-5.921345030253223,-88.8090337880034,-96.00257475778578,758,2970.0,41,1,HYPEUSDT
pair_long_weak_short_strong_lev2p0_lookback384_threshold_bps0,pair,long_weak_short_strong,2.0,384,0,False,False,0.0,0.0,-75.51512478644513,-82.0386706907686,-82.0386706907686,-96.00955140582884,1584,3122.0,41,1,
pair_long_weak_short_strong_lev2p0_lookback96_threshold_bps400,pair,long_weak_short_strong,2.0,96,400,False,False,0.0,0.0,-78.52386973643034,-81.36885290351358,-81.36885290351358,-96.03107071932396,3758,3758.0,41,1,
single_symbol_symbol_reversal_lev1p0_symbolHYPEUSDT_lookback96_threshold_bps100,single_symbol,symbol_reversal,1.0,96,100,False,False,0.0,0.0,-80.14032238553348,-79.10323392813166,-80.14032238553348,-96.04012765577065,3094,3129.0,41,1,HYPEUSDT
single_symbol_symbol_reversal_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps100,single_symbol,symbol_reversal,1.0,1536,100,False,False,-51.547338194589145,-30.795788548806456,-26.791838943606027,-15.969605519040996,-26.791838943606027,-96.04070362137611,1157,1160.0,41,1,BTCUSDT
single_symbol_symbol_momentum_lev1p0_symbolHYPEUSDT_lookback192_threshold_bps50,single_symbol,symbol_momentum,1.0,192,50,False,False,0.0,0.0,-90.72014509069292,-43.13332588345554,-90.72014509069292,-96.11555271290462,2210,2333.0,41,1,HYPEUSDT
single_symbol_symbol_reversal_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps50,single_symbol,symbol_reversal,1.0,1536,50,False,False,-52.4754889072719,-34.57545764494171,-21.726751299238046,-18.356282443272278,-21.726751299238046,-96.16854209900637,1105,1114.0,41,1,BTCUSDT
single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback384_threshold_bps200,single_symbol,symbol_reversal,2.0,384,200,False,False,0.0,0.0,-66.21716412847178,-80.04504402079421,-80.04504402079421,-96.21299315315703,1542,3090.0,41,1,HYPEUSDT
single_symbol_symbol_reversal_lev1p0_symbolHYPEUSDT_lookback64_threshold_bps50,single_symbol,symbol_reversal,1.0,64,50,False,False,0.0,0.0,-48.4494709756052,-90.51064722628297,-90.51064722628297,-96.28481151166757,3747,3973.0,41,1,HYPEUSDT
single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback192_threshold_bps400,single_symbol,symbol_reversal,2.0,192,400,False,False,0.0,0.0,-81.00382069414472,-73.16330012892733,-81.00382069414472,-96.2978318378979,1801,3602.0,41,1,HYPEUSDT
pair_long_strong_short_weak_lev2p0_lookback384_threshold_bps400,pair,long_strong_short_weak,2.0,384,400,False,False,0.0,0.0,-91.50746447713887,-43.322494064993855,-91.50746447713887,-96.34336605793165,2774,2774.0,41,1,
single_symbol_symbol_momentum_lev3p0_symbolHYPEUSDT_lookback1536_threshold_bps0,single_symbol,symbol_momentum,3.0,1536,0,False,False,0.0,0.0,-91.89819095755065,386.19245333563333,-91.89819095755065,-96.35867238621428,164,915.0,41,1,HYPEUSDT
pair_long_weak_short_strong_lev1p0_lookback64_threshold_bps100,pair,long_weak_short_strong,1.0,64,100,False,False,0.0,0.0,-78.4156263826726,-82.94833187023691,-82.94833187023691,-96.37221942642881,7600,3827.0,41,1,
pair_long_strong_short_weak_lev3p0_lookback16_threshold_bps400,pair,long_strong_short_weak,3.0,16,400,False,False,0.0,0.0,-93.04831800406257,-48.64418336477841,-93.04831800406257,-96.42990694110271,1480,2226.0,41,1,
single_symbol_symbol_momentum_lev2p0_symbolHYPEUSDT_lookback384_threshold_bps100,single_symbol,symbol_momentum,2.0,384,100,False,False,0.0,0.0,-91.86446882194447,-15.521524286106947,-91.86446882194447,-96.52151806981807,1428,2878.0,41,1,HYPEUSDT
single_symbol_symbol_momentum_lev1p0_symbolHYPEUSDT_lookback192_threshold_bps20,single_symbol,symbol_momentum,1.0,192,20,False,False,0.0,0.0,-91.08019586511735,-45.60183724643133,-91.08019586511735,-96.53735679103899,1874,2371.0,41,1,HYPEUSDT
pair_long_strong_short_weak_lev4p0_lookback768_threshold_bps400,pair,long_strong_short_weak,4.0,768,400,False,False,0.0,0.0,-79.92962913788722,-6.358868691515984,-79.92962913788722,-96.59463255402657,1482,2972.0,41,1,
single_symbol_symbol_momentum_lev2p0_symbolHYPEUSDT_lookback384_threshold_bps50,single_symbol,symbol_momentum,2.0,384,50,False,False,0.0,0.0,-91.33327958339359,-10.084248509702698,-91.33327958339359,-96.64046139211776,1463,3118.0,41,1,HYPEUSDT
pair_long_weak_short_strong_lev1p0_lookback96_threshold_bps100,pair,long_weak_short_strong,1.0,96,100,False,False,0.0,0.0,-83.47147632073433,-79.50292187212636,-83.47147632073433,-96.64797219030196,6012,3025.0,41,1,
single_symbol_symbol_momentum_lev1p0_symbolHYPEUSDT_lookback96_threshold_bps400,single_symbol,symbol_momentum,1.0,96,400,False,False,0.0,0.0,-86.49493139010637,-67.60637002533916,-86.49493139010637,-96.66987601002967,2226,2227.0,41,1,HYPEUSDT
pair_long_weak_short_strong_lev3p0_lookback64_threshold_bps400,pair,long_weak_short_strong,3.0,64,400,False,False,0.0,0.0,-78.82695682852649,-83.0502536758633,-83.0502536758633,-96.75646229672232,3214,4821.0,41,1,
single_symbol_symbol_momentum_lev2p0_symbolBTCUSDT_lookback1536_threshold_bps0,single_symbol,symbol_momentum,2.0,1536,0,False,False,84.49919949364843,-25.027760640459327,-78.91590686451441,5.474495738403751,-78.91590686451441,-96.7689055632619,563,2088.0,41,1,BTCUSDT
pair_long_strong_short_weak_lev2p0_lookback384_threshold_bps200,pair,long_strong_short_weak,2.0,384,200,False,False,0.0,0.0,-92.07621859097767,-34.16006270417685,-92.07621859097767,-96.83764115879382,2980,2982.0,41,1,
single_symbol_symbol_momentum_lev1p0_symbolHYPEUSDT_lookback192_threshold_bps0,single_symbol,symbol_momentum,1.0,192,0,False,False,0.0,0.0,-92.00597901983222,-44.48477277357449,-92.00597901983222,-96.84994110217293,1227,2421.0,41,1,HYPEUSDT
single_symbol_symbol_momentum_lev2p0_symbolHYPEUSDT_lookback384_threshold_bps400,single_symbol,symbol_momentum,2.0,384,400,False,False,0.0,0.0,-88.72880870050757,-57.27992773664181,-88.72880870050757,-96.8617790851561,1367,2734.0,41,1,HYPEUSDT
single_symbol_symbol_reversal_lev1p0_symbolHYPEUSDT_lookback64_threshold_bps20,single_symbol,symbol_reversal,1.0,64,20,False,False,0.0,0.0,-60.00341215661143,-90.14453117545638,-90.14453117545638,-96.87378291195928,3152,3983.0,41,1,HYPEUSDT
single_symbol_symbol_reversal_lev3p0_symbolHYPEUSDT_lookback64_threshold_bps400,single_symbol,symbol_reversal,3.0,64,400,False,False,0.0,0.0,-57.2838380224846,-78.86390822392649,-78.86390822392649,-96.90609073088659,2159,6477.0,41,1,HYPEUSDT
pair_long_weak_short_strong_lev1p0_lookback96_threshold_bps0,pair,long_weak_short_strong,1.0,96,0,False,False,0.0,0.0,-84.96271105558964,-79.51396902826686,-84.96271105558964,-96.95204211360054,3056,3033.0,41,1,
pair_long_weak_short_strong_lev1p0_lookback64_threshold_bps50,pair,long_weak_short_strong,1.0,64,50,False,False,0.0,0.0,-80.75435159752672,-84.14383991761225,-84.14383991761225,-96.98553892772789,7634,3987.0,41,1,
pair_long_weak_short_strong_lev1p0_lookback96_threshold_bps50,pair,long_weak_short_strong,1.0,96,50,False,False,0.0,0.0,-85.01015579332127,-79.82295258978974,-85.01015579332127,-97.00800127645064,5940,3105.0,41,1,
single_symbol_symbol_momentum_lev1p0_symbolHYPEUSDT_lookback96_threshold_bps100,single_symbol,symbol_momentum,1.0,96,100,False,False,0.0,0.0,-90.18757984114787,-52.971868821051984,-90.18757984114787,-97.01281665159067,3094,3129.0,41,1,HYPEUSDT
single_symbol_symbol_momentum_lev2p0_symbolBTCUSDT_lookback1536_threshold_bps20,single_symbol,symbol_momentum,2.0,1536,20,False,False,78.6084268396976,-31.255074404078986,-78.1735827690616,4.993482860964238,-78.1735827690616,-97.01427020648877,996,2172.0,41,1,BTCUSDT
single_symbol_symbol_momentum_lev1p0_symbolHYPEUSDT_lookback64_threshold_bps400,single_symbol,symbol_momentum,1.0,64,400,False,False,0.0,0.0,-91.42628496598893,-65.35224666659172,-91.42628496598893,-97.07882999038316,2159,2159.0,41,1,HYPEUSDT
single_symbol_symbol_reversal_lev1p0_symbolHYPEUSDT_lookback96_threshold_bps0,single_symbol,symbol_reversal,1.0,96,0,False,False,0.0,0.0,-83.44129837890895,-80.49848474030001,-83.44129837890895,-97.08840339774845,1539,3049.0,41,1,HYPEUSDT
single_symbol_symbol_momentum_lev2p0_symbolBTCUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,2.0,1536,100,False,False,45.232514423740234,-37.860173108549425,-71.75555647754533,-10.953971245815875,-71.75555647754533,-97.12287094534436,1157,2320.0,41,1,BTCUSDT
single_symbol_symbol_reversal_lev1p0_symbolHYPEUSDT_lookback64_threshold_bps0,single_symbol,symbol_reversal,1.0,64,0,False,False,0.0,0.0,-57.50445843366595,-90.71361931882652,-90.71361931882652,-97.16375742909318,2002,3953.0,41,1,HYPEUSDT
pair_long_weak_short_strong_lev3p0_lookback768_threshold_bps0,pair,long_weak_short_strong,3.0,768,0,False,False,0.0,0.0,-80.28785162545188,-85.53609753254027,-85.53609753254027,-97.17743200883943,788,2295.0,41,1,
pair_long_strong_short_weak_lev2p0_lookback384_threshold_bps0,pair,long_strong_short_weak,2.0,384,0,False,False,0.0,0.0,-92.24541110762469,-43.05309759953707,-92.24541110762469,-97.18994983692028,1584,3122.0,41,1,
single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback192_threshold_bps200,single_symbol,symbol_reversal,2.0,192,200,False,False,0.0,0.0,-60.233275489952234,-89.31571346027938,-89.31571346027938,-97.19802776554035,2138,4278.0,41,1,HYPEUSDT
pair_long_weak_short_strong_lev3p0_lookback768_threshold_bps20,pair,long_weak_short_strong,3.0,768,20,False,False,0.0,0.0,-81.19459183235621,-84.97227809195665,-84.97227809195665,-97.20230168052659,1210,2277.0,41,1,
pair_long_weak_short_strong_lev1p0_lookback96_threshold_bps20,pair,long_weak_short_strong,1.0,96,20,False,False,0.0,0.0,-85.64648221688307,-80.33039355058604,-85.64648221688307,-97.20706587363252,5108,3115.0,41,1,
single_symbol_symbol_momentum_lev2p0_symbolBTCUSDT_lookback1536_threshold_bps400,single_symbol,symbol_momentum,2.0,1536,400,False,False,-11.380840039649986,-23.32347356889096,-54.006421674611396,-38.43993858887157,-54.006421674611396,-97.28610358214979,1028,2056.0,41,1,BTCUSDT
pair_long_strong_short_weak_lev4p0_lookback768_threshold_bps200,pair,long_strong_short_weak,4.0,768,200,False,False,0.0,0.0,-86.52193147514366,4.185384605479281,-86.52193147514366,-97.28664832854818,1752,3516.0,41,1,
single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback16_threshold_bps400,single_symbol,symbol_momentum,1.0,16,400,False,False,-14.206938813649895,-29.17389483720506,-10.979283827096676,-13.027846465914884,-13.027846465914884,-97.32004770407555,432,432.0,41,1,BTCUSDT
single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback1536_threshold_bps400,single_symbol,symbol_reversal,4.0,1536,400,False,False,0.0,0.0,737.5820523440773,-91.60002824171745,-91.60002824171745,-97.3420425348445,369,1476.0,41,1,HYPEUSDT
single_symbol_symbol_reversal_lev1p0_symbolHYPEUSDT_lookback96_threshold_bps20,single_symbol,symbol_reversal,1.0,96,20,False,False,0.0,0.0,-85.17035798985543,-81.53530322749695,-85.17035798985543,-97.42538454514288,2422,3077.0,41,1,HYPEUSDT
single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback384_threshold_bps100,single_symbol,symbol_reversal,2.0,384,100,False,False,0.0,0.0,-74.51476313499631,-81.93739831745219,-81.93739831745219,-97.4321011641412,1428,2878.0,41,1,HYPEUSDT
single_symbol_symbol_reversal_lev4p0_symbolBTCUSDT_lookback16_threshold_bps400,single_symbol,symbol_reversal,4.0,16,400,False,False,-15.723892303883325,-2.7835115805772803,-27.297592800268987,8.147815948525206,-27.297592800268987,-97.43701420667065,432,1728.0,41,1,BTCUSDT
pair_long_strong_short_weak_lev1p0_lookback16_threshold_bps200,pair,long_strong_short_weak,1.0,16,200,False,False,0.0,0.0,-93.49433165797927,-60.617018855935626,-93.49433165797927,-97.48165466344759,6066,3035.0,41,1,
pair_long_weak_short_strong_lev1p0_lookback64_threshold_bps0,pair,long_weak_short_strong,1.0,64,0,False,False,0.0,0.0,-82.94435460910427,-85.12009044669932,-85.12009044669932,-97.49527164012954,4282,4259.0,41,1,
pair_long_weak_short_strong_lev3p0_lookback768_threshold_bps100,pair,long_weak_short_strong,3.0,768,100,False,False,0.0,0.0,-78.56476018069003,-88.44687597696263,-88.44687597696263,-97.54838228726813,1536,2325.0,41,1,
pair_long_weak_short_strong_lev3p0_lookback768_threshold_bps50,pair,long_weak_short_strong,3.0,768,50,False,False,0.0,0.0,-81.66807848310187,-86.72372327146486,-86.72372327146486,-97.59059807179781,1450,2277.0,41,1,
single_symbol_symbol_momentum_lev3p0_symbolHYPEUSDT_lookback768_threshold_bps100,single_symbol,symbol_momentum,3.0,768,100,False,False,0.0,0.0,-13.094950360297075,-55.282311890274705,-55.282311890274705,-97.60955101806731,822,2487.0,41,1,HYPEUSDT
pair_long_weak_short_strong_lev1p0_lookback64_threshold_bps20,pair,long_weak_short_strong,1.0,64,20,False,False,0.0,0.0,-82.56010652413168,-86.27058293568504,-86.27058293568504,-97.62255045666312,7072,4297.0,41,1,
single_symbol_symbol_reversal_lev1p0_symbolHYPEUSDT_lookback96_threshold_bps50,single_symbol,symbol_reversal,1.0,96,50,False,False,0.0,0.0,-86.15909658661276,-81.6012007054025,-86.15909658661276,-97.65188592351028,2865,3049.0,41,1,HYPEUSDT
pair_long_strong_short_weak_lev2p0_lookback384_threshold_bps20,pair,long_strong_short_weak,2.0,384,20,False,False,0.0,0.0,-92.70409543142986,-48.330396512565464,-92.70409543142986,-97.658939095331,2560,3166.0,41,1,
single_symbol_symbol_momentum_lev2p0_symbolBTCUSDT_lookback1536_threshold_bps200,single_symbol,symbol_momentum,2.0,1536,200,False,False,35.23930009163412,-50.71274107560133,-68.76666314467879,-29.31170806658906,-68.76666314467879,-97.67647524176685,1170,2340.0,41,1,BTCUSDT
single_symbol_symbol_momentum_lev3p0_symbolHYPEUSDT_lookback768_threshold_bps200,single_symbol,symbol_momentum,3.0,768,200,False,False,0.0,0.0,-40.75333645628907,-42.48191485064653,-42.48191485064653,-97.67660206773466,852,2559.0,41,1,HYPEUSDT
single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback384_threshold_bps400,single_symbol,symbol_momentum,1.0,384,400,False,False,22.391624745898064,-56.76899221612963,-49.31565943983828,-38.978456144885264,-49.31565943983828,-97.70231864581976,2517,2518.0,41,1,BTCUSDT
pair_long_strong_short_weak_lev1p0_lookback64_threshold_bps200,pair,long_strong_short_weak,1.0,64,200,False,False,0.0,0.0,-94.18654457485593,-59.58478420720663,-94.18654457485593,-97.70969303217592,6288,3147.0,41,1,
pair_long_strong_short_weak_lev2p0_lookback384_threshold_bps100,pair,long_strong_short_weak,2.0,384,100,False,False,0.0,0.0,-93.58741571454316,-41.61832806116773,-93.58741571454316,-97.75600904325282,3180,3190.0,41,1,
pair_long_weak_short_strong_lev2p0_lookback192_threshold_bps200,pair,long_weak_short_strong,2.0,192,200,False,False,0.0,0.0,-85.33563735374328,-84.49280723359732,-85.33563735374328,-97.77971481446193,4236,4238.0,41,1,
single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback192_threshold_bps400,single_symbol,symbol_momentum,1.0,192,400,False,False,37.20105274480468,-51.952559112153374,-58.08994842992564,-29.07279802421584,-58.08994842992564,-97.78792181559452,2237,2238.0,41,1,BTCUSDT
pair_long_weak_short_strong_lev3p0_lookback768_threshold_bps200,pair,long_weak_short_strong,3.0,768,200,False,False,0.0,0.0,-79.78853601481536,-88.95012701811696,-88.95012701811696,-97.78904437563341,1752,2637.0,41,1,
single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback1536_threshold_bps200,single_symbol,symbol_reversal,4.0,1536,200,False,False,0.0,0.0,360.77300179879666,-93.07082942925489,-93.07082942925489,-97.81389638920601,325,1300.0,41,1,HYPEUSDT
pair_long_weak_short_strong_lev3p0_lookback384_threshold_bps400,pair,long_weak_short_strong,3.0,384,400,False,False,0.0,0.0,-80.38795223807075,-88.26167243609568,-88.26167243609568,-97.8494401835719,2774,4161.0,41,1,
single_symbol_symbol_momentum_lev1p0_symbolHYPEUSDT_lookback96_threshold_bps200,single_symbol,symbol_momentum,1.0,96,200,False,False,0.0,0.0,-92.99192880995066,-51.007696789319,-92.99192880995066,-97.928521724257,2959,2965.0,41,1,HYPEUSDT
single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback192_threshold_bps100,single_symbol,symbol_reversal,2.0,192,100,False,False,0.0,0.0,-66.9185195542797,-90.50470144842694,-90.50470144842694,-98.0024660306821,2252,4550.0,41,1,HYPEUSDT
pair_long_strong_short_weak_lev2p0_lookback384_threshold_bps50,pair,long_strong_short_weak,2.0,384,50,False,False,0.0,0.0,-94.11925071510807,-47.87209687273486,-94.11925071510807,-98.0069110950589,3102,3246.0,41,1,
single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback192_threshold_bps0,single_symbol,symbol_reversal,2.0,192,0,False,False,0.0,0.0,-61.674219554924356,-91.75014303317808,-91.75014303317808,-98.00875319955308,1227,4842.0,41,1,HYPEUSDT
single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback1536_threshold_bps100,single_symbol,symbol_reversal,4.0,1536,100,False,False,0.0,0.0,379.5709176258233,-93.90413354617776,-93.90413354617776,-98.00936267270599,271,1100.0,41,1,HYPEUSDT
pair_long_strong_short_weak_lev2p0_lookback192_threshold_bps400,pair,long_strong_short_weak,2.0,192,400,False,False,0.0,0.0,-94.35964429763376,-56.99250563122169,-94.35964429763376,-98.03994663524355,3342,3342.0,41,1,
pair_long_weak_short_strong_lev2p0_lookback192_threshold_bps100,pair,long_weak_short_strong,2.0,192,100,False,False,0.0,0.0,-84.61738673155381,-87.02043786355068,-87.02043786355068,-98.06797449558114,4358,4394.0,41,1,
single_symbol_symbol_momentum_lev4p0_symbolHYPEUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,4.0,1536,100,False,False,0.0,0.0,-94.42970179909287,580.4330685779767,-94.42970179909287,-98.08229361397387,271,1100.0,41,1,HYPEUSDT
single_symbol_symbol_momentum_lev3p0_symbolHYPEUSDT_lookback1536_threshold_bps400,single_symbol,symbol_momentum,3.0,1536,400,False,False,0.0,0.0,-95.80808193362438,239.29725028600126,-95.80808193362438,-98.10825896781247,369,1107.0,41,1,HYPEUSDT
