candidate_id,family,hard_pass,yearly_return_gate_pass,monthly_profit_gate_pass,monthly_order_gate_pass,leverage,return_2025_pct,return_2026_pct,min_required_year_return_pct,min_monthly_return_pct,losing_eval_months,min_monthly_orders,total_return_pct,max_drawdown_pct,annualized_sharpe,exposure_pct,turnover,orders,segments,win_rate_pct,profit_factor,params_json
zscore_rsi_breakout_ema_gap_50_49eea50ac1_lev2,breakout,False,False,False,True,2.0,-68.65902617863713,-31.603080139672212,-68.65902617863713,-25.509685112456747,13,34,-94.37053529678154,-95.11863969251252,-2.3971486350069573,14.261931187569369,2552.0,1276,638,47.98962386511025,0.9451166855583591,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 2.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 2.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_16132c23ff_lev2,breakout,False,False,False,True,2.0,-90.97898458679326,5.983044514531977,-90.97898458679326,-32.54386266083743,13,47,-98.28413465440876,-98.73807588457517,-2.6495471553063035,27.804753977062525,4220.0,2110,1055,48.00831600831601,0.9618030135668751,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 2.0, ""rsi_high"": 60.0, ""rsi_low"": 40.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_08239fa032_lev2,breakout,False,False,False,True,2.0,-87.54151946281561,-20.07963932383173,-87.54151946281561,-34.24807042778435,13,48,-97.84019859728829,-98.26995659794865,-2.709410598405227,22.375601183869776,3972.0,1986,993,47.90224243050532,0.9563544949431397,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 2.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 96}"
zscore_rsi_breakout_ema_gap_50_57daa59e79_lev4,breakout,False,False,False,True,4.0,-90.17743359928647,-53.21861353619899,-90.17743359928647,-44.51192987954652,13,34,-99.68309127155217,-99.76172321548485,-2.3971486350069573,14.261931187569369,5104.0,1276,638,47.98962386511025,0.9451166855583591,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 4.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 2.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_2c3756111e_lev4,breakout,False,False,False,True,4.0,-99.18621280914687,12.324057245692677,-99.18621280914687,-54.49669535280037,13,47,-99.97055806115799,-99.9840754752691,-2.6495471553063035,27.804753977062525,8440.0,2110,1055,48.00831600831601,0.9618030135668751,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 4.0, ""rsi_high"": 60.0, ""rsi_low"": 40.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_51530e1b05_lev4,breakout,False,False,False,True,4.0,-98.44786262704598,-36.12735949391177,-98.44786262704598,-56.76683757530392,13,48,-99.95335257900845,-99.97006949827019,-2.709410598405227,22.375601183869776,7944.0,1986,993,47.90224243050532,0.9563544949431397,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 4.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 96}"
zscore_rsi_breakout_ema_gap_50_624ee2ac06_lev6,breakout,False,False,False,True,6.0,-96.92151203576638,-68.00297259080378,-96.92151203576638,-58.66676184225339,13,34,-99.98215973499062,-99.98836885161873,-2.3971486350069573,14.261931187569369,7656.0,1276,638,47.98962386511025,0.9451166855583593,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 6.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 2.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_ee5cd5d695_lev8,breakout,False,False,False,True,8.0,-99.03517189303574,-78.11501880524496,-99.03517189303574,-69.21074074307637,13,34,-99.99899568857835,-99.99943224173961,-2.3971486350069573,14.261931187569369,10208.0,1276,638,47.98962386511025,0.9451166855583591,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 8.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 2.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_69ded0c729_lev6,breakout,False,False,False,True,6.0,-99.92658813208244,19.044455591230957,-99.92658813208244,-69.30522832332748,13,47,-99.99949481597434,-99.99979904458215,-2.649547155306303,27.804753977062525,12660.0,2110,1055,48.00831600831601,0.9618030135668754,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 6.0, ""rsi_high"": 60.0, ""rsi_low"": 40.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_d64d05da48_lev6,breakout,False,False,False,True,6.0,-99.80662726748015,-48.95275533414192,-99.80662726748015,-71.57336149067224,13,48,-99.9989925083471,-99.99948218932963,-2.709410598405226,22.375601183869776,11916.0,1986,993,47.90224243050532,0.9563544949431396,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 6.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 96}"
zscore_rsi_breakout_ema_gap_50_1750e5ed3b_lev10,breakout,False,False,False,True,10.0,-99.69761347557518,-85.03134695077559,-99.69761347557518,-77.06498382797552,13,34,-99.999943462643,-99.99997228567364,-2.3971486350069577,14.261931187569369,12760.0,1276,638,47.98962386511025,0.9451166855583593,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 10.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 2.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_a123afcc06_lev8,breakout,False,False,False,True,8.0,-99.99337750408004,26.166938361336477,-99.99337750408004,-79.2944926618414,13,47,-99.99999133172237,-99.99999746409513,-2.6495471553063035,27.804753977062525,16880.0,2110,1055,48.00831600831601,0.9618030135668751,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 8.0, ""rsi_high"": 60.0, ""rsi_low"": 40.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_63191e40e2_lev8,breakout,False,False,False,True,8.0,-99.97590869575478,-59.20285794780018,-99.97590869575478,-81.30893666759847,13,48,-99.99997824018115,-99.99999104165066,-2.709410598405227,22.375601183869776,15888.0,1986,993,47.90224243050532,0.9563544949431397,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 8.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 96}"
zscore_rsi_breakout_ema_gap_50_f4f4695981_lev12,breakout,False,False,False,True,12.0,-99.90522911854069,-89.76190236975145,-99.90522911854069,-82.91563423395,13,34,-99.99999681724945,-99.99999864716386,-2.3971486350069573,14.261931187569369,15312.0,1276,638,47.98962386511025,0.9451166855583593,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 12.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 2.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_efa93b7f4b_lev10,breakout,False,False,False,True,10.0,-99.99940258362233,33.715562446117374,-99.99940258362233,-86.03286453320136,13,47,-99.99999985126404,-99.9999999679988,-2.649547155306303,27.804753977062525,21100.0,2110,1055,48.00831600831601,0.9618030135668751,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 10.0, ""rsi_high"": 60.0, ""rsi_low"": 40.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_4c75509216_lev10,breakout,False,False,False,True,10.0,-99.99699858954946,-67.39477692631321,-99.99699858954946,-87.71026520138112,13,48,-99.99999953003112,-99.99999984501667,-2.7094105984052272,22.375601183869776,19860.0,1986,993,47.90224243050532,0.95635449494314,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 10.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 96}"
zscore_rsi_breakout_ema_gap_50_99acce41f4_lev12,breakout,False,False,False,True,12.0,-99.9999461069765,41.71582407012559,-99.9999461069765,-90.57830991716942,13,47,-99.99999999744789,-99.99999999959617,-2.649547155306303,27.804753977062525,25320.0,2110,1055,48.00831600831601,0.9618030135668754,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 12.0, ""rsi_high"": 60.0, ""rsi_low"": 40.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_9567771e01_lev12,breakout,False,False,False,True,12.0,-99.99962606986318,-73.94178812024023,-99.99962606986318,-91.91926223060004,13,48,-99.99999998984961,-99.99999999731872,-2.709410598405226,22.375601183869776,23832.0,1986,993,47.90224243050532,0.9563544949431396,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 12.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 96}"
zscore_rsi_mean_reversion_ema_gap_50_8e725d3e7f_lev2,mean_reversion,False,False,False,True,2.0,-67.87128539437106,-21.74368809615582,-67.87128539437106,-23.653240553652545,14,22,-90.23304852855375,-91.18488256011157,-3.019920629742929,8.472068072512023,1596.0,798,399,49.64519650655022,0.8969986557508055,"{""family"": ""mean_reversion"", ""hold_bars"": 16, ""leverage"": 2.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 192}"
zscore_rsi_breakout_no_filter_dfcb8ce8f6_lev2,breakout,False,False,False,True,2.0,-86.6089118545862,-27.364518015829585,-86.6089118545862,-31.03035193798851,14,56,-96.5712904571085,-96.65541538914988,-2.2484143836225696,26.597761746207915,4040.0,2020,1010,48.16569590541598,0.9719750589093571,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 2.0, ""rsi_high"": 60.0, ""rsi_low"": 40.0, ""trend"": {""mode"": ""none""}, ""z_threshold"": 2.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_d565aa8215_lev2,breakout,False,False,False,True,2.0,-82.14462131442667,-18.71180830502225,-82.14462131442667,-31.41137576794565,14,38,-97.46256332731711,-97.97738046500282,-2.7019590761408843,19.822881982981873,3532.0,1766,883,47.7662428554765,0.950525280227934,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 2.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.5, ""z_window"": 96}"
zscore_rsi_breakout_ema_gap_50_630b03ab49_lev2,breakout,False,False,False,True,2.0,-81.33865832441283,-23.270651402586783,-81.33865832441283,-31.57963690933725,14,41,-96.04679803138895,-96.73598300487708,-2.48036640217934,17.388087310395857,3104.0,1552,776,47.92553191489362,0.9516093623344354,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 2.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.5, ""z_window"": 192}"
zscore_rsi_mean_reversion_no_filter_0d9d43101c_lev2,mean_reversion,False,False,False,True,2.0,-83.2879234387097,-72.59603726602448,-83.2879234387097,-33.26756658591611,14,66,-99.55420818163073,-99.64210467614394,-3.498664760808205,27.255595634480205,4780.0,2390,1195,50.00212089077413,0.9407473835046258,"{""family"": ""mean_reversion"", ""hold_bars"": 16, ""leverage"": 2.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""mode"": ""none""}, ""z_threshold"": 1.5, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_9e1e99d0aa_lev2,breakout,False,False,False,True,2.0,-89.4963190297061,-15.159533380871403,-89.4963190297061,-36.64291095138027,14,46,-98.14358622062404,-98.47080367584049,-2.8900137692528047,20.34776174620792,3624.0,1812,906,47.86931818181818,0.9455907541612294,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 2.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 192}"
zscore_rsi_mean_reversion_ema_gap_50_61f9cd2cd5_lev4,mean_reversion,False,False,False,True,4.0,-89.67745697790045,-38.75949647208257,-89.67745697790045,-41.711723220415564,14,22,-99.04606658954414,-99.22293704520975,-3.019920629742929,8.472068072512023,3192.0,798,399,49.64519650655022,0.8969986557508055,"{""family"": ""mean_reversion"", ""hold_bars"": 16, ""leverage"": 4.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_2b347d742a_lev2,breakout,False,False,False,True,2.0,-96.02415343586821,-49.23747706202571,-96.02415343586821,-50.289261202247395,14,68,-99.78207493434442,-99.82360420923578,-3.7326181536396974,34.670967443581205,5500.0,2750,1375,47.894227883557306,0.9446148719525147,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 2.0, ""rsi_high"": 60.0, ""rsi_low"": 40.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 48}"
zscore_rsi_breakout_no_filter_6b9d649f19_lev4,breakout,False,False,False,True,4.0,-98.20678758281758,-47.24086756927255,-98.20678758281758,-52.43187646202274,14,56,-99.88243950870485,-99.88813753780865,-2.2484143836225696,26.597761746207915,8080.0,2020,1010,48.16569590541598,0.9719750589093571,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 4.0, ""rsi_high"": 60.0, ""rsi_low"": 40.0, ""trend"": {""mode"": ""none""}, ""z_threshold"": 2.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_acffcd946a_lev4,breakout,False,False,False,True,4.0,-96.81185451994774,-33.922298909605495,-96.81185451994774,-52.956006259540466,14,38,-99.93561415132123,-99.95909010216648,-2.7019590761408843,19.822881982981873,7064.0,1766,883,47.7662428554765,0.950525280227934,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 4.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.5, ""z_window"": 96}"
zscore_rsi_breakout_ema_gap_50_7cc3d886a4_lev4,breakout,False,False,False,True,4.0,-96.51754326866994,-41.126070638166425,-96.51754326866994,-53.186539145418735,14,41,-99.8437219419537,-99.89346193055549,-2.48036640217934,17.388087310395857,6208.0,1552,776,47.92553191489362,0.9516093623344354,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 4.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.5, ""z_window"": 192}"
zscore_rsi_mean_reversion_no_filter_bcfbb21286_lev4,mean_reversion,False,False,False,True,4.0,-97.20706497009571,-92.49022826474881,-97.20706497009571,-55.467823306348606,14,66,-99.99801269654675,-99.99871910937162,-3.498664760808205,27.255595634480205,9560.0,2390,1195,50.00212089077413,0.9407473835046258,"{""family"": ""mean_reversion"", ""hold_bars"": 16, ""leverage"": 4.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""mode"": ""none""}, ""z_threshold"": 1.5, ""z_window"": 192}"
zscore_rsi_mean_reversion_ema_gap_50_2e497ad30e_lev6,mean_reversion,False,False,False,True,6.0,-96.68349961238637,-52.075440547708226,-96.68349961238637,-55.49878954166947,14,22,-99.90682978673088,-99.93150098795338,-3.019920629742929,8.472068072512023,4788.0,798,399,49.64519650655022,0.8969986557508055,"{""family"": ""mean_reversion"", ""hold_bars"": 16, ""leverage"": 6.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_f018a6964c_lev4,breakout,False,False,False,True,4.0,-98.89672686074286,-28.020952238485265,-98.89672686074286,-59.8587926728527,14,46,-99.96553727879743,-99.97661558602177,-2.8900137692528047,20.34776174620792,7248.0,1812,906,47.86931818181818,0.9455907541612294,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 4.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 192}"
zscore_rsi_mean_reversion_ema_gap_50_1c86fd31b1_lev8,mean_reversion,False,False,False,True,8.0,-98.93445105556904,-62.496007276471325,-98.93445105556904,-66.02476790066558,14,22,-99.99090011048416,-99.99396173164293,-3.019920629742929,8.472068072512023,6384.0,798,399,49.64519650655022,0.8969986557508055,"{""family"": ""mean_reversion"", ""hold_bars"": 16, ""leverage"": 8.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 192}"
zscore_rsi_breakout_no_filter_06b7fc04ae_lev6,breakout,False,False,False,True,6.0,-99.7598693445806,-61.67814986827433,-99.7598693445806,-67.19243260615424,14,56,-99.9959691922163,-99.99625866530424,-2.2484143836225687,26.597761746207915,12120.0,2020,1010,48.16569590541598,0.971975058909357,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 6.0, ""rsi_high"": 60.0, ""rsi_low"": 40.0, ""trend"": {""mode"": ""none""}, ""z_threshold"": 2.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_8a28bb51a3_lev6,breakout,False,False,False,True,6.0,-99.43074455148968,-46.28663167000568,-99.43074455148968,-67.73317190960503,14,38,-99.99836624986361,-99.99917254841468,-2.701959076140883,19.822881982981873,10596.0,1766,883,47.7662428554765,0.9505252802279339,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 6.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.5, ""z_window"": 96}"
zscore_rsi_breakout_ema_gap_50_d4f717f2f3_lev6,breakout,False,False,False,True,6.0,-99.35012685066201,-54.82641750696388,-99.35012685066201,-67.97006010799022,14,41,-99.9938220127328,-99.99652257930705,-2.480366402179339,17.388087310395857,9312.0,1552,776,47.92553191489362,0.9516093623344356,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 6.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.5, ""z_window"": 192}"
zscore_rsi_mean_reversion_no_filter_5a434b10f6_lev6,mean_reversion,False,False,False,True,6.0,-99.53324255949529,-97.94202495226514,-99.53324255949529,-70.28259484006689,14,66,-99.9999911407638,-99.99999541575234,-3.4986647608082038,27.255595634480205,14340.0,2390,1195,50.00212089077413,0.9407473835046257,"{""family"": ""mean_reversion"", ""hold_bars"": 16, ""leverage"": 6.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""mode"": ""none""}, ""z_threshold"": 1.5, ""z_window"": 192}"
zscore_rsi_mean_reversion_ema_gap_50_8726d67697_lev10,mean_reversion,False,False,False,True,10.0,-99.65765282066047,-70.65075847788039,-99.65765282066047,-74.06101127778292,14,22,-99.99911121820703,-99.999467719553,-3.0199206297429297,8.472068072512023,7980.0,798,399,49.64519650655022,0.8969986557508056,"{""family"": ""mean_reversion"", ""hold_bars"": 16, ""leverage"": 10.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_bc59c56b81_lev6,breakout,False,False,False,True,6.0,-99.88411570922149,-38.93264001112544,-99.88411570922149,-74.5676995285482,14,46,-99.99936022929485,-99.99964240640102,-2.890013769252804,20.34776174620792,10872.0,1812,906,47.86931818181818,0.9455907541612294,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 6.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_46ad26dcb7_lev4,breakout,False,False,False,True,4.0,-99.84192644098482,-74.23166264971634,-99.84192644098482,-75.28842448181614,14,68,-99.9995250866576,-99.99968884525,-3.7326181536396974,34.670967443581205,11000.0,2750,1375,47.894227883557306,0.9446148719525147,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 4.0, ""rsi_high"": 60.0, ""rsi_low"": 40.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 48}"
zscore_rsi_breakout_no_filter_5a92a8c14d_lev8,breakout,False,False,False,True,8.0,-99.96784389226863,-72.16473945156963,-99.96784389226863,-77.37273623075734,14,56,-99.99986179530886,-99.99987486789553,-2.2484143836225696,26.597761746207915,16160.0,2020,1010,48.16569590541598,0.9719750589093571,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 8.0, ""rsi_high"": 60.0, ""rsi_low"": 40.0, ""trend"": {""mode"": ""none""}, ""z_threshold"": 2.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_048063203f_lev8,breakout,False,False,False,True,8.0,-99.89835728398022,-56.33737418608477,-99.89835728398022,-77.86862652947605,14,38,-99.9999585446249,-99.99998326380259,-2.7019590761408843,19.822881982981873,14128.0,1766,883,47.7662428554765,0.950525280227934,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 8.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.5, ""z_window"": 96}"
zscore_rsi_breakout_ema_gap_50_1fe69f0a3b_lev8,breakout,False,False,False,True,8.0,-99.87872495114414,-65.3386044149783,-99.87872495114414,-78.08499882816588,14,41,-99.99975577168573,-99.9998864963976,-2.48036640217934,17.388087310395857,12416.0,1552,776,47.92553191489362,0.9516093623344354,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 8.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.5, ""z_window"": 192}"
zscore_rsi_mean_reversion_no_filter_2351873106_lev8,mean_reversion,False,False,False,True,8.0,-99.92199513918733,-99.43603328484423,-99.92199513918733,-80.16885238925411,14,66,-99.99999996050624,-99.99999998359318,-3.498664760808205,27.255595634480205,19120.0,2390,1195,50.00212089077413,0.9407473835046258,"{""family"": ""mean_reversion"", ""hold_bars"": 16, ""leverage"": 8.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""mode"": ""none""}, ""z_threshold"": 1.5, ""z_window"": 192}"
zscore_rsi_mean_reversion_ema_gap_50_308de54d4a_lev12,mean_reversion,False,False,False,True,12.0,-99.89000825178958,-77.03236601303752,-99.89000825178958,-80.19642267743373,14,22,-99.9999131931136,-99.9999530788535,-3.019920629742929,8.472068072512023,9576.0,798,399,49.64519650655022,0.8969986557508055,"{""family"": ""mean_reversion"", ""hold_bars"": 16, ""leverage"": 12.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_f5de741908_lev8,breakout,False,False,False,True,8.0,-99.98782788380194,-48.190166833455805,-99.98782788380194,-83.88683474318975,14,46,-99.99998812320847,-99.99999453169183,-2.8900137692528047,20.34776174620792,14496.0,1812,906,47.86931818181818,0.9455907541612294,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 8.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.0, ""z_window"": 192}"
zscore_rsi_breakout_no_filter_adad4be003_lev10,breakout,False,False,False,True,10.0,-99.99569394726956,-79.78172433909798,-99.99569394726956,-84.3940558122903,14,56,-99.99999526136256,-99.99999581485089,-2.2484143836225696,26.597761746207915,20200.0,2020,1010,48.16569590541598,0.9719750589093572,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 10.0, ""rsi_high"": 60.0, ""rsi_low"": 40.0, ""trend"": {""mode"": ""none""}, ""z_threshold"": 2.0, ""z_window"": 192}"
zscore_rsi_breakout_ema_gap_50_c9ca7262c3_lev10,breakout,False,False,False,True,10.0,-99.98185130814836,-64.50744102932376,-99.98185130814836,-84.82039541290976,14,38,-99.99999894809612,-99.9999996614904,-2.701959076140885,19.822881982981873,17660.0,1766,883,47.7662428554765,0.9505252802279337,"{""family"": ""breakout"", ""hold_bars"": 16, ""leverage"": 10.0, ""rsi_high"": 65.0, ""rsi_low"": 35.0, ""trend"": {""adx_min"": null, ""gap_min_bps"": 50.0, ""mode"": ""ema_gap""}, ""z_threshold"": 1.5, ""z_window"": 96}"
