candidate_id,family,rule,leverage,lookback,threshold_bps,sample_month_count,non_positive_months,total_sample_return_pct,losing_sample_months,min_monthly_return_pct,max_monthly_return_pct,min_monthly_orders,orders,turnover,cost_log,worst_month_drawdown_pct,selected_candidate_count,symbol
cross_section_long_strong_short_weak_lev1p0_lookback96_threshold_bps200,cross_section,long_strong_short_weak,1.0,96,200,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-92.1027012017,4,-82.5835738963495,-0.5803321558131125,1206,5151,2576.0,2.5760000000000005,-92.29970576192996,1,
single_symbol_symbol_reversal_lev1p0_symbolLINKUSDT_lookback96_threshold_bps20,single_symbol,symbol_reversal,1.0,96,20,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-92.10452063708854,4,-68.92823020896361,-20.984867523154062,129,798,925.0,0.925,-92.64068409566715,1,LINKUSDT
single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback16_threshold_bps100,single_symbol,symbol_reversal,2.0,16,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-92.11345938725692,4,-82.6902129868037,0.0,0,1142,2298.0,2.298,-92.62384201662283,1,HYPEUSDT
cross_section_long_strong_short_weak_lev1p0_lookback96_threshold_bps100,cross_section,long_strong_short_weak,1.0,96,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-92.54611470828435,4,-82.64984942610747,-0.9681070406964754,1250,5289,2645.0,2.6450000000000005,-92.73205795690693,1,
cross_section_long_strong_short_weak_lev1p0_lookback96_threshold_bps0,cross_section,long_strong_short_weak,1.0,96,0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-92.59200583463412,4,-82.64984942610747,-1.0409200383588058,1250,5292,2647.0,2.6470000000000002,-92.77680429167722,1,
cross_section_long_strong_short_weak_lev1p0_lookback96_threshold_bps50,cross_section,long_strong_short_weak,1.0,96,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-92.59200583463412,4,-82.64984942610747,-1.0409200383588058,1250,5292,2647.0,2.6470000000000002,-92.77680429167722,1,
single_symbol_symbol_momentum_lev4p0_symbolDOGEUSDT_lookback16_threshold_bps50,single_symbol,symbol_momentum,4.0,16,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-93.00572924836618,4,-85.68989002052079,0.0,0,1845,7516.0,7.516,-94.32739295585657,1,DOGEUSDT
single_symbol_symbol_reversal_lev1p0_symbolBNBUSDT_lookback16_threshold_bps50,single_symbol,symbol_reversal,1.0,16,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-93.06241321196775,4,-59.348254214966275,-32.89543570552888,409,1885,1900.0,1.9000000000000001,-93.14824294052706,1,BNBUSDT
single_symbol_symbol_momentum_lev4p0_symbolBNBUSDT_lookback96_threshold_bps100,single_symbol,symbol_momentum,4.0,96,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-93.06564647322845,4,-72.35915447580503,-4.064551996145871,213,921,3684.0,3.6839999999999997,-95.21217644427158,1,BNBUSDT
single_symbol_symbol_reversal_lev2p0_symbolBTCUSDT_lookback384_threshold_bps100,single_symbol,symbol_reversal,2.0,384,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-93.30828374574935,4,-77.6250036212056,-9.28212655269618,75,449,898.0,0.898,-93.87068741628354,1,BTCUSDT
single_symbol_symbol_reversal_lev2p0_symbolBTCUSDT_lookback384_threshold_bps50,single_symbol,symbol_reversal,2.0,384,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-93.34280196732675,4,-76.94652762890857,-15.833371849113288,79,482,970.0,0.97,-93.68106457827722,1,BTCUSDT
single_symbol_symbol_reversal_lev1p0_symbolSOLUSDT_lookback16_threshold_bps100,single_symbol,symbol_reversal,1.0,16,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-93.39184992470463,4,-66.16283399379394,-35.62270652300238,260,1642,1651.0,1.651,-93.83531804828552,1,SOLUSDT
single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback96_threshold_bps100,single_symbol,symbol_reversal,4.0,96,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-93.54742196297146,4,-91.86456419080254,0.0,0,486,1948.0,1.948,-95.38701443631888,1,HYPEUSDT
single_symbol_symbol_reversal_lev2p0_symbolBTCUSDT_lookback384_threshold_bps20,single_symbol,symbol_reversal,2.0,384,20,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-93.86035284267093,4,-77.27523019130001,-18.86820096670285,71,467,974.0,0.974,-94.12402440693059,1,BTCUSDT
single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback96_threshold_bps50,single_symbol,symbol_reversal,4.0,96,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-94.1508822874452,4,-92.90355676478578,0.0,0,479,2012.0,2.012,-96.53692450677475,1,HYPEUSDT
single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback16_threshold_bps50,single_symbol,symbol_reversal,2.0,16,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-94.17484282581556,4,-87.65452306101531,0.0,0,1272,2666.0,2.6660000000000004,-94.56975866849473,1,HYPEUSDT
single_symbol_symbol_reversal_lev2p0_symbolDOGEUSDT_lookback384_threshold_bps100,single_symbol,symbol_reversal,2.0,384,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-94.19350529607165,4,-72.5166865184576,0.0,0,415,836.0,0.8360000000000001,-95.36473407104498,1,DOGEUSDT
cross_section_long_strong_short_weak_lev1p0_lookback16_threshold_bps200,cross_section,long_strong_short_weak,1.0,16,200,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-94.35313043152006,4,-74.08063549037965,-18.763308529458065,1352,6724,3364.0,3.3640000000000003,-94.44639300369678,1,
single_symbol_symbol_reversal_lev1p0_symbolLINKUSDT_lookback16_threshold_bps100,single_symbol,symbol_reversal,1.0,16,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-94.77339051413,4,-73.7332290013254,-37.22375759531108,368,1733,1739.0,1.7389999999999999,-94.867233590385,1,LINKUSDT
single_symbol_symbol_reversal_lev2p0_symbolXRPUSDT_lookback16_threshold_bps100,single_symbol,symbol_reversal,2.0,16,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-94.9350622746307,4,-64.12223545568003,-30.49749332160602,218,1243,2500.0,2.5,-95.1198434994962,1,XRPUSDT
single_symbol_symbol_reversal_lev1p0_symbolDOGEUSDT_lookback16_threshold_bps50,single_symbol,symbol_reversal,1.0,16,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-95.4633452782691,4,-70.80730110922677,0.0,0,1845,1879.0,1.879,-95.48911481964389,1,DOGEUSDT
single_symbol_symbol_reversal_lev2p0_symbolDOGEUSDT_lookback384_threshold_bps20,single_symbol,symbol_reversal,2.0,384,20,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-95.5162924945398,4,-74.84384915712401,0.0,0,377,904.0,0.9040000000000001,-96.11745301030193,1,DOGEUSDT
single_symbol_symbol_reversal_lev2p0_symbolDOGEUSDT_lookback384_threshold_bps50,single_symbol,symbol_reversal,2.0,384,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-95.53578573092626,4,-73.06537976621692,0.0,0,416,852.0,0.8520000000000001,-96.40760777569402,1,DOGEUSDT
single_symbol_symbol_reversal_lev1p0_symbolXRPUSDT_lookback16_threshold_bps50,single_symbol,symbol_reversal,1.0,16,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-95.9764545555652,4,-69.84367702717489,-44.42313433448872,463,2102,2151.0,2.151,-96.0102125594644,1,XRPUSDT
single_symbol_symbol_reversal_lev4p0_symbolBNBUSDT_lookback384_threshold_bps50,single_symbol,symbol_reversal,4.0,384,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-96.091262161534,4,-81.34509795550764,-28.280783079019322,83,531,2132.0,2.132,-96.70046920425061,1,BNBUSDT
single_symbol_symbol_reversal_lev2p0_symbolHYPEUSDT_lookback16_threshold_bps20,single_symbol,symbol_reversal,2.0,16,20,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-96.12190096000917,4,-90.8337019902955,0.0,0,1065,2630.0,2.63,-96.30486954618988,1,HYPEUSDT
single_symbol_symbol_reversal_lev1p0_symbolAVAXUSDT_lookback16_threshold_bps50,single_symbol,symbol_reversal,1.0,16,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-96.1861479102849,4,-77.12659111479611,-32.80149880782325,573,2411,2465.0,2.465,-96.25675170790448,1,AVAXUSDT
single_symbol_symbol_reversal_lev2p0_symbolETHUSDT_lookback16_threshold_bps100,single_symbol,symbol_reversal,2.0,16,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-96.42557878070829,4,-80.29479253645152,-14.937463823995712,94,939,1880.0,1.88,-96.54190543576817,1,ETHUSDT
single_symbol_symbol_reversal_lev4p0_symbolBNBUSDT_lookback384_threshold_bps100,single_symbol,symbol_reversal,4.0,384,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-96.43999219013499,4,-78.5098308458885,-25.03617653251864,101,523,2092.0,2.092,-97.17210591751457,1,BNBUSDT
single_symbol_symbol_reversal_lev1p0_symbolADAUSDT_lookback16_threshold_bps100,single_symbol,symbol_reversal,1.0,16,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-96.58308750828016,4,-76.78731774684574,-29.86506779600947,336,1668,1675.0,1.675,-96.6829512236588,1,ADAUSDT
single_symbol_symbol_momentum_lev4p0_symbolDOGEUSDT_lookback16_threshold_bps20,single_symbol,symbol_momentum,4.0,16,20,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-96.59716041039884,4,-90.88991915759351,0.0,0,1846,8452.0,8.452,-96.75150066827332,1,DOGEUSDT
single_symbol_symbol_reversal_lev1p0_symbolDOGEUSDT_lookback16_threshold_bps20,single_symbol,symbol_reversal,1.0,16,20,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-96.59818140887572,4,-73.45731838677173,0.0,0,1846,2113.0,2.113,-96.60869547870774,1,DOGEUSDT
single_symbol_symbol_reversal_lev1p0_symbolBNBUSDT_lookback16_threshold_bps20,single_symbol,symbol_reversal,1.0,16,20,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-96.66780168223931,4,-64.78127254809529,-44.05961654335251,583,2490,2657.0,2.657,-96.69588219842659,1,BNBUSDT
single_symbol_symbol_momentum_lev2p0_symbolBNBUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,2.0,1536,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-96.73182473571505,4,-84.37921549682974,-22.08988008648912,16,124,250.0,0.25,-96.94751008764271,1,BNBUSDT
single_symbol_symbol_reversal_lev1p0_symbolXRPUSDT_lookback384_threshold_bps100,single_symbol,symbol_reversal,1.0,384,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-96.82934935488214,4,-85.04956820356475,-29.764425438762963,86,462,467.0,0.467,-97.06577769630069,1,XRPUSDT
single_symbol_symbol_reversal_lev1p0_symbolXRPUSDT_lookback384_threshold_bps20,single_symbol,symbol_reversal,1.0,384,20,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-96.94967743722901,4,-84.99658760644823,-34.88716192473073,65,456,521.0,0.521,-97.2067478178039,1,XRPUSDT
single_symbol_symbol_reversal_lev1p0_symbolETHUSDT_lookback16_threshold_bps20,single_symbol,symbol_reversal,1.0,16,20,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-96.98910076216433,4,-73.64240749054693,-43.85630704056423,633,2606,2769.0,2.769,-97.00493575062238,1,ETHUSDT
single_symbol_symbol_reversal_lev2p0_symbolBTCUSDT_lookback96_threshold_bps50,single_symbol,symbol_reversal,2.0,96,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-96.99227338441399,4,-79.66510359024139,-25.70666778946562,216,963,1936.0,1.936,-97.00000005099174,1,BTCUSDT
single_symbol_symbol_reversal_lev4p0_symbolETHUSDT_lookback96_threshold_bps100,single_symbol,symbol_reversal,4.0,96,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-97.03740244550725,4,-85.74951904229513,-27.21829200804202,188,846,3384.0,3.3840000000000003,-97.15949866030104,1,ETHUSDT
single_symbol_symbol_momentum_lev2p0_symbolBNBUSDT_lookback1536_threshold_bps20,single_symbol,symbol_momentum,2.0,1536,20,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-97.03745145341685,4,-84.26125428871319,-28.095517230167545,16,150,318.0,0.31800000000000006,-97.30054097652153,1,BNBUSDT
single_symbol_symbol_reversal_lev1p0_symbolAVAXUSDT_lookback16_threshold_bps20,single_symbol,symbol_reversal,1.0,16,20,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-97.09801584342101,4,-79.53224422754236,-35.19794007259116,576,2397,2749.0,2.749,-97.10113960866363,1,AVAXUSDT
single_symbol_symbol_reversal_lev1p0_symbolSOLUSDT_lookback16_threshold_bps50,single_symbol,symbol_reversal,1.0,16,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-97.1025462347628,4,-74.31699795118254,-48.727312861928205,509,2357,2417.0,2.417,-97.1688591038111,1,SOLUSDT
single_symbol_symbol_momentum_lev2p0_symbolBNBUSDT_lookback1536_threshold_bps50,single_symbol,symbol_momentum,2.0,1536,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-97.1808731040097,4,-84.22481700793557,-28.49413854346281,16,161,326.0,0.326,-97.39856892980757,1,BNBUSDT
single_symbol_symbol_reversal_lev1p0_symbolXRPUSDT_lookback384_threshold_bps50,single_symbol,symbol_reversal,1.0,384,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-97.22607570454268,4,-84.9761121888565,-36.86133034314562,76,520,537.0,0.537,-97.4789923555504,1,XRPUSDT
single_symbol_symbol_reversal_lev2p0_symbolDOGEUSDT_lookback16_threshold_bps100,single_symbol,symbol_reversal,2.0,16,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-97.59692997723003,4,-83.86941045848131,0.0,0,1266,2544.0,2.544,-97.68910988212856,1,DOGEUSDT
single_symbol_symbol_reversal_lev2p0_symbolXRPUSDT_lookback96_threshold_bps100,single_symbol,symbol_reversal,2.0,96,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-97.66423018755968,4,-81.412879720401,-33.062054335263646,193,879,1768.0,1.7680000000000002,-97.80671991175348,1,XRPUSDT
single_symbol_symbol_momentum_lev2p0_symbolBNBUSDT_lookback16_threshold_bps20,single_symbol,symbol_momentum,2.0,16,20,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-97.81799086347802,4,-79.11695735603715,-35.64886215953622,583,2490,5314.0,5.314,-98.10919786068187,1,BNBUSDT
cross_section_long_weak_short_strong_lev1p0_lookback16_threshold_bps200,cross_section,long_weak_short_strong,1.0,16,200,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-97.88037531201721,4,-72.14608972212095,-51.857517232535024,1352,6724,3364.0,3.3640000000000003,-97.88658919666173,1,
single_symbol_symbol_reversal_lev1p0_symbolXRPUSDT_lookback96_threshold_bps50,single_symbol,symbol_reversal,1.0,96,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-97.9312577008314,4,-87.45448325811964,-36.31550620867963,271,1132,1149.0,1.149,-97.97219131144533,1,XRPUSDT
single_symbol_symbol_reversal_lev2p0_symbolBTCUSDT_lookback96_threshold_bps20,single_symbol,symbol_reversal,2.0,96,20,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.03225979536269,4,-81.55802425186683,-33.057529849702775,225,1158,2386.0,2.386,-98.05443669317866,1,BTCUSDT
single_symbol_symbol_reversal_lev1p0_symbolADAUSDT_lookback16_threshold_bps50,single_symbol,symbol_reversal,1.0,16,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.05831348738188,4,-83.20405632947067,-24.986560405764322,518,2393,2439.0,2.439,-98.0731162881942,1,ADAUSDT
single_symbol_symbol_reversal_lev1p0_symbolXRPUSDT_lookback96_threshold_bps20,single_symbol,symbol_reversal,1.0,96,20,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.09021608063463,4,-86.94494095245918,-37.38915839066925,251,1113,1235.0,1.235,-98.10245176830654,1,XRPUSDT
single_symbol_symbol_momentum_lev4p0_symbolXRPUSDT_lookback16_threshold_bps100,single_symbol,symbol_momentum,4.0,16,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.23027021180657,4,-78.00770158749776,-4.83758183803078,218,1243,5000.0,5.0,-99.55850456171406,1,XRPUSDT
single_symbol_symbol_reversal_lev2p0_symbolDOGEUSDT_lookback96_threshold_bps100,single_symbol,symbol_reversal,2.0,96,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.28672650340724,4,-84.61956612470803,0.0,0,709,1424.0,1.424,-98.47504842872024,1,DOGEUSDT
single_symbol_symbol_momentum_lev2p0_symbolETHUSDT_lookback16_threshold_bps20,single_symbol,symbol_momentum,2.0,16,20,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.29249542903223,4,-77.01218890441841,-10.342414446826032,633,2606,5538.0,5.538,-98.30351456667236,1,ETHUSDT
single_symbol_symbol_reversal_lev4p0_symbolBNBUSDT_lookback16_threshold_bps100,single_symbol,symbol_reversal,4.0,16,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.3162604754661,4,-74.17917494632043,-38.93936684916463,168,1024,4096.0,4.096,-98.33449068534252,1,BNBUSDT
single_symbol_symbol_momentum_lev4p0_symbolBNBUSDT_lookback16_threshold_bps100,single_symbol,symbol_momentum,4.0,16,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.35568621573547,4,-78.55603443529655,-36.071940924104815,168,1024,4096.0,4.096,-98.82367993393297,1,BNBUSDT
single_symbol_symbol_momentum_lev4p0_symbolHYPEUSDT_lookback16_threshold_bps100,single_symbol,symbol_momentum,4.0,16,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.3624595593658,4,-96.80560042885675,0.0,0,1142,4596.0,4.596,-98.7478979078554,1,HYPEUSDT
single_symbol_symbol_reversal_lev2p0_symbolDOGEUSDT_lookback96_threshold_bps50,single_symbol,symbol_reversal,2.0,96,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.3821639487688,4,-83.61220681885135,0.0,0,727,1492.0,1.492,-98.65565438452781,1,DOGEUSDT
single_symbol_symbol_reversal_lev4p0_symbolETHUSDT_lookback384_threshold_bps100,single_symbol,symbol_reversal,4.0,384,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.4332678682327,4,-93.24570392195119,-10.527174082846214,63,385,1544.0,1.5440000000000003,-98.64737259113453,1,ETHUSDT
single_symbol_symbol_reversal_lev2p0_symbolDOGEUSDT_lookback96_threshold_bps20,single_symbol,symbol_reversal,2.0,96,20,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.53794108761194,4,-85.16406435779882,0.0,0,650,1492.0,1.492,-98.77870900276282,1,DOGEUSDT
single_symbol_symbol_reversal_lev4p0_symbolBTCUSDT_lookback16_threshold_bps100,single_symbol,symbol_reversal,4.0,16,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.65133371259851,4,-95.7803072494547,-24.72711840882882,68,508,2032.0,2.032,-98.73082897900157,1,BTCUSDT
single_symbol_symbol_reversal_lev4p0_symbolETHUSDT_lookback96_threshold_bps50,single_symbol,symbol_reversal,4.0,96,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.67349849759982,4,-89.41503940645121,-31.73704751465164,199,990,3988.0,3.9879999999999995,-98.71539915330371,1,ETHUSDT
single_symbol_symbol_reversal_lev1p0_symbolBTCUSDT_lookback16_threshold_bps20,single_symbol,symbol_reversal,1.0,16,20,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.68259247413506,4,-77.4985618445567,-44.261934171006125,592,2530,2606.0,2.606,-98.68784854515835,1,BTCUSDT
single_symbol_symbol_reversal_lev1p0_symbolADAUSDT_lookback16_threshold_bps20,single_symbol,symbol_reversal,1.0,16,20,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.71813463086004,4,-85.03329933394738,-35.74387427580125,604,2581,2931.0,2.931,-98.73129725871121,1,ADAUSDT
single_symbol_symbol_reversal_lev1p0_symbolLINKUSDT_lookback16_threshold_bps50,single_symbol,symbol_reversal,1.0,16,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.76271903576384,4,-79.84382386591446,-44.75828456281686,551,2413,2481.0,2.481,-98.77435967552825,1,LINKUSDT
single_symbol_symbol_reversal_lev2p0_symbolBTCUSDT_lookback16_threshold_bps50,single_symbol,symbol_reversal,2.0,16,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.82725673878431,4,-87.21331809251599,-37.56935907208548,241,1388,2788.0,2.788,-98.86521749681515,1,BTCUSDT
single_symbol_symbol_reversal_lev2p0_symbolLINKUSDT_lookback96_threshold_bps100,single_symbol,symbol_reversal,2.0,96,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.85691944228812,4,-88.11248930130256,-33.90975845840119,185,863,1744.0,1.744,-98.99216720061025,1,LINKUSDT
single_symbol_symbol_reversal_lev4p0_symbolETHUSDT_lookback384_threshold_bps50,single_symbol,symbol_reversal,4.0,384,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.90954867283848,4,-93.78131381265274,-21.372630993429542,50,448,1820.0,1.82,-99.00584137445621,1,ETHUSDT
single_symbol_symbol_momentum_lev4p0_symbolBNBUSDT_lookback16_threshold_bps50,single_symbol,symbol_momentum,4.0,16,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.91883952946677,4,-84.27672878450232,-10.711098472122726,409,1885,7600.0,7.6000000000000005,-99.19871094996228,1,BNBUSDT
single_symbol_symbol_reversal_lev2p0_symbolADAUSDT_lookback384_threshold_bps50,single_symbol,symbol_reversal,2.0,384,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-98.98779224719097,4,-93.47244047662609,-0.6069668651616067,88,465,970.0,0.97,-99.24658742495389,1,ADAUSDT
single_symbol_symbol_reversal_lev4p0_symbolBNBUSDT_lookback96_threshold_bps100,single_symbol,symbol_reversal,4.0,96,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.08985145681459,4,-86.22762432457333,-36.75312097295964,213,921,3684.0,3.6839999999999997,-99.28029406269633,1,BNBUSDT
single_symbol_symbol_reversal_lev4p0_symbolBTCUSDT_lookback96_threshold_bps100,single_symbol,symbol_reversal,4.0,96,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.11461775207727,4,-95.70072697078508,-16.817135156425454,156,714,2856.0,2.8560000000000003,-99.15347363920934,1,BTCUSDT
cross_section_long_strong_short_weak_lev1p0_lookback16_threshold_bps100,cross_section,long_strong_short_weak,1.0,16,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.14247908785896,4,-80.70210817131326,-57.52294230017267,2627,11342,5683.0,5.683,-99.15809618311619,1,
single_symbol_symbol_reversal_lev2p0_symbolETHUSDT_lookback16_threshold_bps50,single_symbol,symbol_reversal,2.0,16,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.15902896213879,4,-87.57049994049227,-49.2699199567587,311,1817,3672.0,3.672,-99.16629251434654,1,ETHUSDT
single_symbol_symbol_reversal_lev2p0_symbolAVAXUSDT_lookback16_threshold_bps100,single_symbol,symbol_reversal,2.0,16,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.1883087937748,4,-91.65389819296715,-29.185485801887534,346,1739,3490.0,3.49,-99.24101595608798,1,AVAXUSDT
single_symbol_symbol_reversal_lev1p0_symbolLINKUSDT_lookback16_threshold_bps20,single_symbol,symbol_reversal,1.0,16,20,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.22853921504735,4,-83.42865771393329,-48.88140514338459,583,2503,2885.0,2.8850000000000002,-99.2401932214791,1,LINKUSDT
single_symbol_symbol_reversal_lev2p0_symbolLINKUSDT_lookback96_threshold_bps50,single_symbol,symbol_reversal,2.0,96,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.2634248599641,4,-89.65657516876094,-39.95022716447113,204,900,1868.0,1.8679999999999999,-99.34157021519515,1,LINKUSDT
single_symbol_symbol_momentum_lev4p0_symbolHYPEUSDT_lookback16_threshold_bps50,single_symbol,symbol_momentum,4.0,16,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.31123931539445,4,-98.32572918712425,0.0,0,1272,5332.0,5.332000000000001,-99.50075494571851,1,HYPEUSDT
cross_section_long_strong_short_weak_lev2p0_lookback96_threshold_bps200,cross_section,long_strong_short_weak,2.0,96,200,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.37632671690369,4,-96.96668101776082,-1.157296457515522,1206,5151,5152.0,5.152000000000001,-99.40705468647145,1,
single_symbol_symbol_reversal_lev2p0_symbolLINKUSDT_lookback96_threshold_bps20,single_symbol,symbol_reversal,2.0,96,20,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.3766140562984,4,-90.34545122052839,-37.56608839666487,129,798,1850.0,1.85,-99.45840469420234,1,LINKUSDT
single_symbol_symbol_reversal_lev4p0_symbolHYPEUSDT_lookback16_threshold_bps100,single_symbol,symbol_reversal,4.0,16,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.37802477163554,4,-97.0037127355778,0.0,0,1142,4596.0,4.596,-99.45592293404262,1,HYPEUSDT
cross_section_long_strong_short_weak_lev2p0_lookback96_threshold_bps100,cross_section,long_strong_short_weak,2.0,96,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.44439594057945,4,-96.98972275063257,-1.9268417689704775,1250,5289,5290.0,5.290000000000001,-99.4717701845824,1,
cross_section_long_strong_short_weak_lev2p0_lookback96_threshold_bps0,cross_section,long_strong_short_weak,2.0,96,0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.45121622445905,4,-96.98972275063257,-2.071004931455045,1250,5292,5294.0,5.2940000000000005,-99.47825443759267,1,
cross_section_long_strong_short_weak_lev2p0_lookback96_threshold_bps50,cross_section,long_strong_short_weak,2.0,96,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.45121622445905,4,-96.98972275063257,-2.071004931455045,1250,5292,5294.0,5.2940000000000005,-99.47825443759267,1,
single_symbol_symbol_reversal_lev2p0_symbolBNBUSDT_lookback16_threshold_bps50,single_symbol,symbol_reversal,2.0,16,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.5186988955852,4,-83.47435564628994,-54.96977450849192,409,1885,3800.0,3.8000000000000003,-99.53053425197963,1,BNBUSDT
single_symbol_symbol_reversal_lev4p0_symbolBTCUSDT_lookback384_threshold_bps100,single_symbol,symbol_reversal,4.0,384,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.55220933572598,4,-94.99359537048937,-17.70267437198968,75,449,1796.0,1.796,-99.62431527251096,1,BTCUSDT
single_symbol_symbol_reversal_lev4p0_symbolBTCUSDT_lookback384_threshold_bps50,single_symbol,symbol_reversal,4.0,384,50,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.55681714353771,4,-94.68537411635324,-29.159787057103635,79,482,1940.0,1.94,-99.60071055136098,1,BTCUSDT
single_symbol_symbol_reversal_lev2p0_symbolSOLUSDT_lookback16_threshold_bps100,single_symbol,symbol_reversal,2.0,16,100,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.56332352582373,4,-88.55046196668452,-58.5556408457652,260,1642,3302.0,3.302,-99.61996696434205,1,SOLUSDT
