timestamp,symbol,funding_rate
2025-10-04 00:00:00.001000+00:00,BTCUSDT,0.0001
2025-10-04 08:00:00+00:00,BTCUSDT,0.0001
2025-10-04 16:00:00+00:00,BTCUSDT,8.312e-05
2025-10-05 00:00:00+00:00,BTCUSDT,8.648e-05
2025-10-05 08:00:00.003000+00:00,BTCUSDT,0.0001
2025-10-05 16:00:00.009000+00:00,BTCUSDT,9.566e-05
2025-10-06 00:00:00.004000+00:00,BTCUSDT,7.672e-05
2025-10-06 08:00:00.002000+00:00,BTCUSDT,9.708e-05
2025-10-06 16:00:00.004000+00:00,BTCUSDT,5.831e-05
2025-10-07 00:00:00+00:00,BTCUSDT,0.0001
2025-10-07 08:00:00.003000+00:00,BTCUSDT,8.608e-05
2025-10-07 16:00:00+00:00,BTCUSDT,6.194e-05
2025-10-08 00:00:00+00:00,BTCUSDT,2.542e-05
2025-10-08 08:00:00.006000+00:00,BTCUSDT,0.0001
2025-10-08 16:00:00.002000+00:00,BTCUSDT,5.396e-05
2025-10-09 00:00:00.001000+00:00,BTCUSDT,1.344e-05
2025-10-09 08:00:00+00:00,BTCUSDT,5.35e-05
2025-10-09 16:00:00+00:00,BTCUSDT,1.455e-05
2025-10-10 00:00:00.005000+00:00,BTCUSDT,7.85e-06
