candidate_id,family,rule,leverage,month,log_return,cost_log,turnover,orders,exposure_pct,max_drawdown_pct,return_pct
return_lead_return_gap_momentum_lev1p0_move_bps5_gap_bps5,return_lead,return_gap_momentum,1.0,2025-08,-0.000372658999745255,0.002,2.0,2,0.03360215053763441,-0.3149671995520964,-0.03725895710049443
return_lead_return_gap_momentum_lev1p0_move_bps5_gap_bps5,return_lead,return_gap_momentum,1.0,2026-05,0.0,0.0,0.0,0,0.0,-0.252411071404246,0.0
return_lead_return_gap_reversal_lev1p0_move_bps5_gap_bps5,return_lead,return_gap_reversal,1.0,2023-07,-0.0018453573476027146,0.002,2.0,2,0.03360215053763441,-0.1843655722595594,-0.1843655722595594
return_lead_return_gap_reversal_lev1p0_move_bps5_gap_bps5,return_lead,return_gap_reversal,1.0,2024-06,0.0,0.0,0.0,0,0.0,-0.1843655722595594,0.0
return_lead_return_gap_reversal_lev1p0_move_bps5_gap_bps5,return_lead,return_gap_reversal,1.0,2025-08,-0.003627341000254745,0.002,2.0,2,0.03360215053763441,-0.5457750415194473,-0.3620770146199104
return_lead_return_gap_reversal_lev1p0_move_bps5_gap_bps5,return_lead,return_gap_reversal,1.0,2026-05,0.0,0.0,0.0,0,0.0,-0.5457750415194473,0.0
return_lead_return_gap_momentum_lev2p0_move_bps5_gap_bps5,return_lead,return_gap_momentum,2.0,2023-07,-0.004309285304794571,0.004,4.0,2,0.03360215053763441,-0.43000136577142634,-0.43000136577142634
return_lead_return_gap_momentum_lev2p0_move_bps5_gap_bps5,return_lead,return_gap_momentum,2.0,2024-06,0.0,0.0,0.0,0,0.0,-0.43000136577142634,0.0
return_lead_return_gap_momentum_lev2p0_move_bps5_gap_bps5,return_lead,return_gap_momentum,2.0,2025-08,-0.00074531799949051,0.004,4.0,2,0.03360215053763441,-0.6289423557362617,-0.07450403190213395
return_lead_return_gap_momentum_lev2p0_move_bps5_gap_bps5,return_lead,return_gap_momentum,2.0,2026-05,0.0,0.0,0.0,0,0.0,-0.5041850293188266,0.0
return_lead_return_gap_reversal_lev2p0_move_bps5_gap_bps5,return_lead,return_gap_reversal,2.0,2023-07,-0.003690714695205429,0.004,4.0,2,0.03360215053763441,-0.368391237876764,-0.368391237876764
return_lead_return_gap_reversal_lev2p0_move_bps5_gap_bps5,return_lead,return_gap_reversal,2.0,2024-06,0.0,0.0,0.0,0,0.0,-0.368391237876764,0.0
return_lead_return_gap_reversal_lev2p0_move_bps5_gap_bps5,return_lead,return_gap_reversal,2.0,2025-08,-0.00725468200050949,0.004,4.0,2,0.03360215053763441,-1.0885713790794282,-0.7228430315946666
return_lead_return_gap_reversal_lev2p0_move_bps5_gap_bps5,return_lead,return_gap_reversal,2.0,2026-05,0.0,0.0,0.0,0,0.0,-1.0885713790794282,0.0
return_lead_return_gap_momentum_lev4p0_move_bps5_gap_bps5,return_lead,return_gap_momentum,4.0,2023-07,-0.008618570609589142,0.008,8.0,2,0.03360215053763441,-0.8581537197971945,-0.8581537197971945
return_lead_return_gap_momentum_lev4p0_move_bps5_gap_bps5,return_lead,return_gap_momentum,4.0,2024-06,0.0,0.0,0.0,0,0.0,-0.8581537197971945,0.0
return_lead_return_gap_momentum_lev4p0_move_bps5_gap_bps5,return_lead,return_gap_momentum,4.0,2025-08,-0.00149063599898102,0.008,8.0,2,0.03360215053763441,-1.253929026604128,-0.14895255529657758
return_lead_return_gap_momentum_lev4p0_move_bps5_gap_bps5,return_lead,return_gap_momentum,4.0,2026-05,0.0,0.0,0.0,0,0.0,-1.0058280331997627,0.0
return_lead_return_gap_reversal_lev4p0_move_bps5_gap_bps5,return_lead,return_gap_reversal,4.0,2023-07,-0.007381429390410858,0.008,8.0,2,0.03360215053763441,-0.7354253547120826,-0.7354253547120826
return_lead_return_gap_reversal_lev4p0_move_bps5_gap_bps5,return_lead,return_gap_reversal,4.0,2024-06,0.0,0.0,0.0,0,0.0,-0.7354253547120826,0.0
return_lead_return_gap_reversal_lev4p0_move_bps5_gap_bps5,return_lead,return_gap_reversal,4.0,2025-08,-0.01450936400101898,0.008,8.0,2,0.03360215053763441,-2.1652928816853545,-1.440461042706076
return_lead_return_gap_reversal_lev4p0_move_bps5_gap_bps5,return_lead,return_gap_reversal,4.0,2026-05,0.0,0.0,0.0,0,0.0,-2.1652928816853545,0.0
return_lead_return_gap_momentum_lev1p0_move_bps5_gap_bps10,return_lead,return_gap_momentum,1.0,2023-07,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev1p0_move_bps5_gap_bps10,return_lead,return_gap_momentum,1.0,2024-06,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev1p0_move_bps5_gap_bps10,return_lead,return_gap_momentum,1.0,2025-08,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev1p0_move_bps5_gap_bps10,return_lead,return_gap_momentum,1.0,2026-05,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev1p0_move_bps5_gap_bps10,return_lead,return_gap_reversal,1.0,2023-07,0.0,0.0,0.0,0,0.0,0.0,0.0
